,indicator,periodType,periodFrom,periodTo,tsoEicCode,operatorLabel,pointLabel,tsoItemIdentifier,directionKey,unit,itemRemarks,generalRemarks,value,lastUpdateDateTime,isUnlimited,flowStatus,isCamRelevant,isNA,isCmpRelevant,interruptionCalculationRemark,isArchived
0,Physical Flow,day,2017-01-01 06:00,2017-01-02 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,,2017-03-05 01:00,,Confirmed,no,,,,
1,Physical Flow,day,2017-01-02 06:00,2017-01-03 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,,2017-03-05 01:00,,Confirmed,no,,,,
2,Physical Flow,day,2017-01-03 06:00,2017-01-04 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,,2017-03-05 01:00,,Confirmed,no,,,,
3,Physical Flow,day,2017-01-04 06:00,2017-01-05 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,,2017-03-05 01:00,,Confirmed,no,,,,
4,Physical Flow,day,2017-01-05 06:00,2017-01-06 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,5144.0,2017-03-05 01:00,,Confirmed,no,,,,
5,Physical Flow,day,2017-01-06 06:00,2017-01-07 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,20536279.0,2017-03-05 01:00,,Confirmed,no,,,,
6,Physical Flow,day,2017-01-07 06:00,2017-01-08 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,31096495.0,2017-03-05 01:00,,Confirmed,no,,,,
7,Physical Flow,day,2017-01-08 06:00,2017-01-09 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,25580164.0,2017-03-05 01:00,,Confirmed,no,,,,
8,Physical Flow,day,2017-01-09 06:00,2017-01-10 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,182657594.0,2017-03-05 01:00,,Confirmed,no,,,,
9,Physical Flow,day,2017-01-10 06:00,2017-01-11 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,253804346.0,2017-03-05 01:00,,Confirmed,no,,,,
10,Physical Flow,day,2017-01-11 06:00,2017-01-12 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,238437014.0,2017-03-05 01:00,,Confirmed,no,,,,
11,Physical Flow,day,2017-01-12 06:00,2017-01-13 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,232905429.0,2017-03-05 01:00,,Confirmed,no,,,,
12,Physical Flow,day,2017-01-13 06:00,2017-01-14 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,107066246.0,2017-03-05 01:00,,Confirmed,no,,,,
13,Physical Flow,day,2017-01-14 06:00,2017-01-15 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,31627.0,2017-03-05 01:00,,Confirmed,no,,,,
14,Physical Flow,day,2017-01-15 06:00,2017-01-16 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,22114773.0,2017-03-05 01:00,,Confirmed,no,,,,
15,Physical Flow,day,2017-01-16 06:00,2017-01-17 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,218751115.0,2017-04-04 01:00,,Confirmed,no,,,,
16,Physical Flow,day,2017-01-17 06:00,2017-01-18 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,136367288.0,2017-04-04 01:00,,Confirmed,no,,,,
17,Physical Flow,day,2017-01-18 06:00,2017-01-19 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,168655871.0,2017-04-04 01:00,,Confirmed,no,,,,
18,Physical Flow,day,2017-01-19 06:00,2017-01-20 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,19671886.0,2017-04-04 01:00,,Confirmed,no,,,,
19,Physical Flow,day,2017-01-20 06:00,2017-01-21 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,22591935.0,2017-04-04 01:00,,Confirmed,no,,,,
20,Physical Flow,day,2017-01-21 06:00,2017-01-22 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,19559519.0,2017-04-04 01:00,,Confirmed,no,,,,
21,Physical Flow,day,2017-01-22 06:00,2017-01-23 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,6779.0,2017-04-04 01:00,,Confirmed,no,,,,
22,Physical Flow,day,2017-01-23 06:00,2017-01-24 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,,2017-04-04 01:00,,Confirmed,no,,,,
