,indicator,periodType,periodFrom,periodTo,tsoEicCode,operatorLabel,pointLabel,tsoItemIdentifier,directionKey,unit,itemRemarks,generalRemarks,value,lastUpdateDateTime,isUnlimited,flowStatus,isCamRelevant,isNA,isCmpRelevant,interruptionCalculationRemark,isArchived
0,Physical Flow,day,2015-01-01 06:00,2015-01-02 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,306117508,2016-02-08 06:20,,Provisional,yes,,,,
1,Physical Flow,day,2015-01-02 06:00,2015-01-03 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,307769629,2016-02-08 06:20,,Provisional,yes,,,,
2,Physical Flow,day,2015-01-03 06:00,2015-01-04 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,276518895,2016-02-08 06:20,,Provisional,yes,,,,
3,Physical Flow,day,2015-01-04 06:00,2015-01-05 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,270396978,2016-02-08 06:20,,Provisional,yes,,,,
4,Physical Flow,day,2015-01-05 06:00,2015-01-06 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,316793045,2016-02-08 06:20,,Provisional,yes,,,,
5,Physical Flow,day,2015-01-06 06:00,2015-01-07 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,312823273,2016-02-08 06:20,,Provisional,yes,,,,
6,Physical Flow,day,2015-01-07 06:00,2015-01-08 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,341056598,2016-02-08 06:20,,Provisional,yes,,,,
7,Physical Flow,day,2015-01-08 06:00,2015-01-09 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,326254986,2016-02-08 06:20,,Provisional,yes,,,,
8,Physical Flow,day,2015-01-09 06:00,2015-01-10 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,276180460,2016-02-08 06:20,,Provisional,yes,,,,
9,Physical Flow,day,2015-01-10 06:00,2015-01-11 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,194209933,2016-02-08 06:20,,Provisional,yes,,,,
10,Physical Flow,day,2015-01-11 06:00,2015-01-12 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,227717544,2016-02-08 06:20,,Provisional,yes,,,,
11,Physical Flow,day,2015-01-12 06:00,2015-01-13 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,271003701,2016-02-08 06:20,,Provisional,yes,,,,
12,Physical Flow,day,2015-01-13 06:00,2015-01-14 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,304318054,2016-02-08 06:20,,Provisional,yes,,,,
13,Physical Flow,day,2015-01-14 06:00,2015-01-15 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,301815097,2016-02-08 06:20,,Provisional,yes,,,,
14,Physical Flow,day,2015-01-15 06:00,2015-01-16 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,308055903,2016-02-08 06:20,,Provisional,yes,,,,
15,Physical Flow,day,2015-01-16 06:00,2015-01-17 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,308989364,2016-02-08 06:20,,Provisional,yes,,,,
16,Physical Flow,day,2015-01-17 06:00,2015-01-18 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,314956543,2016-02-08 06:20,,Provisional,yes,,,,
17,Physical Flow,day,2015-01-18 06:00,2015-01-19 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,328496726,2016-02-08 06:20,,Provisional,yes,,,,
18,Physical Flow,day,2015-01-19 06:00,2015-01-20 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,324166888,2016-02-08 06:20,,Provisional,yes,,,,
19,Physical Flow,day,2015-01-20 06:00,2015-01-21 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,328401756,2016-02-08 06:20,,Provisional,yes,,,,
20,Physical Flow,day,2015-01-21 06:00,2015-01-22 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,323859079,2016-02-08 06:20,,Provisional,yes,,,,
21,Physical Flow,day,2015-01-22 06:00,2015-01-23 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,331117560,2016-02-08 06:20,,Provisional,yes,,,,
22,Physical Flow,day,2015-01-23 06:00,2015-01-24 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,324828335,2016-02-08 06:20,,Provisional,yes,,,,
