,indicator,periodType,periodFrom,periodTo,tsoEicCode,operatorLabel,pointLabel,tsoItemIdentifier,directionKey,unit,itemRemarks,generalRemarks,value,lastUpdateDateTime,isUnlimited,flowStatus,isCamRelevant,isNA,isCmpRelevant,interruptionCalculationRemark,isArchived
0,Physical Flow,day,2018-01-01 06:00,2018-01-02 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,1436734,2022-01-20 17:19,,Confirmed,yes,,yes,,
1,Physical Flow,day,2018-01-02 06:00,2018-01-03 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,2404155,2022-01-20 17:19,,Confirmed,yes,,yes,,
2,Physical Flow,day,2018-01-03 06:00,2018-01-04 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,1920683,2022-01-20 17:19,,Confirmed,yes,,yes,,
3,Physical Flow,day,2018-01-04 06:00,2018-01-05 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,1876288,2022-01-20 17:19,,Confirmed,yes,,yes,,
4,Physical Flow,day,2018-01-05 06:00,2018-01-06 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,1958883,2022-01-20 17:19,,Confirmed,yes,,yes,,
5,Physical Flow,day,2018-01-06 06:00,2018-01-07 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,1108929,2022-01-20 17:19,,Confirmed,yes,,yes,,
6,Physical Flow,day,2018-01-07 06:00,2018-01-08 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,1778722,2022-01-20 17:19,,Confirmed,yes,,yes,,
7,Physical Flow,day,2018-01-08 06:00,2018-01-09 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,1434906,2022-01-20 17:19,,Confirmed,yes,,yes,,
8,Physical Flow,day,2018-01-09 06:00,2018-01-10 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,286,2022-01-20 17:19,,Confirmed,yes,,yes,,
9,Physical Flow,day,2018-01-10 06:00,2018-01-11 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,28273,2022-01-20 17:19,,Confirmed,yes,,yes,,
10,Physical Flow,day,2018-01-11 06:00,2018-01-12 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,1886575,2022-01-20 17:19,,Confirmed,yes,,yes,,
11,Physical Flow,day,2018-01-12 06:00,2018-01-13 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,1930031,2022-01-20 17:19,,Confirmed,yes,,yes,,
12,Physical Flow,day,2018-01-13 06:00,2018-01-14 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,1922205,2022-01-20 17:19,,Confirmed,yes,,yes,,
13,Physical Flow,day,2018-01-14 06:00,2018-01-15 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,1914781,2022-01-20 17:19,,Confirmed,yes,,yes,,
14,Physical Flow,day,2018-01-15 06:00,2018-01-16 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,1918993,2022-01-20 17:19,,Confirmed,yes,,yes,,
15,Physical Flow,day,2018-01-16 06:00,2018-01-17 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,1936087,2022-01-20 17:19,,Confirmed,yes,,yes,,
16,Physical Flow,day,2018-01-17 06:00,2018-01-18 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,1901574,2022-01-20 17:19,,Confirmed,yes,,yes,,
17,Physical Flow,day,2018-01-18 06:00,2018-01-19 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,1919022,2022-01-20 17:19,,Confirmed,yes,,yes,,
18,Physical Flow,day,2018-01-19 06:00,2018-01-20 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,1436007,2022-01-20 17:19,,Confirmed,yes,,yes,,
19,Physical Flow,day,2018-01-20 06:00,2018-01-21 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,1439358,2022-01-20 17:19,,Confirmed,yes,,yes,,
20,Physical Flow,day,2018-01-21 06:00,2018-01-22 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,1442371,2022-01-20 17:19,,Confirmed,yes,,yes,,
21,Physical Flow,day,2018-01-22 06:00,2018-01-23 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,1441140,2022-01-20 17:19,,Confirmed,yes,,yes,,
22,Physical Flow,day,2018-01-23 06:00,2018-01-24 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,1438466,2022-01-20 17:19,,Confirmed,yes,,yes,,
23,Physical Flow,day,2018-01-24 06:00,2018-01-25 06:00,21X000000001163D,terranets bw,RC Basel,21Z000000000253Q,exit,kWh/d,,,1430400,2022-01-20 17:19,,Confirmed,yes,,yes,,
