,indicator,periodType,periodFrom,periodTo,tsoEicCode,operatorLabel,pointLabel,tsoItemIdentifier,directionKey,unit,itemRemarks,generalRemarks,value,lastUpdateDateTime,isUnlimited,flowStatus,isCamRelevant,isNA,isCmpRelevant,interruptionCalculationRemark,isArchived
58,Physical Flow,day,2017-02-28 06:00,2017-03-01 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,281404691.0,2017-03-01 10:48,,Provisional,yes,,,,
59,Physical Flow,day,2017-03-01 06:00,2017-03-02 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,267398115.0,2017-03-02 11:42,,Provisional,yes,,,,
60,Physical Flow,day,2017-03-02 06:00,2017-03-03 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,259134272.0,2017-03-03 10:38,,Provisional,yes,,,,
61,Physical Flow,day,2017-03-03 06:00,2017-03-04 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,286656115.0,2017-03-04 10:36,,Provisional,yes,,,,
62,Physical Flow,day,2017-03-04 06:00,2017-03-05 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,259015605.0,2017-03-05 10:36,,Provisional,yes,,,,
63,Physical Flow,day,2017-03-05 06:00,2017-03-06 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,270165280.0,2017-03-06 10:36,,Provisional,yes,,,,
64,Physical Flow,day,2017-03-06 06:00,2017-03-07 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,281880470.0,2017-03-07 10:36,,Provisional,yes,,,,
65,Physical Flow,day,2017-03-07 06:00,2017-03-08 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,245452807.0,2017-03-08 10:38,,Provisional,yes,,,,
66,Physical Flow,day,2017-03-08 06:00,2017-03-09 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,265948796.0,2017-03-09 10:36,,Provisional,yes,,,,
67,Physical Flow,day,2017-03-09 06:00,2017-03-10 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,254990516.0,2017-03-10 10:36,,Provisional,yes,,,,
68,Physical Flow,day,2017-03-10 06:00,2017-03-11 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,250680091.0,2017-03-11 10:40,,Provisional,yes,,,,
69,Physical Flow,day,2017-03-11 06:00,2017-03-12 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,255119291.0,2017-03-12 10:36,,Provisional,yes,,,,
70,Physical Flow,day,2017-03-12 06:00,2017-03-13 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,251700326.0,2017-03-13 10:36,,Provisional,yes,,,,
71,Physical Flow,day,2017-03-13 06:00,2017-03-14 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,269210955.0,2017-03-14 10:36,,Provisional,yes,,,,
72,Physical Flow,day,2017-03-14 06:00,2017-03-15 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,266375821.0,2017-03-15 10:36,,Provisional,yes,,,,
73,Physical Flow,day,2017-03-15 06:00,2017-03-16 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,279336532.0,2017-03-16 10:36,,Provisional,yes,,,,
74,Physical Flow,day,2017-03-16 06:00,2017-03-17 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,280470997.0,2017-03-17 10:36,,Provisional,yes,,,,
75,Physical Flow,day,2017-03-17 06:00,2017-03-18 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,273065533.0,2017-03-18 10:38,,Provisional,yes,,,,
76,Physical Flow,day,2017-03-18 06:00,2017-03-19 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,295171860.0,2017-03-19 10:36,,Provisional,yes,,,,
77,Physical Flow,day,2017-03-19 06:00,2017-03-20 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,303815094.0,2017-03-20 10:36,,Provisional,yes,,,,
78,Physical Flow,day,2017-03-20 06:00,2017-03-21 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,240617131.0,2017-03-21 10:36,,Provisional,yes,,,,
79,Physical Flow,day,2017-03-21 06:00,2017-03-22 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,235299873.0,2017-03-22 10:36,,Provisional,yes,,,,
80,Physical Flow,day,2017-03-22 06:00,2017-03-23 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,256540348.0,2017-03-23 10:38,,Provisional,yes,,,,
81,Physical Flow,day,2017-03-23 06:00,2017-03-24 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,240908850.0,2017-03-24 10:36,,Provisional,yes,,,,
82,Physical Flow,day,2017-03-24 06:00,2017-03-25 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,237240922.0,2017-03-25 10:36,,Provisional,yes,,,,
83,Physical Flow,day,2017-03-25 06:00,2017-03-26 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,224105741.0,2017-03-26 10:36,,Provisional,yes,,,,
