,indicator,periodType,periodFrom,periodTo,tsoEicCode,operatorLabel,pointLabel,tsoItemIdentifier,directionKey,unit,itemRemarks,generalRemarks,value,lastUpdateDateTime,isUnlimited,flowStatus,isCamRelevant,isNA,isCmpRelevant,interruptionCalculationRemark,isArchived
0,Physical Flow,day,2016-01-01 06:00,2016-01-02 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,5999006,2022-01-24 10:35,,Confirmed,yes,,yes,,
1,Physical Flow,day,2016-01-02 06:00,2016-01-03 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,6003445,2022-01-24 10:35,,Confirmed,yes,,yes,,
2,Physical Flow,day,2016-01-03 06:00,2016-01-04 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,5994936,2022-01-24 10:35,,Confirmed,yes,,yes,,
3,Physical Flow,day,2016-01-04 06:00,2016-01-05 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,6002448,2022-01-24 10:35,,Confirmed,yes,,yes,,
4,Physical Flow,day,2016-01-05 06:00,2016-01-06 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,5999755,2022-01-24 10:35,,Confirmed,yes,,yes,,
5,Physical Flow,day,2016-01-06 06:00,2016-01-07 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,6000721,2022-01-24 10:35,,Confirmed,yes,,yes,,
6,Physical Flow,day,2016-01-07 06:00,2016-01-08 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,6000082,2022-01-24 10:35,,Confirmed,yes,,yes,,
7,Physical Flow,day,2016-01-08 06:00,2016-01-09 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,5999053,2022-01-24 10:35,,Confirmed,yes,,yes,,
8,Physical Flow,day,2016-01-09 06:00,2016-01-10 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,6000071,2022-01-24 10:35,,Confirmed,yes,,yes,,
9,Physical Flow,day,2016-01-10 06:00,2016-01-11 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,6001696,2022-01-24 10:35,,Confirmed,yes,,yes,,
10,Physical Flow,day,2016-01-11 06:00,2016-01-12 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,5999935,2022-01-24 10:35,,Confirmed,yes,,yes,,
11,Physical Flow,day,2016-01-12 06:00,2016-01-13 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,6002645,2022-01-24 10:35,,Confirmed,yes,,yes,,
12,Physical Flow,day,2016-01-13 06:00,2016-01-14 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,5997885,2022-01-24 10:35,,Confirmed,yes,,yes,,
13,Physical Flow,day,2016-01-14 06:00,2016-01-15 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,6000236,2022-01-24 10:35,,Confirmed,yes,,yes,,
14,Physical Flow,day,2016-01-15 06:00,2016-01-16 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,5999339,2022-01-24 10:35,,Confirmed,yes,,yes,,
