,indicator,periodType,periodFrom,periodTo,tsoEicCode,operatorLabel,pointLabel,tsoItemIdentifier,directionKey,unit,itemRemarks,generalRemarks,value,lastUpdateDateTime,isUnlimited,flowStatus,isCamRelevant,isNA,isCmpRelevant,interruptionCalculationRemark,isArchived
0,Physical Flow,day,2015-01-01 06:00,2015-01-02 06:00,21X000000001163D,terranets bw GmbH,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,10790585.0,2015-02-28 11:12,,Provisional,yes,,,,
1,Physical Flow,day,2015-01-02 06:00,2015-01-03 06:00,21X000000001163D,terranets bw GmbH,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,9608710.0,2015-02-28 11:12,,Provisional,yes,,,,
2,Physical Flow,day,2015-01-03 06:00,2015-01-04 06:00,21X000000001163D,terranets bw GmbH,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,8404587.0,2015-02-28 11:12,,Provisional,yes,,,,
3,Physical Flow,day,2015-01-04 06:00,2015-01-05 06:00,21X000000001163D,terranets bw GmbH,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,8401671.0,2015-02-28 11:12,,Provisional,yes,,,,
4,Physical Flow,day,2015-01-05 06:00,2015-01-06 06:00,21X000000001163D,terranets bw GmbH,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,9604663.0,2015-02-28 11:12,,Provisional,yes,,,,
5,Physical Flow,day,2015-01-06 06:00,2015-01-07 06:00,21X000000001163D,terranets bw GmbH,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,10803527.0,2015-02-28 11:12,,Provisional,yes,,,,
6,Physical Flow,day,2015-01-07 06:00,2015-01-08 06:00,21X000000001163D,terranets bw GmbH,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,10802961.0,2015-02-28 11:12,,Provisional,yes,,,,
7,Physical Flow,day,2015-01-08 06:00,2015-01-09 06:00,21X000000001163D,terranets bw GmbH,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,9612007.0,2015-02-28 11:12,,Provisional,yes,,,,
8,Physical Flow,day,2015-01-09 06:00,2015-01-10 06:00,21X000000001163D,terranets bw GmbH,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,9610438.0,2015-02-28 11:12,,Provisional,yes,,,,
9,Physical Flow,day,2015-01-10 06:00,2015-01-11 06:00,21X000000001163D,terranets bw GmbH,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,7202565.0,2015-02-28 11:12,,Provisional,yes,,,,
10,Physical Flow,day,2015-01-11 06:00,2015-01-12 06:00,21X000000001163D,terranets bw GmbH,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,7200539.0,2015-02-28 11:12,,Provisional,yes,,,,
11,Physical Flow,day,2015-01-12 06:00,2015-01-13 06:00,21X000000001163D,terranets bw GmbH,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,9603000.0,2015-02-28 11:12,,Provisional,yes,,,,
12,Physical Flow,day,2015-01-13 06:00,2015-01-14 06:00,21X000000001163D,terranets bw GmbH,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,9608590.0,2015-02-28 11:12,,Provisional,yes,,,,
13,Physical Flow,day,2015-01-14 06:00,2015-01-15 06:00,21X000000001163D,terranets bw GmbH,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,9602962.0,2015-02-28 11:12,,Provisional,yes,,,,
14,Physical Flow,day,2015-01-15 06:00,2015-01-16 06:00,21X000000001163D,terranets bw GmbH,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,9603816.0,2015-02-28 11:12,,Provisional,yes,,,,
15,Physical Flow,day,2015-01-16 06:00,2015-01-17 06:00,21X000000001163D,terranets bw GmbH,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,9593899.0,2015-02-28 11:12,,Provisional,yes,,,,
16,Physical Flow,day,2015-01-17 06:00,2015-01-18 06:00,21X000000001163D,terranets bw GmbH,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,9595446.0,2015-02-28 11:12,,Provisional,yes,,,,
17,Physical Flow,day,2015-01-18 06:00,2015-01-19 06:00,21X000000001163D,terranets bw GmbH,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,9595233.0,2015-02-28 11:12,,Provisional,yes,,,,
18,Physical Flow,day,2015-01-19 06:00,2015-01-20 06:00,21X000000001163D,terranets bw GmbH,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,9596256.0,2015-02-28 11:12,,Provisional,yes,,,,
19,Physical Flow,day,2015-01-20 06:00,2015-01-21 06:00,21X000000001163D,terranets bw GmbH,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,9593229.0,2015-02-28 11:12,,Provisional,yes,,,,
