,indicator,periodType,periodFrom,periodTo,tsoEicCode,operatorLabel,pointLabel,tsoItemIdentifier,directionKey,unit,itemRemarks,generalRemarks,value,lastUpdateDateTime,isUnlimited,flowStatus,isCamRelevant,isNA,isCmpRelevant,interruptionCalculationRemark,isArchived
0,Physical Flow,day,2020-01-01 06:00,2020-01-02 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Bizzarone,21Z000000000277C,exit,kWh/d,,,6000479,2020-07-22 15:17,,Confirmed,no,,no,,
1,Physical Flow,day,2020-01-02 06:00,2020-01-03 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Bizzarone,21Z000000000277C,exit,kWh/d,,,6512101,2020-07-22 15:17,,Confirmed,no,,no,,
2,Physical Flow,day,2020-01-03 06:00,2020-01-04 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Bizzarone,21Z000000000277C,exit,kWh/d,,,6696059,2020-07-22 15:17,,Confirmed,no,,no,,
3,Physical Flow,day,2020-01-04 06:00,2020-01-05 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Bizzarone,21Z000000000277C,exit,kWh/d,,,5083524,2020-07-22 15:17,,Confirmed,no,,no,,
4,Physical Flow,day,2020-01-05 06:00,2020-01-06 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Bizzarone,21Z000000000277C,exit,kWh/d,,,5352649,2020-07-22 15:17,,Confirmed,no,,no,,
5,Physical Flow,day,2020-01-06 06:00,2020-01-07 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Bizzarone,21Z000000000277C,exit,kWh/d,,,6372969,2020-07-22 15:17,,Confirmed,no,,no,,
6,Physical Flow,day,2020-01-07 06:00,2020-01-08 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Bizzarone,21Z000000000277C,exit,kWh/d,,,7003982,2020-07-22 15:17,,Confirmed,no,,no,,
7,Physical Flow,day,2020-01-08 06:00,2020-01-09 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Bizzarone,21Z000000000277C,exit,kWh/d,,,6793100,2020-07-22 15:17,,Confirmed,no,,no,,
8,Physical Flow,day,2020-01-09 06:00,2020-01-10 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Bizzarone,21Z000000000277C,exit,kWh/d,,,6549897,2020-07-22 15:17,,Confirmed,no,,no,,
9,Physical Flow,day,2020-01-10 06:00,2020-01-11 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Bizzarone,21Z000000000277C,exit,kWh/d,,,6343802,2020-07-22 15:17,,Confirmed,no,,no,,
10,Physical Flow,day,2020-01-11 06:00,2020-01-12 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Bizzarone,21Z000000000277C,exit,kWh/d,,,6212800,2020-07-22 15:17,,Confirmed,no,,no,,
11,Physical Flow,day,2020-01-12 06:00,2020-01-13 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Bizzarone,21Z000000000277C,exit,kWh/d,,,6342099,2020-07-22 15:17,,Confirmed,no,,no,,
12,Physical Flow,day,2020-01-13 06:00,2020-01-14 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Bizzarone,21Z000000000277C,exit,kWh/d,,,7273322,2020-07-22 15:17,,Confirmed,no,,no,,
13,Physical Flow,day,2020-01-14 06:00,2020-01-15 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Bizzarone,21Z000000000277C,exit,kWh/d,,,7100629,2020-07-22 15:17,,Confirmed,no,,no,,
14,Physical Flow,day,2020-01-15 06:00,2020-01-16 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Bizzarone,21Z000000000277C,exit,kWh/d,,,6780217,2020-07-22 15:17,,Confirmed,no,,no,,
15,Physical Flow,day,2020-01-16 06:00,2020-01-17 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Bizzarone,21Z000000000277C,exit,kWh/d,,,6919819,2020-07-22 15:17,,Confirmed,no,,no,,
16,Physical Flow,day,2020-01-17 06:00,2020-01-18 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Bizzarone,21Z000000000277C,exit,kWh/d,,,6380432,2020-07-22 15:17,,Confirmed,no,,no,,
17,Physical Flow,day,2020-01-18 06:00,2020-01-19 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Bizzarone,21Z000000000277C,exit,kWh/d,,,5813848,2020-07-22 15:17,,Confirmed,no,,no,,
18,Physical Flow,day,2020-01-19 06:00,2020-01-20 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Bizzarone,21Z000000000277C,exit,kWh/d,,,6207230,2020-07-22 15:17,,Confirmed,no,,no,,
19,Physical Flow,day,2020-01-20 06:00,2020-01-21 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Bizzarone,21Z000000000277C,exit,kWh/d,,,7281383,2020-07-22 15:17,,Confirmed,no,,no,,
20,Physical Flow,day,2020-01-21 06:00,2020-01-22 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Bizzarone,21Z000000000277C,exit,kWh/d,,,7549340,2020-07-22 15:17,,Confirmed,no,,no,,
