,indicator,periodType,periodFrom,periodTo,tsoEicCode,operatorLabel,pointLabel,tsoItemIdentifier,directionKey,unit,itemRemarks,generalRemarks,value,lastUpdateDateTime,isUnlimited,flowStatus,isCamRelevant,isNA,isCmpRelevant,interruptionCalculationRemark,isArchived
0,Physical Flow,day,2015-01-01 06:00,2015-01-02 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,221708654.0,2016-02-08 18:38,,Confirmed,yes,,,,
1,Physical Flow,day,2015-01-02 06:00,2015-01-03 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,222991379.0,2016-02-08 18:38,,Confirmed,yes,,,,
2,Physical Flow,day,2015-01-03 06:00,2015-01-04 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,129060900.0,2016-02-08 18:38,,Confirmed,yes,,,,
3,Physical Flow,day,2015-01-04 06:00,2015-01-05 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,148013206.0,2016-02-08 18:38,,Confirmed,yes,,,,
4,Physical Flow,day,2015-01-05 06:00,2015-01-06 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,126406643.0,2016-02-08 18:38,,Confirmed,yes,,,,
5,Physical Flow,day,2015-01-06 06:00,2015-01-07 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,185939639.0,2016-02-08 18:38,,Confirmed,yes,,,,
6,Physical Flow,day,2015-01-07 06:00,2015-01-08 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,218612554.0,2016-02-08 18:38,,Confirmed,yes,,,,
7,Physical Flow,day,2015-01-08 06:00,2015-01-09 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,129878362.0,2016-02-08 18:38,,Confirmed,yes,,,,
8,Physical Flow,day,2015-01-09 06:00,2015-01-10 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,20351406.0,2016-02-08 18:38,,Confirmed,yes,,,,
9,Physical Flow,day,2015-01-10 06:00,2015-01-11 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,92583769.0,2016-02-08 18:38,,Confirmed,yes,,,,
10,Physical Flow,day,2015-01-11 06:00,2015-01-12 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,67205396.0,2016-02-08 18:38,,Confirmed,yes,,,,
11,Physical Flow,day,2015-01-12 06:00,2015-01-13 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,59586060.0,2016-02-08 18:38,,Confirmed,yes,,,,
12,Physical Flow,day,2015-01-13 06:00,2015-01-14 06:00,21X-FR-A-A0A0A-S,GRTgaz,Oltingue (FR) / Rodersdorf (CH),21Z000000000037W,exit,kWh/d,,,222560548.0,2016-02-08 18:38,,Confirmed,yes,,,,
