,indicator,periodType,periodFrom,periodTo,tsoEicCode,operatorLabel,pointLabel,tsoItemIdentifier,directionKey,unit,itemRemarks,generalRemarks,value,lastUpdateDateTime,isUnlimited,flowStatus,isCamRelevant,isNA,isCmpRelevant,interruptionCalculationRemark,isArchived
0,Physical Flow,day,2016-01-01 06:00,2016-01-02 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,357789873.0,2016-01-20 07:08,,Provisional,yes,,,,
1,Physical Flow,day,2016-01-02 06:00,2016-01-03 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,424767683.0,2016-01-20 07:08,,Provisional,yes,,,,
2,Physical Flow,day,2016-01-03 06:00,2016-01-04 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,363167369.0,2016-01-20 07:08,,Provisional,yes,,,,
3,Physical Flow,day,2016-01-04 06:00,2016-01-05 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,356674272.0,2016-01-20 07:08,,Provisional,yes,,,,
4,Physical Flow,day,2016-01-05 06:00,2016-01-06 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,240382876.0,2016-01-20 07:08,,Provisional,yes,,,,
5,Physical Flow,day,2016-01-06 06:00,2016-01-07 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,281885943.0,2016-01-20 07:08,,Provisional,yes,,,,
6,Physical Flow,day,2016-01-07 06:00,2016-01-08 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,284162589.0,2016-01-20 07:08,,Provisional,yes,,,,
7,Physical Flow,day,2016-01-08 06:00,2016-01-09 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,262641710.0,2016-01-20 07:08,,Provisional,yes,,,,
8,Physical Flow,day,2016-01-09 06:00,2016-01-10 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,237051344.0,2016-01-20 07:08,,Provisional,yes,,,,
9,Physical Flow,day,2016-01-10 06:00,2016-01-11 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,278565243.0,2016-01-20 07:08,,Provisional,yes,,,,
10,Physical Flow,day,2016-01-11 06:00,2016-01-12 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,273490714.0,2016-01-20 07:08,,Provisional,yes,,,,
11,Physical Flow,day,2016-01-12 06:00,2016-01-13 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,241368844.0,2016-01-20 07:08,,Provisional,yes,,,,
12,Physical Flow,day,2016-01-13 06:00,2016-01-14 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,266991048.0,2016-01-20 07:08,,Provisional,yes,,,,
13,Physical Flow,day,2016-01-14 06:00,2016-01-15 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,259475304.0,2016-01-20 07:08,,Provisional,yes,,,,
14,Physical Flow,day,2016-01-15 06:00,2016-01-16 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,273438081.0,2016-01-20 07:08,,Provisional,yes,,,,
15,Physical Flow,day,2016-01-16 06:00,2016-01-17 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,276388053.0,2016-01-20 07:08,,Provisional,yes,,,,
16,Physical Flow,day,2016-01-17 06:00,2016-01-18 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,282782975.0,2016-01-20 07:08,,Provisional,yes,,,,
17,Physical Flow,day,2016-01-18 06:00,2016-01-19 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,363882098.0,2016-01-20 07:08,,Provisional,yes,,,,
18,Physical Flow,day,2016-01-19 06:00,2016-01-20 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,341506270.0,2016-01-20 10:36,,Provisional,yes,,,,
19,Physical Flow,day,2016-01-20 06:00,2016-01-21 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,479890965.0,2016-01-21 10:38,,Provisional,yes,,,,
20,Physical Flow,day,2016-01-21 06:00,2016-01-22 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,407238873.0,2016-01-22 10:36,,Provisional,yes,,,,
21,Physical Flow,day,2016-01-22 06:00,2016-01-23 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,303393440.0,2016-01-23 10:40,,Provisional,yes,,,,
22,Physical Flow,day,2016-01-23 06:00,2016-01-24 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,225347406.0,2016-01-24 10:36,,Provisional,yes,,,,
23,Physical Flow,day,2016-01-24 06:00,2016-01-25 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,206686565.0,2016-01-25 10:36,,Provisional,yes,,,,
24,Physical Flow,day,2016-01-25 06:00,2016-01-26 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,245300915.0,2016-02-01 22:28,,Provisional,yes,,,,
25,Physical Flow,day,2016-01-26 06:00,2016-01-27 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,0.0,2016-02-01 22:28,,Provisional,yes,,,,
26,Physical Flow,day,2016-01-27 06:00,2016-01-28 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,224961081.0,2016-01-28 10:36,,Provisional,yes,,,,
27,Physical Flow,day,2016-01-28 06:00,2016-01-29 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,212435699.0,2016-01-29 10:38,,Provisional,yes,,,,
28,Physical Flow,day,2016-01-29 06:00,2016-01-30 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,268773271.0,2016-01-30 10:36,,Provisional,yes,,,,
29,Physical Flow,day,2016-01-30 06:00,2016-01-31 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,193594975.0,2016-01-31 10:36,,Provisional,yes,,,,
30,Physical Flow,day,2016-01-31 06:00,2016-02-01 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,175107418.0,2016-02-01 22:28,,Provisional,yes,,,,
31,Physical Flow,day,2016-02-01 06:00,2016-02-02 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,226510379.0,2016-02-02 10:38,,Provisional,yes,,,,
32,Physical Flow,day,2016-02-02 06:00,2016-02-03 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,235467933.0,2016-02-03 10:38,,Provisional,yes,,,,
33,Physical Flow,day,2016-02-03 06:00,2016-02-04 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,232452274.0,2016-02-04 10:38,,Provisional,yes,,,,
34,Physical Flow,day,2016-02-04 06:00,2016-02-05 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,249882532.0,2016-02-05 10:38,,Provisional,yes,,,,
35,Physical Flow,day,2016-02-05 06:00,2016-02-06 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,217769945.0,2016-02-06 10:38,,Provisional,yes,,,,
36,Physical Flow,day,2016-02-06 06:00,2016-02-07 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,0.0,2016-02-06 10:38,,Provisional,yes,,,,
37,Physical Flow,day,2016-02-07 06:00,2016-02-08 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,191694870.0,2016-02-08 10:36,,Provisional,yes,,,,
38,Physical Flow,day,2016-02-08 06:00,2016-02-09 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,258863260.0,2016-02-09 10:36,,Provisional,yes,,,,
39,Physical Flow,day,2016-02-09 06:00,2016-02-10 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,216642636.0,2016-02-10 10:36,,Provisional,yes,,,,
40,Physical Flow,day,2016-02-10 06:00,2016-02-11 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,239254719.0,2016-02-11 10:36,,Provisional,yes,,,,
41,Physical Flow,day,2016-02-11 06:00,2016-02-12 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,248110002.0,2016-02-12 10:36,,Provisional,yes,,,,
42,Physical Flow,day,2016-02-12 06:00,2016-02-13 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,275122494.0,2016-02-13 10:36,,Provisional,yes,,,,
43,Physical Flow,day,2016-02-13 06:00,2016-02-14 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,239856872.0,2016-02-14 10:36,,Provisional,yes,,,,
44,Physical Flow,day,2016-02-14 06:00,2016-02-15 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,209649698.0,2016-02-15 10:38,,Provisional,yes,,,,
45,Physical Flow,day,2016-02-15 06:00,2016-02-16 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,221541200.0,2016-02-16 10:36,,Provisional,yes,,,,
46,Physical Flow,day,2016-02-16 06:00,2016-02-17 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,237819021.0,2016-02-17 10:36,,Provisional,yes,,,,
47,Physical Flow,day,2016-02-17 06:00,2016-02-18 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,241707142.0,2016-02-18 10:36,,Provisional,yes,,,,
48,Physical Flow,day,2016-02-18 06:00,2016-02-19 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,239090019.0,2016-02-19 10:36,,Provisional,yes,,,,
49,Physical Flow,day,2016-02-19 06:00,2016-02-20 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,265556814.0,2016-02-20 10:36,,Provisional,yes,,,,
50,Physical Flow,day,2016-02-20 06:00,2016-02-21 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,232408613.0,2016-02-21 10:36,,Provisional,yes,,,,
51,Physical Flow,day,2016-02-21 06:00,2016-02-22 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,228262449.0,2016-02-22 10:36,,Provisional,yes,,,,
