,indicator,periodType,periodFrom,periodTo,tsoEicCode,operatorLabel,pointLabel,tsoItemIdentifier,directionKey,unit,itemRemarks,generalRemarks,value,lastUpdateDateTime,isUnlimited,flowStatus,isCamRelevant,isNA,isCmpRelevant,interruptionCalculationRemark,isArchived
0,Physical Flow,day,2020-01-01 06:00,2020-01-02 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,194077012.0,2020-01-21 10:53,,Provisional,yes,,yes,,
1,Physical Flow,day,2020-01-02 06:00,2020-01-03 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,165226381.0,2020-01-21 10:53,,Provisional,yes,,yes,,
2,Physical Flow,day,2020-01-03 06:00,2020-01-04 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,199503094.0,2020-01-21 10:53,,Provisional,yes,,yes,,
3,Physical Flow,day,2020-01-04 06:00,2020-01-05 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,194964146.0,2020-01-21 10:53,,Provisional,yes,,yes,,
4,Physical Flow,day,2020-01-05 06:00,2020-01-06 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,187155705.0,2020-01-21 10:53,,Provisional,yes,,yes,,
5,Physical Flow,day,2020-01-06 06:00,2020-01-07 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,195493464.0,2020-01-21 10:53,,Provisional,yes,,yes,,
6,Physical Flow,day,2020-01-07 06:00,2020-01-08 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,273543622.0,2020-01-21 10:53,,Provisional,yes,,yes,,
7,Physical Flow,day,2020-01-08 06:00,2020-01-09 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,315439146.0,2020-01-21 10:53,,Provisional,yes,,yes,,
8,Physical Flow,day,2020-01-09 06:00,2020-01-10 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,298549832.0,2020-01-21 10:53,,Provisional,yes,,yes,,
9,Physical Flow,day,2020-01-10 06:00,2020-01-11 06:00,21X000000001133M,Fluxys TENP,Wallbach,21Z0000000001216,exit,kWh/d,,,287372090.0,2020-01-21 10:53,,Provisional,yes,,yes,,
