,indicator,periodType,periodFrom,periodTo,tsoEicCode,operatorLabel,pointLabel,tsoItemIdentifier,directionKey,unit,itemRemarks,generalRemarks,value,lastUpdateDateTime,isUnlimited,flowStatus,isCamRelevant,isNA,isCmpRelevant,interruptionCalculationRemark,isArchived
0,Physical Flow,day,2019-01-01 06:00,2019-01-02 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
1,Physical Flow,day,2019-01-02 06:00,2019-01-03 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
2,Physical Flow,day,2019-01-03 06:00,2019-01-04 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
3,Physical Flow,day,2019-01-04 06:00,2019-01-05 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
4,Physical Flow,day,2019-01-05 06:00,2019-01-06 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
5,Physical Flow,day,2019-01-06 06:00,2019-01-07 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
6,Physical Flow,day,2019-01-07 06:00,2019-01-08 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
7,Physical Flow,day,2019-01-08 06:00,2019-01-09 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
8,Physical Flow,day,2019-01-09 06:00,2019-01-10 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
9,Physical Flow,day,2019-01-10 06:00,2019-01-11 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
10,Physical Flow,day,2019-01-11 06:00,2019-01-12 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
11,Physical Flow,day,2019-01-12 06:00,2019-01-13 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
12,Physical Flow,day,2019-01-13 06:00,2019-01-14 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
13,Physical Flow,day,2019-01-14 06:00,2019-01-15 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
14,Physical Flow,day,2019-01-15 06:00,2019-01-16 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,85,2019-02-19 20:14,,Confirmed,yes,,yes,,
15,Physical Flow,day,2019-01-16 06:00,2019-01-17 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
16,Physical Flow,day,2019-01-17 06:00,2019-01-18 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
17,Physical Flow,day,2019-01-18 06:00,2019-01-19 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
18,Physical Flow,day,2019-01-19 06:00,2019-01-20 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
19,Physical Flow,day,2019-01-20 06:00,2019-01-21 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,37,2019-02-19 20:14,,Confirmed,yes,,yes,,
20,Physical Flow,day,2019-01-21 06:00,2019-01-22 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
21,Physical Flow,day,2019-01-22 06:00,2019-01-23 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,56,2019-02-19 20:14,,Confirmed,yes,,yes,,
22,Physical Flow,day,2019-01-23 06:00,2019-01-24 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
23,Physical Flow,day,2019-01-24 06:00,2019-01-25 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,92,2019-02-19 20:14,,Confirmed,yes,,yes,,
24,Physical Flow,day,2019-01-25 06:00,2019-01-26 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
25,Physical Flow,day,2019-01-26 06:00,2019-01-27 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
26,Physical Flow,day,2019-01-27 06:00,2019-01-28 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
27,Physical Flow,day,2019-01-28 06:00,2019-01-29 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
28,Physical Flow,day,2019-01-29 06:00,2019-01-30 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
29,Physical Flow,day,2019-01-30 06:00,2019-01-31 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-02-19 20:14,,Confirmed,yes,,yes,,
30,Physical Flow,day,2019-01-31 06:00,2019-02-01 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,1,2019-02-19 20:14,,Confirmed,yes,,yes,,
31,Physical Flow,day,2019-02-01 06:00,2019-02-02 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-03-20 20:14,,Confirmed,yes,,yes,,
32,Physical Flow,day,2019-02-02 06:00,2019-02-03 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-03-20 20:14,,Confirmed,yes,,yes,,
33,Physical Flow,day,2019-02-03 06:00,2019-02-04 06:00,21X000000001163D,terranets bw,RC Thayngen-Fallentor,21Z000000000254O,exit,kWh/d,,,0,2019-03-20 20:14,,Confirmed,yes,,yes,,
