date_datawrapper,2023,2022,Mittelwert,Maximum,Minimum
2023-01-01,84.28,58.31,65.09454545454545,85.1,51.26
2023-01-02,84.27,58.44,64.60636363636364,84.26,50.93
2023-01-03,83.9,58.3,64.08545454545454,83.66,50.57
2023-01-04,83.67,57.97,63.528181818181814,83.06,50.25
2023-01-05,83.26,57.33,62.92272727272727,82.4,49.9
2023-01-06,82.97,56.64,62.290909090909096,81.46,49.57
2023-01-07,82.76,55.84,61.64545454545455,80.51,49.16
2023-01-08,82.4,55.33,61.02454545454545,79.74,48.53
2023-01-09,81.94,54.73,60.42454545454545,78.99,47.87
2023-01-10,81.36,53.71,59.808181818181815,78.31,47.27
2023-01-11,80.89,52.66,59.18454545454545,77.61,46.69
2023-01-12,80.48,51.64,58.593636363636364,77.06,46.05
2023-01-13,80.03,50.52,58.00545454545455,76.34,45.46
2023-01-14,79.67,49.37,57.307272727272725,75.25,44.93
2023-01-15,79.2,48.46,56.593636363636364,74.2,44.32
2023-01-16,78.45,47.67,55.88636363636363,73.13,43.71
2023-01-17,77.58,46.62,55.14090909090908,72.05,43.02
2023-01-18,76.64,45.6,54.34090909090909,70.91,42.36
2023-01-19,75.65,44.76,53.55,69.7,41.68
2023-01-20,74.54,43.82,52.77,68.32,41.13
2023-01-21,73.63,42.9,51.97,66.82,40.58
2023-01-22,72.66,42.04,51.16909090909091,65.3,39.93
2023-01-23,71.65,41.22,50.36636363636364,63.78,39.33
2023-01-24,70.68,40.28,49.621818181818185,62.41,38.81
2023-01-25,69.74,39.32,48.86909090909091,61.33,38.17
2023-01-26,68.75,38.34,48.16818181818182,60.43,37.48
2023-01-27,67.72,37.4,47.50090909090909,59.46,36.91
2023-01-28,66.81,36.67,46.85363636363636,58.41,36.41
2023-01-29,65.94,36.18,46.22727272727273,57.27,35.78
2023-01-30,64.96,35.72,45.59,56.38,35.19
2023-01-31,64.3,34.98,44.96,55.48,34.58
2023-02-01,63.53,34.29,44.37090909090909,55.53,33.83
2023-02-02,62.66,33.66,43.75363636363636,55.3,33.03
2023-02-03,61.82,32.94,43.25818181818182,54.81,32.31
2023-02-04,61.16,32.49,42.58181818181818,54.11,31.62
2023-02-05,60.52,32.23,41.88454545454545,53.13,30.77
2023-02-06,59.43,32.03,41.16909090909091,51.99,29.92
2023-02-07,58.48,31.53,40.50545454545455,51.15,29.11
2023-02-08,57.42,30.97,39.79909090909091,50.58,28.21
2023-02-09,56.28,30.43,39.11454545454546,50.23,27.49
2023-02-10,55.14,29.85,38.39454545454546,49.59,26.94
2023-02-11,54.26,29.19,37.66909090909091,48.72,26.46
2023-02-12,53.44,28.52,36.949090909090906,47.73,25.76
2023-02-13,52.46,28.13,36.23818181818182,46.81,24.97
2023-02-14,51.45,27.59,35.60636363636364,46.14,24.29
2023-02-15,50.43,27.15,35.04181818181818,45.82,23.7
2023-02-16,49.78,26.84,34.525454545454544,45.66,23.21
2023-02-17,49.18,26.5,33.95727272727273,45.17,22.7
2023-02-18,48.75,26.26,33.413636363636364,45.28,22.17
2023-02-19,48.3,25.9,32.842727272727274,45.02,21.41
2023-02-20,47.57,25.63,32.376363636363635,44.73,20.86
2023-02-21,46.8,25.09,31.822727272727274,43.61,20.21
2023-02-22,46.11,24.61,31.35363636363636,43.54,19.46
2023-02-23,45.28,24.26,30.87181818181818,43.36,18.58
2023-02-24,44.46,23.93,30.435454545454547,43.18,17.94
2023-02-25,43.94,23.34,29.932727272727274,42.91,17.27
2023-02-26,43.31,22.94,29.39181818181818,42.74,16.35
2023-02-27,42.37,22.61,28.872727272727275,42.56,15.42
2023-02-28,41.52,22.04,28.320909090909087,42.37,14.45
2023-03-01,40.64,21.64,27.734545454545454,42.25,13.52
2023-03-02,39.81,21.25,27.34272727272727,42.28,12.66
2023-03-03,38.9,20.91,26.920909090909092,42.32,12.09
2023-03-04,38.23,20.72,26.512727272727272,42.24,11.61
2023-03-05,37.55,20.52,26.10818181818182,42.11,11.06
2023-03-06,36.46,20.26,25.728181818181817,42.04,10.51
2023-03-07,35.48,19.66,25.372727272727275,41.96,9.96
2023-03-08,34.7,19.2,25.068181818181817,41.9,9.45
2023-03-09,33.96,18.86,24.785454545454545,41.93,9.17
2023-03-10,33.2,18.73,24.596363636363638,41.95,9.04
2023-03-11,32.49,18.77,24.423636363636362,41.78,8.93
2023-03-12,32.02,19.04,24.25181818181818,41.57,8.66
2023-03-13,31.62,19.16,24.00090909090909,41.37,8.36
2023-03-14,30.95,18.85,23.771818181818183,41.21,7.99
2023-03-15,30.1,18.77,23.596363636363638,41.16,7.65
2023-03-16,29.55,18.81,23.403636363636362,41.18,7.27
2023-03-17,29.26,18.96,23.233636363636364,41.22,6.95
2023-03-18,29.17,19.23,23.037272727272725,41.04,6.5
2023-03-19,29.02,19.78,22.84,40.83,5.9
2023-03-20,28.61,20.24,22.69090909090909,40.66,5.29
2023-03-21,28.45,20.51,22.529999999999998,40.59,4.77
2023-03-22,28.36,20.82,22.38090909090909,40.62,4.31
2023-03-23,28.23,21.18,22.235454545454544,40.79,3.88
2023-03-24,28.42,21.54,22.10909090909091,40.8,3.75
2023-03-25,28.57,22.14,22.012727272727272,41.01,3.7
2023-03-26,28.61,22.81,21.90818181818182,40.96,3.52
2023-03-27,28.24,23.44,21.822727272727274,40.89,3.32
2023-03-28,27.61,23.81,21.773636363636367,40.86,3.16
2023-03-29,27.46,24.09,21.777272727272727,41.01,3.04
2023-03-30,27.55,24.07,21.80272727272727,41.24,2.97
2023-03-31,27.66,23.66,21.71090909090909,41.35,2.9
2023-04-01,28.29,23.31,22.21090909090909,43.96,2.85
2023-04-02,28.47,23.07,22.30090909090909,43.88,2.82
2023-04-03,28.33,22.86,22.45,43.95,2.82
2023-04-04,28.12,22.58,22.59181818181818,43.83,2.88
2023-04-05,27.97,22.45,22.742727272727272,43.87,2.85
2023-04-06,27.78,22.56,22.91909090909091,44.11,2.95
2023-04-07,27.83,22.79,23.034545454545455,44.4,3.12
2023-04-08,27.99,22.77,23.182727272727274,44.57,3.31
2023-04-09,28.3,22.9,23.36,44.69,3.28
2023-04-10,28.64,23.09,23.547272727272727,44.77,3.27
2023-04-11,28.81,23.45,23.71181818181818,44.8,3.31
2023-04-12,28.89,23.91,23.663636363636364,42.8,3.31
2023-04-13,28.76,24.43,23.821818181818177,42.89,3.37
2023-04-14,28.89,24.77,23.88,41.75,3.45
2023-04-15,29.28,25.42,24.14818181818182,43.08,3.8
2023-04-16,29.65,26.15,24.296363636363637,43.26,3.99
2023-04-17,29.93,26.9,24.51,43.51,4.32
2023-04-18,30.33,27.64,24.771818181818183,43.88,4.72
2023-04-19,30.94,28.12,24.993636363636366,44.36,5.16
2023-04-20,31.52,28.59,25.235454545454548,44.88,5.62
2023-04-21,32.12,28.79,25.521818181818183,45.46,6.12
2023-04-22,32.74,29.28,25.84181818181818,46.04,6.63
2023-04-23,33.41,29.88,26.13090909090909,46.49,7.05
2023-04-24,34.0,30.43,26.465454545454545,46.96,7.52
2023-04-25,34.49,30.75,26.818181818181817,47.38,7.97
2023-04-26,34.8,31.06,27.09090909090909,47.81,8.43
2023-04-27,35.37,31.43,27.337272727272726,48.28,8.91
2023-04-28,35.93,31.91,27.60272727272727,49.07,9.4
2023-04-29,36.58,32.43,27.254545454545454,49.87,9.85
2023-04-30,37.35,33.06,27.536363636363635,50.62,10.15
2023-05-01,38.05,33.65,27.925454545454546,51.36,10.55
2023-05-02,38.58,34.18,28.263636363636362,52.09,10.94
2023-05-03,39.18,34.8,28.614545454545453,52.84,11.31
2023-05-04,39.89,35.39,28.979090909090907,53.55,11.75
2023-05-05,40.39,35.95,29.33818181818182,54.29,12.31
2023-05-06,40.97,36.58,29.69272727272727,55.06,12.9
2023-05-07,41.71,37.24,30.096363636363638,55.83,13.46
2023-05-08,42.4,37.93,30.59272727272727,56.62,13.98
2023-05-09,43.02,38.49,31.03909090909091,57.41,14.43
2023-05-10,43.59,39.1,31.50909090909091,58.22,15.0
2023-05-11,44.19,39.71,31.927272727272726,58.58,15.56
2023-05-12,44.78,40.33,32.32818181818182,58.82,16.17
2023-05-13,45.45,40.92,32.70636363636363,59.09,16.67
2023-05-14,46.13,41.57,33.098181818181814,59.41,17.08
2023-05-15,46.04,42.24,33.448181818181816,59.68,17.5
2023-05-16,46.99,42.87,33.843636363636364,60.37,17.97
2023-05-17,47.51,43.51,34.24454545454545,61.11,18.46
2023-05-18,48.04,43.92,34.64909090909091,61.87,18.95
2023-05-19,48.5,44.41,35.083636363636366,62.5,19.6
2023-05-20,49.02,45.05,35.52727272727273,63.21,20.32
2023-05-21,49.53,45.79,35.98818181818182,63.98,21.01
2023-05-22,49.74,46.6,36.46,64.76,21.32
2023-05-23,49.96,47.2,36.912727272727274,65.55,21.53
2023-05-24,50.12,47.86,37.332727272727276,66.24,21.66
