date,2022,Mittelwert,Maximum,Minimum
2022-04-06,22.56,21.732999999999997,32.21,2.95
2022-04-07,22.79,21.875,32.78,3.12
2022-04-08,22.77,22.043,33.53,3.31
2022-04-09,22.9,22.237000000000002,34.3,3.28
2022-04-10,23.09,22.428,35.1,3.27
2022-04-11,23.45,22.606,35.93,3.31
2022-04-12,23.91,22.75,36.75,3.31
2022-04-13,24.43,22.926,37.55,3.37
2022-04-14,24.77,23.106,38.2,3.45
2022-04-15,25.42,23.277,38.89,3.8
2022-04-16,26.15,23.443,39.69,3.99
2022-04-17,26.9,23.689999999999998,40.51,4.32
2022-04-18,27.64,24.015,41.32,4.72
2022-04-19,28.12,24.275,42.13,5.16
2022-04-20,28.59,24.547,42.87,5.62
2022-04-21,29.04,24.86,43.58,6.12
2022-04-22,29.54,25.207,44.3,6.63
2022-04-23,30.14,25.524,45.09,7.05
2022-04-24,30.7,25.889,45.91,7.52
2022-04-25,31.02,26.276,46.72,7.97
2022-04-26,31.33,26.572000000000003,47.49,8.43
2022-04-27,31.71,26.854000000000003,48.28,8.91
2022-04-28,32.2,27.148000000000003,49.07,9.4
2022-04-29,32.72,27.439,49.87,9.85
2022-04-30,33.35,27.733999999999998,50.62,10.15
2022-05-01,33.94,28.137999999999998,51.36,10.55
2022-05-02,34.48,28.499000000000002,52.09,10.94
2022-05-03,35.1,28.85,52.84,11.31
2022-05-04,35.7,29.201,53.55,11.75
2022-05-05,36.26,29.532999999999998,54.29,12.31
2022-05-06,36.9,29.860000000000003,55.06,12.9
2022-05-07,37.57,30.242,55.83,13.46
2022-05-08,38.26,30.729000000000003,56.62,13.98
2022-05-09,38.83,31.163999999999998,57.41,14.43
2022-05-10,39.44,31.625,58.22,15.0
2022-05-11,39.71,32.033,58.58,15.56
2022-05-12,40.33,32.435,58.82,16.17
2022-05-13,40.92,32.799,59.09,16.67
2022-05-14,41.57,33.177,59.41,17.08
2022-05-15,42.24,33.513999999999996,59.68,17.5
2022-05-16,42.87,33.891,60.37,17.97
2022-05-17,43.51,34.293,61.11,18.46
2022-05-18,43.92,34.689,61.87,18.95
2022-05-19,44.41,35.123000000000005,62.5,19.6
2022-05-20,45.05,35.565000000000005,63.21,20.32
2022-05-21,45.79,36.025999999999996,63.98,21.01
2022-05-22,46.6,36.495000000000005,64.76,21.32
2022-05-23,47.2,36.952,65.55,21.53
2022-05-24,47.86,37.388999999999996,66.24,21.66
2022-05-25,48.48,37.826,66.9,21.89
2022-05-26,49.21,38.263999999999996,67.62,22.23
2022-05-27,49.94,38.688,68.17,22.48
2022-05-28,50.62,39.115,68.78,22.75
2022-05-29,51.24,39.572,69.43,23.03
2022-05-30,51.67,40.039,70.01,23.38
2022-05-31,52.04,40.499,70.75,23.74
2022-06-01,52.34,40.969,71.25,24.15
2022-06-02,52.71,41.46,71.56,24.6
2022-06-03,53.09,41.894999999999996,71.84,24.91
2022-06-04,53.55,42.338,72.24,25.35
2022-06-05,53.99,42.769,72.69,25.81
2022-06-06,54.37,43.239999999999995,73.18,26.3
2022-06-07,54.48,43.683,73.65,26.83
2022-06-08,54.47,44.099000000000004,73.91,27.33
2022-06-09,54.09,44.489,74.05,27.81
2022-06-10,53.44,44.867000000000004,74.22,28.22
2022-06-11,54.03,45.256,74.43,28.61
2022-06-12,54.65,45.697,74.75,29.02
2022-06-13,55.55,46.135000000000005,75.16,29.48
2022-06-14,55.88,46.519,75.56,29.94
2022-06-15,56.23,46.882999999999996,75.79,30.44
2022-06-16,56.61,47.284000000000006,76.05,30.92
2022-06-17,56.96,47.637,76.14,31.37
2022-06-18,57.4,48.022000000000006,76.37,31.85
2022-06-19,57.83,48.386,76.67,32.27
2022-06-20,58.13,48.757999999999996,77.06,32.75
2022-06-21,58.61,49.138,77.48,33.27
2022-06-22,58.97,49.506,77.78,33.8
2022-06-23,59.31,49.878,78.01,34.29
2022-06-24,59.8,50.247,78.18,34.77
2022-06-25,60.34,50.625,78.37,35.27
2022-06-26,60.86,51.007999999999996,78.64,35.81
2022-06-27,61.27,51.415,79.04,36.36
2022-06-28,61.67,51.827999999999996,79.47,36.84
2022-06-29,62.06,52.23199999999999,79.78,37.33
2022-06-30,62.42,52.616,80.0,37.82
2022-07-01,62.99,52.939,79.67,38.28
2022-07-02,63.6,53.315999999999995,79.92,38.78
2022-07-03,64.2,53.741,80.24,39.29
2022-07-04,64.7,54.19500000000001,80.71,39.81
2022-07-05,65.2,54.666,81.2,40.4
2022-07-06,65.74,55.109,81.61,40.97
2022-07-07,66.35,55.551,81.87,41.54
2022-07-08,66.86,55.980999999999995,81.99,42.11
2022-07-09,67.54,56.423,82.13,42.7
2022-07-10,68.16,56.891999999999996,82.39,43.25
2022-07-11,68.37,57.374,82.84,43.79
2022-07-12,68.74,57.864999999999995,83.34,44.33
2022-07-13,69.15,58.351,83.73,44.91
2022-07-14,69.69,58.873000000000005,84.1,45.47
2022-07-15,70.27,59.331,84.3,45.95
2022-07-16,70.98,59.762,84.38,46.43
2022-07-17,71.6,60.181000000000004,84.44,46.89
2022-07-18,72.22,60.604,84.53,47.38
2022-07-19,72.54,60.996,84.65,47.92
2022-07-20,72.99,61.507000000000005,84.73,48.49
2022-07-21,73.47,61.951,84.7,49.06
2022-07-22,74.06,62.391,84.62,49.63
2022-07-23,74.74,62.85,84.57,50.18
2022-07-24,75.46,63.307,84.62,50.73
2022-07-25,76.11,63.789,84.74,51.31
2022-07-26,76.64,64.252,84.92,51.92
2022-07-27,77.19,64.705,85.01,52.45
2022-07-28,77.61,65.155,84.84,53.01
2022-07-29,78.1,65.614,84.87,53.5
2022-07-30,78.76,66.102,84.97,53.97
2022-07-31,79.35,66.372,82.8,54.5
2022-08-01,79.95,67.107,85.47,55.01
2022-08-02,80.45,67.613,85.84,55.5
2022-08-03,80.88,68.124,86.09,55.98
2022-08-04,81.31,68.615,86.33,56.48
2022-08-05,81.78,69.123,86.67,57.02
2022-08-06,82.4,69.652,87.07,57.58
2022-08-07,83.01,70.17699999999999,87.51,58.14
2022-08-08,83.52,70.714,88.02,58.7
2022-08-09,84.03,71.398,88.56,59.94
2022-08-10,84.54,71.78,89.05,59.67
2022-08-11,84.98,72.293,89.46,60.11
2022-08-12,85.42,72.791,89.8,60.49
2022-08-13,85.85,73.291,90.08,60.97
2022-08-14,86.24,73.74100000000001,90.37,61.41
2022-08-15,86.6,74.31700000000001,90.76,61.88
2022-08-16,87.02,74.816,91.15,62.37
2022-08-17,87.46,75.315,91.45,62.86
2022-08-18,87.92,75.809,91.74,63.35
2022-08-19,88.4,76.296,92.22,63.8
2022-08-20,88.97,76.762,92.76,64.24
2022-08-21,89.51,77.253,93.31,64.58
2022-08-22,89.81,77.74600000000001,93.88,64.92
2022-08-23,90.06,78.116,93.49,65.4
2022-08-24,90.34,78.576,93.77,65.89
2022-08-25,90.58,79.03299999999999,94.25,66.38
2022-08-26,90.81,79.339,93.95,66.77
2022-08-27,91.14,79.73400000000001,94.1,67.18
2022-08-28,91.47,80.101,94.21,67.59
2022-08-29,91.54,80.5,94.38,68.0
2022-08-30,91.68,80.914,94.58,68.42
2022-08-31,91.89,81.325,94.65,68.88
2022-09-01,91.45,81.637,95.0,69.27
2022-09-02,91.76,81.959,95.19,69.6
2022-09-03,92.16,82.271,95.33,69.98
2022-09-04,92.56,82.584,95.42,70.19
2022-09-05,92.82,82.889,95.5,70.25
2022-09-06,93.01,83.168,95.69,70.44
2022-09-07,93.25,83.433,95.81,70.73
2022-09-08,93.54,83.673,95.89,70.92
2022-09-09,93.62,83.904,96.02,71.09
2022-09-10,93.81,84.15599999999999,96.21,71.28
2022-09-11,94.04,84.408,96.37,71.36
2022-09-12,94.2,84.662,96.69,71.45
2022-09-13,94.39,84.828,96.9,71.59
2022-09-14,94.57,85.12899999999999,96.96,71.63
2022-09-15,94.77,85.345,97.3,71.6
2022-09-16,95.07,85.56,97.46,71.72
2022-09-17,95.27,85.773,97.65,71.83
2022-09-18,95.56,85.993,97.79,71.77
2022-09-19,95.66,86.211,97.78,71.79
2022-09-20,95.81,86.426,97.8,71.85
2022-09-21,95.9,86.648,98.02,71.9
2022-09-22,95.98,86.881,98.26,71.93
2022-09-23,96.14,87.083,98.28,72.08
2022-09-24,96.36,87.249,98.28,72.27
2022-09-25,96.6,87.363,98.02,72.24
2022-09-26,96.76,87.513,97.92,72.31
2022-09-27,96.83,87.68299999999999,97.98,72.42
2022-09-28,96.68,87.865,98.2,72.55
2022-09-29,96.96,88.062,98.46,72.75
2022-09-30,97.04,88.22200000000001,98.63,73.03
2022-10-01,97.28,88.163,98.09,73.23
2022-10-02,97.39,88.342,98.31,73.37
2022-10-03,97.5,88.535,98.37,73.54
2022-10-04,97.43,88.724,98.46,73.66
2022-10-05,97.45,88.916,98.69,73.72
2022-10-06,97.48,89.06,99.0,73.87
2022-10-07,97.62,89.19300000000001,98.98,74.06
2022-10-08,97.8,89.301,98.79,74.28
2022-10-09,97.98,89.408,98.57,74.28
2022-10-10,98.14,89.548,98.44,74.29
2022-10-11,98.27,89.679,98.47,74.35
2022-10-12,98.35,89.81,98.83,74.34
2022-10-13,98.39,89.933,99.3,74.28
2022-10-14,98.46,90.002,99.47,74.43
2022-10-15,,90.026,99.6,74.61
2022-10-16,,90.066,99.67,74.73
2022-10-17,,90.14099999999999,99.68,74.84
2022-10-18,,90.194,99.65,74.86
2022-10-19,,90.277,99.72,74.85
2022-10-20,,90.30499999999999,98.7,74.94
2022-10-21,,90.41799999999999,98.64,75.05
2022-10-22,,90.437,98.56,75.11
2022-10-23,,90.50800000000001,98.56,75.03
2022-10-24,,90.634,98.56,75.02
2022-10-25,,90.75,98.6,75.08
2022-10-26,,90.83,98.86,75.06
2022-10-27,,90.887,99.03,75.08
2022-10-28,,90.88300000000001,98.94,75.13
2022-10-29,,90.806,98.72,75.19
2022-10-30,,90.75800000000001,98.59,75.09
2022-10-31,,90.753,98.18,74.91
2022-11-01,,90.932,100.0,74.84
2022-11-02,,90.828,100.0,74.72
2022-11-03,,90.696,100.0,74.67
2022-11-04,,90.568,100.0,74.64
2022-11-05,,90.36800000000001,100.0,74.54
2022-11-06,,90.207,99.78,74.32
2022-11-07,,90.024,99.81,73.98
2022-11-08,,89.78200000000001,99.91,73.68
2022-11-09,,89.53999999999999,99.63,73.41
2022-11-10,,89.30199999999999,99.21,73.16
2022-11-11,,89.11,99.02,73.03
2022-11-12,,88.80499999999999,98.62,72.86
2022-11-13,,88.512,98.37,72.48
2022-11-14,,88.20599999999999,98.44,71.99
2022-11-15,,87.87,98.55,71.53
2022-11-16,,87.50699999999999,98.34,71.11
2022-11-17,,87.136,98.06,70.71
2022-11-18,,86.793,97.93,70.4
2022-11-19,,86.389,97.68,70.06
2022-11-20,,85.912,97.17,69.66
2022-11-21,,85.426,96.85,69.34
2022-11-22,,84.916,96.46,69.1
2022-11-23,,84.459,95.84,68.88
2022-11-24,,84.009,95.13,68.66
2022-11-25,,83.538,94.44,68.46
2022-11-26,,83.038,93.74,68.15
2022-11-27,,82.55,93.31,67.61
2022-11-28,,82.069,93.42,67.09
2022-11-29,,81.589,93.42,66.49
2022-11-30,,81.08200000000001,93.49,65.86
2022-12-01,,80.561,93.49,65.22
2022-12-02,,79.97200000000001,92.89,64.61
2022-12-03,,79.349,92.12,64.02
2022-12-04,,78.787,91.39,63.35
2022-12-05,,78.221,90.68,62.79
2022-12-06,,77.64500000000001,90.25,62.16
2022-12-07,,77.091,90.16,61.5
2022-12-08,,76.599,90.29,60.96
2022-12-09,,75.97,89.87,60.37
2022-12-10,,75.285,89.35,59.96
2022-12-11,,74.599,88.57,59.44
2022-12-12,,73.911,87.86,58.75
2022-12-13,,73.272,87.52,58.15
2022-12-14,,72.708,87.69,57.67
2022-12-15,,72.20599999999999,87.9,57.12
2022-12-16,,71.727,87.77,56.76
2022-12-17,,71.24600000000001,87.64,56.38
2022-12-18,,70.75800000000001,87.51,55.83
2022-12-19,,70.322,87.5,55.24
2022-12-20,,69.86800000000001,87.5,54.73
2022-12-21,,69.44800000000001,87.6,54.3
2022-12-22,,69.077,87.75,53.95
2022-12-23,,68.75800000000001,87.65,53.75
2022-12-24,,68.501,87.69,53.54
2022-12-25,,68.262,87.73,53.29
2022-12-26,,67.928,87.68,52.96
2022-12-27,,67.58200000000001,87.53,52.61
2022-12-28,,67.19,87.37,52.11
2022-12-29,,66.789,86.95,51.7
2022-12-30,,66.437,86.3,51.58
2022-12-31,,66.124,85.75,51.45
