date_datawrapper,2023,2022,Mittelwert,Maximum,Minimum
2023-01-01,90.48,54.38,76.31727272727272,96.86,64.02
2023-01-02,90.6,54.65,75.9718181818182,96.48,63.69
2023-01-03,90.68,54.72,75.57090909090908,96.23,63.33
2023-01-04,90.72,54.59,75.16,96.08,62.99
2023-01-05,90.77,54.09,74.70818181818181,95.9,62.65
2023-01-06,90.93,53.54,74.27090909090909,95.59,61.81
2023-01-07,91.06,52.97,73.80818181818182,95.21,60.93
2023-01-08,91.17,52.57,73.39363636363636,94.83,60.27
2023-01-09,91.08,52.17,72.97363636363637,94.66,59.4
2023-01-10,90.98,51.21,72.54818181818182,94.51,58.54
2023-01-11,90.7,50.2,72.08181818181818,94.31,57.74
2023-01-12,90.61,49.25,71.63,94.06,56.87
2023-01-13,90.5,48.38,71.17818181818183,93.81,55.93
2023-01-14,90.44,47.52,70.69272727272727,93.63,55.35
2023-01-15,90.36,46.97,70.14181818181818,93.41,54.67
2023-01-16,89.85,46.56,69.58,93.18,53.57
2023-01-17,89.3,45.92,68.94545454545454,92.91,52.37
2023-01-18,88.68,45.08,68.23727272727272,92.64,51.08
2023-01-19,87.92,44.4,67.57545454545453,92.26,49.91
2023-01-20,87.12,43.61,66.90818181818182,91.6,48.82
2023-01-21,86.49,42.7,66.26818181818182,90.91,48.07
2023-01-22,85.81,42.09,65.62727272727273,90.27,47.26
2023-01-23,84.83,41.53,64.99181818181818,89.56,46.11
2023-01-24,83.76,40.61,64.3709090909091,88.85,44.97
2023-01-25,82.78,39.65,63.77363636363636,88.37,43.73
2023-01-26,82.06,38.81,63.23272727272727,87.98,42.68
2023-01-27,81.04,38.21,62.72818181818182,87.59,41.79
2023-01-28,80.33,37.53,62.26272727272727,87.03,41.19
2023-01-29,79.75,37.28,61.804545454545455,86.5,40.66
2023-01-30,79.16,37.02,61.28363636363636,86.03,40.02
2023-01-31,78.74,36.44,60.76636363636364,85.88,39.35
2023-02-01,78.28,36.04,60.26818181818182,85.84,38.86
2023-02-02,77.87,35.63,59.75090909090909,85.77,38.4
2023-02-03,77.67,35.32,59.20181818181818,85.46,38.03
2023-02-04,77.4,35.1,58.64363636363637,85.08,37.74
2023-02-05,77.31,34.99,58.07727272727273,84.58,37.46
2023-02-06,76.4,34.89,57.48636363636364,83.82,36.89
2023-02-07,75.61,34.5,56.906363636363636,83.36,36.35
2023-02-08,74.87,34.23,56.3,83.0,35.73
2023-02-09,74.12,34.0,55.64636363636364,82.87,34.85
2023-02-10,73.55,33.54,55.05090909090909,82.66,33.91
2023-02-11,73.28,33.09,54.438181818181825,82.35,33.36
2023-02-12,73.09,32.78,53.846363636363634,81.95,33.12
2023-02-13,72.68,32.61,53.24545454545455,81.55,32.28
2023-02-14,72.33,32.38,52.74272727272727,81.29,31.66
2023-02-15,72.03,32.11,52.32727272727273,81.23,31.37
2023-02-16,71.75,31.84,51.95636363636363,81.25,30.98
2023-02-17,71.69,31.63,51.630909090909086,81.07,30.57
