date,2022,Mittelwert,Maximum,Minimum
2022-03-27,25.88,40.448,72.55,14.6
2022-03-28,26.09,40.456,72.59,14.47
2022-03-29,26.28,40.416,72.52,14.33
2022-03-30,26.39,40.454,72.14,14.31
2022-03-31,26.27,40.445,71.55,14.46
2022-04-01,26.97,41.094,72.53,14.29
2022-04-02,27.0,40.977999999999994,72.37,14.25
2022-04-03,26.99,41.032,72.26,14.26
2022-04-04,26.94,41.092,72.33,14.36
2022-04-05,26.8,41.093,72.5,14.37
2022-04-06,27.11,41.149,72.66,14.41
2022-04-07,27.42,41.161,72.82,14.6
2022-04-08,27.8,41.198,72.98,14.88
2022-04-09,28.1,41.277,73.19,15.05
2022-04-10,28.43,41.374,73.46,15.15
2022-04-11,28.61,41.386,73.78,15.26
2022-04-12,28.92,41.468,74.17,15.4
2022-04-13,29.29,41.511,74.42,15.48
2022-04-14,29.71,41.557,74.42,15.67
2022-04-15,30.1,41.626,74.45,15.9
2022-04-16,30.57,41.738,74.6,16.0
2022-04-17,31.07,41.869,74.78,16.27
2022-04-18,31.5,42.023,75.2,16.62
2022-04-19,31.89,42.190000000000005,75.61,17.07
2022-04-20,32.11,42.366,75.84,17.48
2022-04-21,32.38,42.606,76.11,18.01
2022-04-22,32.72,42.848,76.38,18.66
2022-04-23,33.18,43.042,76.58,19.0
2022-04-24,33.66,43.251999999999995,76.83,19.33
2022-04-25,33.81,43.47,77.14,19.67
2022-04-26,33.93,43.491,77.42,19.99
2022-04-27,34.02,43.632,77.54,20.19
2022-04-28,34.33,43.768,77.68,20.58
2022-04-29,34.6,43.954,77.9,21.03
2022-04-30,35.12,44.182,78.18,21.35
2022-05-01,35.74,44.245,78.48,21.62
2022-05-02,36.12,44.456,78.78,21.8
2022-05-03,36.5,44.641000000000005,79.06,22.02
2022-05-04,36.94,44.846000000000004,79.2,22.29
2022-05-05,37.39,45.057,79.3,22.69
2022-05-06,37.7,45.283,79.4,23.17
2022-05-07,38.21,45.547000000000004,79.58,23.66
2022-05-08,38.7,45.868,79.97,24.2
2022-05-09,39.05,46.239,80.47,24.73
2022-05-10,39.29,46.62,80.99,25.33
2022-05-11,39.64,46.958999999999996,81.25,25.92
2022-05-12,39.86,47.21,81.11,26.6
2022-05-13,40.52,47.507999999999996,81.13,26.93
2022-05-14,41.13,47.817,81.17,27.22
2022-05-15,41.79,48.077,81.27,27.48
2022-05-16,42.23,48.349000000000004,81.52,27.76
2022-05-17,42.66,48.658,81.87,27.89
2022-05-18,43.13,48.962,82.11,27.98
2022-05-19,43.55,49.287,82.28,28.07
2022-05-20,43.97,49.636,82.46,28.35
2022-05-21,44.72,49.999,82.78,28.69
2022-05-22,45.39,50.355000000000004,83.19,28.97
2022-05-23,45.95,50.684000000000005,83.55,29.26
2022-05-24,46.34,50.967,83.84,29.54
2022-05-25,46.8,51.284000000000006,84.12,29.64
2022-05-26,47.29,51.588,84.27,29.76
2022-05-27,47.85,51.876999999999995,84.27,29.79
2022-05-28,48.33,52.164,84.22,29.94
2022-05-29,48.8,52.488,84.28,30.28
2022-05-30,49.0,52.536,84.53,30.7
2022-05-31,49.17,52.979,84.77,31.03
2022-06-01,49.52,53.371,85.03,31.43
2022-06-02,49.95,53.672000000000004,85.17,31.93
2022-06-03,50.48,53.977,85.31,32.39
2022-06-04,51.18,54.275,85.43,32.82
2022-06-05,51.86,54.559000000000005,85.5,33.32
2022-06-06,52.53,54.867,85.71,33.82
2022-06-07,52.97,55.185,85.9,34.12
2022-06-08,53.23,55.463,85.69,34.38
2022-06-09,53.46,55.730999999999995,85.73,34.52
2022-06-10,53.84,56.027,85.72,34.75
2022-06-11,54.51,56.318,85.85,34.98
2022-06-12,55.2,56.602999999999994,86.03,35.36
2022-06-13,55.53,56.906000000000006,86.32,35.76
2022-06-14,55.91,57.209,86.65,36.08
2022-06-15,56.26,57.440999999999995,86.83,36.27
2022-06-16,56.66,57.685,86.92,36.49
2022-06-17,56.99,57.940999999999995,86.98,36.78
2022-06-18,57.53,58.211,87.05,37.13
2022-06-19,58.05,58.475,87.15,37.59
2022-06-20,58.38,58.73,87.39,38.01
2022-06-21,58.95,59.0,87.67,38.4
2022-06-22,59.24,59.260000000000005,87.77,38.56
2022-06-23,59.55,59.491,87.87,38.76
2022-06-24,59.82,59.729,87.94,38.95
2022-06-25,60.2,60.021,88.03,39.19
2022-06-26,60.53,60.287,88.15,39.55
2022-06-27,60.73,60.399,88.37,39.95
2022-06-28,60.9,60.69500000000001,88.59,40.22
2022-06-29,61.03,61.051,88.7,40.51
2022-06-30,61.22,61.362,88.85,40.77
2022-07-01,61.47,61.649,88.94,41.11
2022-07-02,61.85,62.07000000000001,88.98,41.34
2022-07-03,62.27,62.431999999999995,89.25,41.8
2022-07-04,62.58,62.785000000000004,89.58,42.24
2022-07-05,62.88,63.165,89.91,42.62
2022-07-06,63.14,63.574,89.95,42.84
2022-07-07,63.39,63.9,89.92,42.98
2022-07-08,63.65,64.24,89.89,43.09
2022-07-09,64.06,64.562,89.8,43.36
2022-07-10,64.51,64.86699999999999,89.85,43.74
2022-07-11,64.59,65.103,89.98,44.12
2022-07-12,64.53,65.41900000000001,90.2,44.38
2022-07-13,64.53,65.72999999999999,90.33,44.41
2022-07-14,64.58,66.024,90.25,44.4
2022-07-15,64.62,66.32000000000001,90.09,44.57
2022-07-16,64.81,66.61,89.93,44.79
2022-07-17,65.06,66.89099999999999,89.8,44.99
2022-07-18,65.05,67.14,89.72,45.18
2022-07-19,65.1,67.404,89.66,45.31
2022-07-20,65.22,67.67999999999999,89.51,45.41
2022-07-21,65.31,67.94500000000001,89.27,45.45
2022-07-22,65.51,68.199,88.94,45.44
2022-07-23,65.89,68.509,88.72,45.78
2022-07-24,66.35,68.80799999999999,88.55,46.22
2022-07-25,66.75,69.091,88.42,46.58
2022-07-26,67.15,69.42,88.63,46.88
2022-07-27,67.45,69.777,88.7,47.23
2022-07-28,67.79,70.101,88.76,47.6
2022-07-29,68.12,70.449,88.87,47.96
2022-07-30,68.55,70.801,88.88,48.26
2022-07-31,69.04,71.127,88.95,48.59
2022-08-01,69.43,71.51599999999999,89.17,48.97
2022-08-02,69.93,71.81,89.39,49.31
2022-08-03,70.39,72.188,89.52,49.55
2022-08-04,70.84,72.60900000000001,89.61,49.84
2022-08-05,71.34,72.851,89.78,50.09
2022-08-06,72.0,73.241,89.88,50.52
2022-08-07,72.65,73.603,90.04,50.86
2022-08-08,73.19,73.961,90.29,51.18
2022-08-09,73.77,74.28999999999999,90.53,51.41
2022-08-10,74.4,74.606,90.66,51.63
2022-08-11,74.94,74.911,90.76,51.83
2022-08-12,75.44,75.22,90.87,51.99
2022-08-13,76.12,75.53,91.04,52.23
2022-08-14,76.8,75.838,91.19,52.55
2022-08-15,77.32,76.151,91.4,52.85
2022-08-16,77.79,76.482,91.61,53.19
2022-08-17,78.2,76.795,91.79,53.41
2022-08-18,78.46,77.103,91.9,53.58
2022-08-19,78.91,77.402,91.99,53.74
2022-08-20,79.54,77.719,92.1,53.98
2022-08-21,80.14,78.001,92.29,54.29
2022-08-22,80.65,78.288,92.57,54.61
2022-08-23,81.08,78.58500000000001,92.8,54.96
2022-08-24,81.28,78.851,92.81,55.31
2022-08-25,81.78,79.119,92.9,55.61
2022-08-26,82.21,79.392,93.05,55.94
2022-08-27,82.75,79.643,93.1,56.31
2022-08-28,83.27,79.894,93.02,56.7
2022-08-29,83.67,80.14399999999999,93.06,57.07
2022-08-30,84.03,80.40599999999999,93.12,57.4
2022-08-31,84.26,80.623,93.11,57.61
2022-09-01,84.53,80.845,93.11,57.87
2022-09-02,85.02,81.07300000000001,93.17,58.05
2022-09-03,85.56,81.277,93.25,58.27
2022-09-04,86.1,81.49,93.32,58.57
2022-09-05,86.5,81.733,93.52,58.88
2022-09-06,86.84,81.955,93.68,59.09
2022-09-07,86.95,82.17699999999999,93.73,59.25
2022-09-08,87.23,82.4,93.78,59.52
2022-09-09,87.55,82.627,93.86,59.82
2022-09-10,87.94,82.839,93.84,60.07
2022-09-11,88.31,83.01700000000001,93.89,60.39
2022-09-12,88.47,83.212,94.06,60.73
2022-09-13,88.71,83.411,94.29,60.93
2022-09-14,88.85,83.586,94.45,61.08
2022-09-15,89.07,83.75,94.57,61.19
2022-09-16,89.37,83.93100000000001,95.04,61.28
2022-09-17,89.74,84.077,95.32,61.43
2022-09-18,90.06,84.248,95.58,61.7
2022-09-19,90.29,84.387,95.67,61.97
2022-09-20,90.41,84.533,95.8,62.06
2022-09-21,90.53,84.658,95.85,62.2
2022-09-22,90.63,84.78,95.84,62.29
2022-09-23,90.78,84.91900000000001,95.79,62.5
2022-09-24,91.02,85.066,95.75,62.76
2022-09-25,91.32,85.215,95.71,63.22
2022-09-26,91.43,85.368,95.7,63.73
2022-09-27,91.5,85.541,95.82,64.07
2022-09-28,91.28,85.699,95.85,64.31
2022-09-29,91.36,85.88,95.96,64.61
2022-09-30,91.48,86.038,95.97,64.71
2022-10-01,91.79,86.512,96.06,64.97
2022-10-02,92.19,86.704,96.15,65.34
2022-10-03,92.58,86.94800000000001,96.25,65.83
2022-10-04,92.8,87.135,96.39,66.07
2022-10-05,93.07,87.367,96.52,66.5
2022-10-06,93.34,87.534,96.61,66.65
2022-10-07,93.64,87.66499999999999,96.64,66.61
2022-10-08,94.08,87.784,96.76,66.75
2022-10-09,94.44,87.912,96.87,67.07
2022-10-10,94.67,87.991,97.02,67.25
2022-10-11,94.83,88.10600000000001,97.07,67.18
2022-10-12,95.0,88.237,97.15,67.42
2022-10-13,95.09,88.345,97.12,67.28
2022-10-14,95.28,88.513,97.35,67.35
2022-10-15,95.63,88.613,97.42,67.44
2022-10-16,96.03,88.71799999999999,97.49,67.5
2022-10-17,96.29,88.809,97.41,67.58
2022-10-18,96.49,88.916,97.42,67.59
2022-10-19,96.52,89.012,97.36,67.64
2022-10-20,96.76,89.109,97.3,67.83
2022-10-21,96.84,89.181,97.17,67.71
2022-10-22,97.18,89.262,97.17,67.68
2022-10-23,97.53,89.291,97.17,67.62
2022-10-24,97.73,89.331,97.15,67.6
2022-10-25,97.77,89.386,97.17,67.42
2022-10-26,97.82,89.41499999999999,97.14,67.4
2022-10-27,97.96,89.44800000000001,97.08,67.73
2022-10-28,98.19,89.44500000000001,96.96,67.74
2022-10-29,98.53,89.416,97.01,67.71
2022-10-30,98.82,89.385,97.16,67.8
2022-10-31,98.91,89.612,97.34,67.9
2022-11-01,99.19,89.563,97.4,67.97
2022-11-02,99.3,89.566,97.53,67.73
2022-11-03,99.26,89.522,97.53,67.4
2022-11-04,99.26,89.47200000000001,97.54,67.14
2022-11-05,99.38,89.40700000000001,97.47,66.93
2022-11-06,99.54,89.362,97.41,66.95
2022-11-07,99.55,89.315,97.37,66.97
2022-11-08,99.56,89.21600000000001,97.31,66.67
2022-11-09,99.62,89.1,97.24,66.49
2022-11-10,99.72,88.986,97.25,66.26
2022-11-11,99.75,88.89,97.26,66.0
2022-11-12,99.89,88.77000000000001,97.25,65.65
2022-11-13,100.0,88.655,97.25,65.66
2022-11-14,99.95,88.451,97.1,65.73
2022-11-15,99.94,88.297,96.9,65.55
2022-11-16,99.98,88.113,96.82,65.25
2022-11-17,99.9,87.947,96.63,65.13
2022-11-18,99.8,87.827,96.31,65.08
2022-11-19,99.68,87.687,96.29,65.18
2022-11-20,99.55,87.546,96.36,65.27
2022-11-21,99.38,87.314,96.27,65.3
2022-11-22,99.26,87.09,96.16,65.03
2022-11-23,98.95,86.838,96.05,64.53
2022-11-24,98.8,86.549,95.91,63.99
2022-11-25,98.75,86.19500000000001,95.73,63.43
2022-11-26,98.83,85.799,95.63,62.89
2022-11-27,98.88,85.435,95.63,62.45
2022-11-28,98.6,85.00800000000001,95.45,61.99
2022-11-29,98.24,84.51,95.34,61.31
2022-11-30,98.0,83.904,95.24,60.76
2022-12-01,97.63,83.457,95.08,60.3
2022-12-02,97.18,82.986,95.09,59.74
2022-12-03,96.98,82.428,94.9,59.2
2022-12-04,96.77,81.914,94.75,58.84
2022-12-05,96.4,81.452,94.43,58.51
2022-12-06,95.97,80.922,94.01,57.86
2022-12-07,95.54,80.431,93.66,57.32
2022-12-08,95.05,80.02000000000001,93.43,56.77
2022-12-09,94.51,79.548,93.22,56.14
2022-12-10,94.02,79.04400000000001,93.02,55.61
2022-12-11,93.49,78.546,92.71,55.3
2022-12-12,92.45,78.038,92.45,55.14
2022-12-13,91.26,77.502,92.01,54.83
2022-12-14,90.23,77.03999999999999,91.68,54.47
2022-12-15,89.21,76.636,91.04,54.16
2022-12-16,,76.268,90.69,53.92
2022-12-17,,75.911,90.43,53.6
2022-12-18,,75.588,90.15,53.42
2022-12-19,,75.263,89.69,53.24
2022-12-20,,74.872,89.11,52.59
2022-12-21,,74.33500000000001,88.74,51.75
2022-12-22,,74.054,88.64,50.96
2022-12-23,,73.884,88.64,50.42
2022-12-24,,73.756,88.33,50.15
2022-12-25,,73.67,88.28,50.02
2022-12-26,,73.529,88.23,49.83
2022-12-27,,73.3,88.13,49.7
2022-12-28,,73.034,88.05,49.57
2022-12-29,,72.78299999999999,87.91,49.66
2022-12-30,,72.53,87.71,49.79
2022-12-31,,72.416,87.6,50.14
