date_datawrapper,2023,2022,Mittelwert,Maximum,Minimum
2023-01-01,84.28,58.31,64.779,85.1,51.26
2023-01-02,84.27,58.44,64.229,84.26,50.93
2023-01-03,83.9,58.3,63.657999999999994,83.66,50.57
2023-01-04,83.67,57.97,63.043000000000006,83.06,50.25
2023-01-05,83.26,57.33,62.382000000000005,82.4,49.9
2023-01-06,82.97,56.64,61.705999999999996,81.46,49.57
2023-01-07,82.76,55.84,61.028999999999996,80.51,49.16
2023-01-08,82.4,55.33,60.379,79.74,48.53
2023-01-09,81.94,54.73,59.754,78.99,47.87
2023-01-10,81.36,53.71,59.108000000000004,78.31,47.27
2023-01-11,80.89,52.66,58.452,77.61,46.69
2023-01-12,80.48,51.64,57.845000000000006,77.06,46.05
2023-01-13,80.03,50.52,57.249,76.34,45.46
2023-01-14,79.67,49.37,56.54,75.25,44.93
2023-01-15,79.2,48.46,55.82000000000001,74.2,44.32
2023-01-16,78.45,47.67,55.101,73.13,43.71
2023-01-17,77.58,46.62,54.323,72.05,43.02
2023-01-18,76.64,45.6,53.489999999999995,70.91,42.36
2023-01-19,75.65,44.76,52.664,69.7,41.68
2023-01-20,74.54,43.82,51.849000000000004,68.32,41.13
2023-01-21,73.63,42.9,50.993,66.82,40.58
2023-01-22,,42.04,50.132,65.3,39.93
2023-01-23,,41.22,49.305,63.78,39.33
2023-01-24,,40.28,48.509,62.41,38.81
2023-01-25,,39.32,47.715999999999994,61.33,38.17
2023-01-26,,38.34,46.967,60.43,37.48
2023-01-27,,37.4,46.273,59.46,36.91
2023-01-28,,36.67,45.587,58.41,36.41
2023-01-29,,36.18,44.933,57.27,35.78
2023-01-30,,35.72,44.28,56.38,35.19
2023-01-31,,34.98,43.65,55.48,34.58
2023-02-01,,34.29,43.07,55.53,33.83
2023-02-02,,33.66,42.477999999999994,55.3,33.03
2023-02-03,,32.94,42.017,54.81,32.31
2023-02-04,,32.49,41.342,54.11,31.62
2023-02-05,,32.23,40.626999999999995,53.13,30.77
2023-02-06,,32.03,39.934000000000005,51.99,29.92
2023-02-07,,31.53,39.260000000000005,51.15,29.11
2023-02-08,,30.97,38.559,50.58,28.21
2023-02-09,,30.43,37.888999999999996,50.23,27.49
2023-02-10,,29.85,37.173,49.59,26.94
2023-02-11,,29.19,36.439,48.72,26.46
2023-02-12,,28.52,35.715999999999994,47.73,25.76
2023-02-13,,28.13,35.011,46.81,24.97
2023-02-14,,27.59,34.38,45.94,24.29
2023-02-15,,27.15,33.809000000000005,45.6,23.7
2023-02-16,,26.84,33.297000000000004,45.37,23.21
2023-02-17,,26.5,32.763999999999996,44.93,22.7
2023-02-18,,26.26,32.177,44.29,22.17
2023-02-19,,25.9,31.6,43.59,21.41
2023-02-20,,25.63,31.133999999999997,42.98,20.86
