date_datawrapper,2023,2022,Mittelwert,Maximum,Minimum
2023-01-01,90.52,54.37,75.27090909090909,96.9,60.74
2023-01-02,90.64,54.64,74.93909090909091,96.52,60.56
2023-01-03,90.72,54.71,74.55090909090909,96.27,60.16
2023-01-04,90.75,54.58,74.13727272727273,96.12,59.46
2023-01-05,90.81,54.08,73.68727272727273,95.94,58.79
2023-01-06,90.97,53.53,73.25636363636364,95.63,58.31
2023-01-07,91.09,52.96,72.79727272727273,95.25,57.99
2023-01-08,91.2,52.56,72.39,94.87,58.08
2023-01-09,91.11,52.16,71.99,94.7,58.27
2023-01-10,91.01,51.21,71.55,94.55,57.89
2023-01-11,90.73,50.2,71.07909090909091,94.35,57.47
2023-01-12,90.64,49.25,70.62454545454545,94.1,56.76
2023-01-13,90.53,48.38,70.2,93.85,55.93
2023-01-14,90.47,47.52,69.75,93.67,55.35
2023-01-15,90.38,46.96,69.25181818181818,93.45,54.67
2023-01-16,89.87,46.56,68.74545454545454,93.22,53.57
2023-01-17,89.32,45.92,68.14545454545454,92.94,52.37
2023-01-18,88.7,45.08,67.47545454545455,92.67,51.08
2023-01-19,87.95,44.4,66.82090909090908,92.29,49.91
2023-01-20,87.15,43.61,66.16545454545455,91.64,48.82
2023-01-21,86.52,42.7,65.5190909090909,90.94,48.07
2023-01-22,85.84,42.09,64.89999999999999,90.31,47.26
2023-01-23,84.86,41.53,64.29181818181817,89.6,46.11
2023-01-24,83.79,40.61,63.709999999999994,88.89,44.97
2023-01-25,82.81,39.65,63.158181818181816,88.41,43.73
2023-01-26,82.1,38.82,62.623636363636365,88.02,42.68
2023-01-27,81.08,38.21,62.129999999999995,87.64,41.79
2023-01-28,80.36,37.53,61.65,87.07,41.19
2023-01-29,79.79,37.29,61.17727272727273,86.55,40.66
2023-01-30,79.2,37.03,60.629999999999995,86.07,40.02
2023-01-31,78.77,36.45,60.07909090909091,85.92,39.35
2023-02-01,78.15,36.05,59.55,85.88,38.86
2023-02-02,77.73,35.64,59.01818181818182,85.81,38.4
2023-02-03,77.53,35.34,58.46000000000001,85.51,38.03
2023-02-04,77.25,35.12,57.89636363636364,85.12,37.8
2023-02-05,77.17,35.01,57.33272727272727,84.62,37.52
2023-02-06,76.26,34.91,56.73454545454546,83.86,36.94
2023-02-07,75.47,34.52,56.11909090909091,83.4,36.33
2023-02-08,74.71,34.26,55.49545454545454,83.05,35.64
2023-02-09,73.96,34.02,54.83,82.91,34.68
2023-02-10,73.39,33.56,54.224545454545456,82.7,33.69
2023-02-11,73.12,33.12,53.623636363636365,82.39,33.14
2023-02-12,72.92,32.8,53.039090909090916,81.99,32.94
2023-02-13,72.51,32.64,52.45727272727272,81.59,32.28
2023-02-14,72.16,32.41,51.92272727272727,81.33,31.66
2023-02-15,71.86,32.14,51.52090909090909,81.28,31.37
2023-02-16,,31.87,51.15090909090909,81.29,30.98
2023-02-17,,31.66,50.77090909090909,81.11,30.57
2023-02-18,,31.43,50.42818181818182,80.87,30.34
2023-02-19,,31.18,50.11727272727273,80.67,30.12
2023-02-20,,31.02,49.74545454545455,80.46,29.85
2023-02-21,,30.68,49.10272727272727,80.26,29.67
2023-02-22,,30.29,48.71181818181819,80.19,29.48
2023-02-23,,30.01,48.33272727272727,80.16,29.27
2023-02-24,,29.86,47.940909090909095,79.92,28.96
2023-02-25,,29.51,47.56727272727273,79.74,28.75
2023-02-26,,29.26,47.21272727272728,79.3,28.59
2023-02-27,,29.06,46.83909090909091,78.67,28.17
2023-02-28,,28.61,46.449999999999996,78.11,26.67
2023-03-01,,27.98,46.051818181818184,77.89,25.35
2023-03-02,,27.45,45.694545454545455,77.31,24.0
2023-03-03,,27.0,45.372727272727275,77.05,23.1
2023-03-04,,26.57,45.08090909090909,76.74,22.51
2023-03-05,,26.3,44.79272727272727,76.35,21.93
2023-03-06,,26.02,44.554545454545455,76.12,21.38
2023-03-07,,25.43,44.25272727272727,75.95,20.87
2023-03-08,,24.94,44.03636363636364,75.91,20.31
2023-03-09,,24.62,43.871818181818185,75.68,20.06
2023-03-10,,24.73,43.78272727272727,75.53,19.98
2023-03-11,,24.69,43.690000000000005,75.48,19.97
2023-03-12,,24.8,43.58090909090909,75.45,19.82
2023-03-13,,24.96,43.47545454545455,75.28,19.61
2023-03-14,,24.87,43.337272727272726,75.09,19.31
2023-03-15,,24.73,43.24545454545454,75.03,19.15
2023-03-16,,24.66,43.18181818181818,74.91,18.92
2023-03-17,,24.56,43.08181818181818,74.81,18.5
2023-03-18,,24.46,42.949999999999996,74.73,18.01
2023-03-19,,24.68,42.79909090909091,74.57,17.29
2023-03-20,,24.85,42.655454545454546,74.42,16.67
2023-03-21,,24.79,42.60181818181818,74.27,16.04
2023-03-22,,24.86,42.482727272727274,74.11,15.47
2023-03-23,,24.98,42.31181818181818,73.71,15.11
2023-03-24,,25.36,42.28,73.39,14.96
2023-03-25,,25.52,42.150909090909096,73.03,14.88
2023-03-26,,25.94,42.092727272727274,72.7,14.7
2023-03-27,,26.3,42.04454545454546,72.55,14.56
2023-03-28,,26.51,42.059090909090905,72.6,14.43
2023-03-29,,26.72,42.050000000000004,72.53,14.31
2023-03-30,,26.83,42.12727272727273,72.15,14.3
2023-03-31,,26.59,42.12,71.59,14.46
2023-04-01,,26.97,42.92363636363637,72.56,14.29
2023-04-02,,27.0,42.907272727272726,72.4,14.25
2023-04-03,,26.99,42.99181818181818,72.29,14.26
2023-04-04,,26.93,43.017272727272726,72.36,14.38
2023-04-05,,26.8,43.02363636363636,72.53,14.38
2023-04-06,,27.11,43.10363636363636,72.69,14.42
2023-04-07,,27.42,43.14636363636364,72.85,14.61
2023-04-08,,27.8,43.200909090909086,73.02,14.89
2023-04-09,,28.1,42.66181818181818,73.24,15.06
