date_datawrapper,2023,2022,Mittelwert,Maximum,Minimum
2023-01-01,90.52,50.35,75.187,96.91,60.74
2023-01-02,90.64,50.57,74.885,96.53,60.56
2023-01-03,90.72,50.62,74.501,96.28,60.16
2023-01-04,90.75,50.48,74.103,96.12,59.46
2023-01-05,90.81,50.02,73.675,95.94,58.79
2023-01-06,90.97,49.51,73.259,95.63,58.31
2023-01-07,91.09,48.98,72.80199999999999,95.25,57.99
2023-01-08,91.2,48.61,72.412,94.86,58.08
2023-01-09,91.11,48.23,72.012,94.69,58.27
2023-01-10,91.01,47.37,71.559,94.54,57.89
2023-01-11,90.73,46.45,71.076,94.34,57.47
2023-01-12,90.64,45.59,70.637,94.09,56.91
2023-01-13,90.53,44.82,70.218,93.83,56.09
2023-01-14,90.47,44.04,69.783,93.64,55.51
2023-01-15,90.38,43.54,69.29299999999999,93.43,54.83
2023-01-16,89.87,43.17,68.78099999999999,93.19,53.75
2023-01-17,89.32,42.61,68.161,92.92,52.55
2023-01-18,88.7,41.84,67.46799999999999,92.64,51.26
2023-01-19,87.95,41.23,66.84,92.26,50.09
2023-01-20,87.15,40.51,66.202,91.6,49.0
2023-01-21,86.53,39.66,65.56899999999999,90.91,48.26
2023-01-22,85.85,39.12,64.959,90.27,47.46
2023-01-23,84.82,38.62,64.37100000000001,89.56,46.32
2023-01-24,83.75,37.78,63.79299999999999,88.86,45.17
2023-01-25,82.91,36.9,63.251,88.37,43.93
2023-01-26,,36.16,62.742999999999995,87.98,42.87
2023-01-27,,35.62,62.267999999999994,87.59,41.98
2023-01-28,,35.04,61.825,87.02,41.38
2023-01-29,,34.84,61.408,86.51,40.84
2023-01-30,,34.64,60.915,86.04,40.19
2023-01-31,,34.14,60.410000000000004,85.88,39.52
2023-02-01,,33.81,59.923,85.84,39.04
2023-02-02,,33.46,59.435,85.77,38.57
2023-02-03,,33.21,58.925,85.46,38.2
2023-02-04,,33.03,58.419000000000004,85.08,37.97
2023-02-05,,32.96,57.910000000000004,84.59,37.69
2023-02-06,,32.89,57.364999999999995,83.83,37.11
2023-02-07,,32.58,56.79,83.39,36.5
2023-02-08,,32.35,56.176,83.04,35.8
2023-02-09,,32.15,55.529999999999994,82.91,34.83
2023-02-10,,31.75,54.948,82.69,33.83
2023-02-11,,31.4,54.35699999999999,82.38,33.28
2023-02-12,,31.17,53.813,81.98,33.07
2023-02-13,,31.07,53.253,81.59,32.4
2023-02-14,,30.91,52.735,81.34,31.78
2023-02-15,,30.69,52.347,81.29,31.49
2023-02-16,,30.48,52.023,81.31,31.1
2023-02-17,,30.31,51.758,81.13,30.68
2023-02-18,,30.14,51.479,80.89,30.45
2023-02-19,,29.94,51.371,80.68,30.23
2023-02-20,,29.83,51.042,80.48,29.96
2023-02-21,,29.56,50.38,80.28,29.78
2023-02-22,,29.22,49.965999999999994,80.22,29.59
2023-02-23,,29.0,49.593,80.18,29.38
2023-02-24,,28.9,49.205,79.95,29.07
2023-02-25,,28.64,48.831,79.76,28.85
2023-02-26,,28.44,48.45,79.34,28.69
2023-02-27,,28.3,48.064,78.73,28.37
2023-02-28,,27.89,47.656,78.17,26.88
2023-03-01,,27.33,47.216,77.95,25.56
2023-03-02,,26.87,46.875,77.36,24.21
2023-03-03,,26.48,46.584999999999994,77.1,23.31
2023-03-04,,26.11,46.318,76.78,22.71
2023-03-05,,25.89,46.041,76.39,22.13
2023-03-06,,25.67,45.819,76.16,21.57
2023-03-07,,25.17,45.491,75.98,21.04
2023-03-08,,24.75,45.236000000000004,75.94,20.48
2023-03-09,,24.47,45.041,75.71,20.23
2023-03-10,,24.59,44.924,75.56,20.12
2023-03-11,,24.58,44.789,75.51,20.09
2023-03-12,,24.68,44.632999999999996,75.48,19.92
2023-03-13,,24.84,44.479,75.31,19.71
2023-03-14,,24.79,44.291,75.12,19.39
2023-03-15,,24.68,44.162,75.06,19.2
2023-03-16,,24.67,44.065999999999995,74.94,18.95
2023-03-17,,24.61,43.940999999999995,74.83,18.54
2023-03-18,,24.54,43.761,74.76,18.06
2023-03-19,,24.76,43.564,74.59,17.36
2023-03-20,,24.93,43.38,74.44,16.74
2023-03-21,,24.52,43.282,74.28,16.11
2023-03-22,,24.55,43.129000000000005,74.12,15.54
2023-03-23,,24.65,42.941,73.72,15.18
2023-03-24,,25.04,42.9,73.39,15.03
2023-03-25,,25.16,42.755,73.03,14.93
2023-03-26,,25.55,42.690999999999995,72.7,14.75
2023-03-27,,25.87,42.642,72.55,14.6
2023-03-28,,26.08,42.65,72.59,14.47
2023-03-29,,26.27,42.61,72.52,14.33
2023-03-30,,26.38,42.68,72.14,14.31
2023-03-31,,26.27,42.653999999999996,71.55,14.46
2023-04-01,,26.97,43.516000000000005,72.53,14.29
2023-04-02,,27.0,43.464,72.37,14.25
2023-04-03,,26.99,43.561,72.26,14.26
2023-04-04,,26.93,43.592,72.33,14.36
2023-04-05,,26.8,43.602,72.5,14.37
2023-04-06,,27.11,43.686,72.66,14.41
2023-04-07,,27.42,43.749,72.82,14.6
2023-04-08,,27.8,43.828,72.98,14.88
2023-04-09,,28.1,43.919,73.19,15.05
2023-04-10,,28.43,44.019999999999996,73.46,15.15
2023-04-11,,28.61,44.025,73.78,15.26
2023-04-12,,28.92,44.101,74.17,15.4
2023-04-13,,29.29,44.159000000000006,74.42,15.48
2023-04-14,,29.71,44.216,74.42,15.67
2023-04-15,,30.1,44.291000000000004,74.45,15.9
2023-04-16,,30.57,44.424,74.6,16.0
2023-04-17,,31.07,44.585,74.78,16.27
2023-04-18,,31.5,44.775,75.2,16.62
2023-04-19,,31.89,44.995,75.61,17.07
2023-04-20,,32.11,45.223,75.84,17.48
2023-04-21,,32.38,45.513999999999996,76.11,18.01
2023-04-22,,32.72,45.817,76.38,18.66
2023-04-23,,33.18,46.053000000000004,76.58,19.0
2023-04-24,,33.66,46.304,76.83,19.33
