date_datawrapper,2023,2022,Mittelwert,Maximum,Minimum
2023-01-01,84.28,58.31,65.14545454545454,85.1,51.26
2023-01-02,84.27,58.44,64.61545454545454,84.26,50.93
2023-01-03,83.9,58.3,64.0490909090909,83.66,50.57
2023-01-04,83.67,57.97,63.442727272727275,83.06,50.25
2023-01-05,83.26,57.33,62.79636363636364,82.4,49.9
2023-01-06,82.97,56.64,62.123636363636365,81.46,49.57
2023-01-07,82.76,55.84,61.45181818181818,80.51,49.16
2023-01-08,82.4,55.33,60.805454545454545,79.74,48.53
2023-01-09,81.94,54.73,60.17545454545455,78.99,47.87
2023-01-10,81.36,53.71,59.52454545454545,78.31,47.27
2023-01-11,80.89,52.66,59.3890909090909,83.41,46.69
2023-01-12,80.48,51.64,58.78,83.0,46.05
2023-01-13,80.03,50.52,58.18727272727272,82.49,45.46
2023-01-14,79.67,49.37,57.525454545454544,81.96,44.93
2023-01-15,79.2,48.46,56.85,81.43,44.32
2023-01-16,78.45,47.67,56.16818181818182,80.88,43.71
2023-01-17,77.58,46.62,55.440909090909095,80.32,43.02
2023-01-18,76.64,45.6,54.67181818181818,79.77,42.36
2023-01-19,75.65,44.76,53.91545454545455,79.16,41.68
2023-01-20,74.54,43.82,53.18181818181818,78.47,41.13
2023-01-21,73.63,42.9,52.41818181818182,77.7,40.58
2023-01-22,72.66,42.04,51.65909090909091,76.94,39.93
2023-01-23,71.65,41.22,50.91909090909091,76.2,39.33
2023-01-24,70.68,40.28,50.194545454545455,75.46,38.81
2023-01-25,69.74,39.32,49.459090909090904,74.85,38.17
2023-01-26,68.75,38.34,48.75727272727273,74.32,37.48
2023-01-27,67.72,37.4,48.1,73.71,36.91
2023-01-28,66.81,36.67,47.444545454545455,72.98,36.41
2023-01-29,65.94,36.18,46.83,72.34,35.78
2023-01-30,64.96,35.72,46.199999999999996,71.92,35.19
2023-01-31,64.3,34.98,45.58181818181818,71.41,34.58
2023-02-01,63.53,34.29,44.945454545454545,71.23,33.83
2023-02-02,62.66,33.66,44.31363636363636,71.03,33.03
2023-02-03,61.82,32.94,43.800000000000004,70.66,32.31
2023-02-04,61.16,32.49,43.10363636363636,70.21,31.62
2023-02-05,60.52,32.23,42.39272727272727,69.66,30.77
2023-02-06,59.43,32.03,41.70363636363636,69.02,29.92
2023-02-07,58.48,31.53,41.015454545454546,68.51,29.11
2023-02-08,57.42,30.97,40.28818181818181,68.11,28.21
