date_datawrapper,2023,2022,Mittelwert,Maximum,Minimum
2023-01-01,90.48,54.38,75.17636363636365,96.86,60.74
2023-01-02,90.6,54.65,74.83,96.48,60.56
2023-01-03,90.68,54.72,74.44545454545454,96.23,60.16
2023-01-04,90.72,54.59,74.04454545454546,96.08,59.46
2023-01-05,90.77,54.09,73.61272727272727,95.9,58.79
2023-01-06,90.93,53.54,73.20545454545454,95.59,58.31
2023-01-07,91.06,52.97,72.76636363636364,95.21,57.99
2023-01-08,91.17,52.57,72.3790909090909,94.83,58.08
2023-01-09,91.08,52.17,72.00181818181818,94.66,57.36
2023-01-10,90.98,51.21,71.58636363636364,94.51,56.61
2023-01-11,90.7,50.2,71.12454545454545,94.31,55.9
2023-01-12,90.61,49.25,70.69181818181818,94.06,55.2
2023-01-13,90.5,48.38,70.28090909090909,93.81,54.46
2023-01-14,90.44,47.52,69.83454545454545,93.63,53.89
2023-01-15,90.36,46.97,69.33272727272727,93.41,53.3
2023-01-16,89.85,46.56,68.83909090909091,93.18,52.49
2023-01-17,89.3,45.92,68.24909090909091,92.91,51.58
2023-01-18,88.68,45.08,67.5909090909091,92.64,50.66
2023-01-19,87.92,44.4,66.9509090909091,92.26,49.74
2023-01-20,87.12,43.61,66.30909090909091,91.6,48.88
2023-01-21,86.49,42.7,65.66363636363636,90.91,48.2
2023-01-22,85.81,42.09,65.03727272727274,90.27,47.5
2023-01-23,84.83,41.53,64.44545454545454,89.56,46.62
2023-01-24,83.76,40.61,63.88363636363636,88.85,45.77
2023-01-25,82.78,39.65,63.367272727272734,88.37,44.91
2023-01-26,82.06,38.81,62.858181818181826,87.98,44.06
2023-01-27,81.04,38.21,62.377272727272725,87.59,43.29
2023-01-28,80.33,37.53,61.91636363636364,87.03,42.74
2023-01-29,79.75,37.28,61.46909090909091,86.5,42.22
2023-01-30,79.16,37.02,60.949090909090906,86.03,41.62
2023-01-31,78.73,36.44,60.43,85.88,40.99
2023-02-01,78.28,36.04,59.91727272727273,85.84,40.52
