date,2022,Mittelwert,Maximum,Minimum
2022-04-17,31.07,41.869,74.78,16.27
2022-04-18,31.5,42.023,75.2,16.62
2022-04-19,31.89,42.190000000000005,75.61,17.07
2022-04-20,32.11,42.366,75.84,17.48
2022-04-21,32.38,42.606,76.11,18.01
2022-04-22,32.72,42.848,76.38,18.66
2022-04-23,33.18,43.042,76.58,19.0
2022-04-24,33.66,43.251999999999995,76.83,19.33
2022-04-25,33.81,43.47,77.14,19.67
2022-04-26,33.93,43.491,77.42,19.99
2022-04-27,34.02,43.632,77.54,20.19
2022-04-28,34.33,43.768,77.68,20.58
2022-04-29,34.6,43.954,77.9,21.03
2022-04-30,35.12,44.182,78.18,21.35
2022-05-01,35.74,44.245,78.48,21.62
2022-05-02,36.12,44.456,78.78,21.8
2022-05-03,36.5,44.638999999999996,79.06,22.02
2022-05-04,36.94,44.844,79.2,22.29
2022-05-05,37.39,45.053,79.3,22.69
2022-05-06,37.7,45.275,79.4,23.17
2022-05-07,38.21,45.537,79.58,23.66
2022-05-08,38.7,45.858999999999995,79.97,24.2
2022-05-09,39.05,46.233,80.47,24.73
2022-05-10,39.29,46.614999999999995,80.99,25.33
2022-05-11,39.64,46.954,81.25,25.92
2022-05-12,39.86,47.205,81.11,26.6
2022-05-13,40.52,47.504000000000005,81.13,26.89
2022-05-14,41.13,47.812,81.17,27.17
2022-05-15,41.79,48.073,81.27,27.44
2022-05-16,42.23,48.344,81.52,27.71
2022-05-17,42.66,48.653000000000006,81.87,27.84
2022-05-18,43.13,48.955,82.11,27.91
2022-05-19,43.55,49.281,82.28,28.01
2022-05-20,43.97,49.629000000000005,82.46,28.28
2022-05-21,44.72,49.995,82.78,28.65
2022-05-22,45.39,50.351,83.19,28.93
2022-05-23,45.95,50.682,83.55,29.24
2022-05-24,46.34,50.964999999999996,83.84,29.52
2022-05-25,46.8,51.282000000000004,84.12,29.62
2022-05-26,47.29,51.585,84.27,29.73
2022-05-27,47.85,51.873000000000005,84.27,29.75
2022-05-28,48.33,52.159000000000006,84.22,29.89
2022-05-29,48.8,52.485,84.28,30.25
2022-05-30,49.0,52.535000000000004,84.53,30.69
2022-05-31,49.17,52.98,84.77,31.04
2022-06-01,49.52,53.374,85.03,31.46
2022-06-02,49.95,53.677,85.17,31.98
2022-06-03,50.48,53.985,85.31,32.47
2022-06-04,51.18,54.285000000000004,85.43,32.92
2022-06-05,51.86,54.574,85.5,33.47
2022-06-06,52.53,54.884,85.71,33.99
2022-06-07,52.97,55.20399999999999,85.9,34.31
2022-06-08,53.23,55.483000000000004,85.69,34.58
2022-06-09,53.46,55.753,85.73,34.74
2022-06-10,53.84,56.049,85.72,34.97
2022-06-11,54.51,56.342999999999996,85.85,35.23
2022-06-12,55.2,56.63099999999999,86.03,35.64
2022-06-13,55.53,56.937,86.32,36.07
2022-06-14,55.91,57.242000000000004,86.65,36.41
2022-06-15,56.26,57.475,86.83,36.61
2022-06-16,56.66,57.718999999999994,86.92,36.83
2022-06-17,56.99,57.977999999999994,86.98,37.15
2022-06-18,57.53,58.25,87.05,37.52
2022-06-19,58.05,58.516,87.15,38.0
2022-06-20,58.38,58.772000000000006,87.39,38.43
2022-06-21,58.95,59.04299999999999,87.67,38.83
2022-06-22,59.24,59.303,87.77,38.99
2022-06-23,59.55,59.534000000000006,87.87,39.19
2022-06-24,59.82,59.773,87.94,39.39
2022-06-25,60.2,60.06699999999999,88.03,39.65
2022-06-26,60.53,60.336,88.15,40.04
2022-06-27,60.73,60.451,88.37,40.47
2022-06-28,60.9,60.75,88.59,40.77
2022-06-29,61.03,61.109,88.7,41.09
2022-06-30,61.22,61.42100000000001,88.85,41.36
2022-07-01,61.47,61.709,88.94,41.71
2022-07-02,61.85,62.13100000000001,88.98,41.95
2022-07-03,62.27,62.497,89.25,42.45
2022-07-04,62.58,62.852,89.58,42.91
2022-07-05,62.88,63.233000000000004,89.91,43.3
2022-07-06,63.14,63.644000000000005,89.95,43.54
2022-07-07,63.39,63.973,89.92,43.71
2022-07-08,63.65,64.315,89.89,43.84
2022-07-09,64.06,64.639,89.8,44.13
2022-07-10,64.51,64.947,89.85,44.54
2022-07-11,64.59,65.186,89.98,44.95
2022-07-12,64.53,65.505,90.2,45.24
2022-07-13,64.53,65.817,90.33,45.28
2022-07-14,64.58,66.113,90.25,45.29
2022-07-15,64.62,66.41,90.09,45.47
2022-07-16,64.81,66.702,89.93,45.71
2022-07-17,65.06,66.986,89.8,45.94
2022-07-18,65.05,67.237,89.72,46.15
2022-07-19,65.1,67.502,89.66,46.29
2022-07-20,65.22,67.78,89.51,46.41
2022-07-21,65.31,68.045,89.27,46.45
2022-07-22,65.51,68.3,88.94,46.45
2022-07-23,65.89,68.611,88.72,46.8
2022-07-24,66.35,68.91499999999999,88.55,47.29
2022-07-25,66.75,69.201,88.42,47.68
2022-07-26,67.15,69.533,88.63,48.01
2022-07-27,67.45,69.893,88.7,48.39
2022-07-28,67.79,70.22,88.76,48.79
2022-07-29,68.12,70.569,88.87,49.16
2022-07-30,68.55,70.924,88.88,49.49
2022-07-31,69.04,71.252,88.95,49.84
2022-08-01,69.43,71.643,89.17,50.24
2022-08-02,69.93,71.939,89.39,50.6
2022-08-03,70.39,72.319,89.52,50.86
2022-08-04,70.84,72.741,89.61,51.16
2022-08-05,71.34,72.986,89.78,51.44
2022-08-06,72.0,73.378,89.88,51.89
2022-08-07,72.65,73.74199999999999,90.04,52.25
2022-08-08,73.19,74.102,90.29,52.59
2022-08-09,73.77,74.433,90.53,52.84
2022-08-10,74.4,74.752,90.66,53.09
2022-08-11,74.94,75.059,90.76,53.31
2022-08-12,75.44,75.37,90.87,53.49
2022-08-13,76.12,75.684,91.04,53.77
2022-08-14,76.8,75.998,91.19,54.15
2022-08-15,77.32,76.315,91.4,54.49
2022-08-16,77.79,76.64099999999999,91.61,54.78
2022-08-17,78.2,76.94800000000001,91.79,54.94
2022-08-18,78.46,77.25800000000001,91.9,55.13
2022-08-19,78.91,77.561,91.99,55.33
2022-08-20,79.54,77.88300000000001,92.1,55.62
2022-08-21,80.14,78.16900000000001,92.29,55.97
2022-08-22,80.65,78.461,92.57,56.34
2022-08-23,81.08,78.761,92.8,56.72
2022-08-24,81.28,79.03099999999999,92.81,57.11
2022-08-25,81.78,79.30199999999999,92.9,57.44
2022-08-26,82.21,79.579,93.05,57.81
2022-08-27,82.75,79.832,93.1,58.2
2022-08-28,83.27,80.086,93.02,58.62
2022-08-29,83.67,80.34,93.06,59.03
2022-08-30,84.03,80.60499999999999,93.12,59.39
2022-08-31,84.26,80.824,93.11,59.62
2022-09-01,84.53,81.041,93.11,59.83
2022-09-02,85.02,81.271,93.17,60.03
2022-09-03,85.56,81.476,93.25,60.26
2022-09-04,86.1,81.692,93.32,60.59
2022-09-05,86.5,81.939,93.52,60.94
2022-09-06,86.84,82.163,93.68,61.17
2022-09-07,86.95,82.388,93.73,61.36
2022-09-08,87.23,82.615,93.78,61.67
2022-09-09,87.55,82.844,93.86,61.99
2022-09-10,87.94,83.06,93.84,62.28
2022-09-11,88.31,83.241,93.89,62.63
2022-09-12,88.47,83.44,94.06,63.01
2022-09-13,88.71,83.643,94.29,63.25
2022-09-14,88.85,83.821,94.45,63.43
2022-09-15,89.07,83.988,94.57,63.57
2022-09-16,89.37,84.174,95.04,63.71
2022-09-17,89.74,84.322,95.32,63.88
2022-09-18,90.06,84.498,95.58,64.2
2022-09-19,90.29,84.64099999999999,95.67,64.51
2022-09-20,90.41,84.79100000000001,95.8,64.64
2022-09-21,90.53,84.91799999999999,95.85,64.8
2022-09-22,90.63,85.043,95.84,64.92
2022-09-23,90.78,85.189,95.79,65.2
2022-09-24,91.02,85.342,95.75,65.52
2022-09-25,91.32,85.499,95.71,66.06
2022-09-26,91.43,85.659,95.7,66.64
2022-09-27,91.5,85.84,95.82,67.06
2022-09-28,91.28,86.00399999999999,95.85,67.36
2022-09-29,91.36,86.192,95.96,67.73
2022-09-30,91.48,86.356,95.97,67.89
2022-10-01,91.79,86.836,96.06,68.21
2022-10-02,92.19,87.035,96.15,68.65
2022-10-03,92.58,87.28999999999999,96.25,69.25
2022-10-04,92.8,87.48400000000001,96.39,69.56
2022-10-05,93.07,87.72200000000001,96.52,70.05
2022-10-06,93.34,87.89399999999999,96.61,70.25
2022-10-07,93.64,88.025,96.64,70.21
2022-10-08,94.08,88.148,96.76,70.39
2022-10-09,94.44,88.28,96.87,70.75
2022-10-10,94.67,88.363,97.02,70.97
2022-10-11,94.83,88.482,97.07,70.94
2022-10-12,95.0,88.616,97.15,71.21
2022-10-13,95.09,88.725,97.12,71.08
2022-10-14,95.28,88.89500000000001,97.35,71.17
2022-10-15,95.63,88.997,97.42,71.28
2022-10-16,96.03,89.10799999999999,97.49,71.4
2022-10-17,96.29,89.204,97.41,71.53
2022-10-18,96.49,89.317,97.42,71.6
2022-10-19,96.52,89.42,97.36,71.72
2022-10-20,96.76,89.522,97.3,71.96
2022-10-21,96.84,89.599,97.17,71.89
2022-10-22,97.18,89.682,97.17,71.88
2022-10-23,97.53,89.713,97.17,71.84
2022-10-24,97.73,89.75500000000001,97.15,71.84
2022-10-25,97.77,89.812,97.17,71.68
2022-10-26,97.82,89.842,97.14,71.67
2022-10-27,97.96,89.88,97.08,72.05
2022-10-28,98.19,89.878,96.96,72.07
2022-10-29,98.53,89.853,97.01,72.08
2022-10-30,98.82,89.826,97.16,72.21
2022-10-31,98.91,90.051,97.34,72.29
2022-11-01,99.19,90.007,97.4,72.41
2022-11-02,99.3,90.01,97.53,72.17
2022-11-03,99.26,89.965,97.53,71.83
2022-11-04,99.26,89.91499999999999,97.54,71.57
2022-11-05,99.38,89.85,97.47,71.36
2022-11-06,99.54,89.808,97.41,71.41
2022-11-07,99.55,89.765,97.37,71.47
2022-11-08,99.56,89.66600000000001,97.31,71.17
2022-11-09,99.62,89.549,97.24,70.98
2022-11-10,99.71,89.435,97.25,70.75
2022-11-11,99.75,89.337,97.26,70.47
2022-11-12,99.89,89.216,97.25,70.11
2022-11-13,99.96,89.102,97.25,70.13
2022-11-14,,88.899,97.1,70.21
2022-11-15,,88.744,96.9,70.02
2022-11-16,,88.559,96.82,69.71
2022-11-17,,88.393,96.63,69.59
2022-11-18,,88.273,96.31,69.54
2022-11-19,,88.135,96.29,69.66
2022-11-20,,87.997,96.36,69.78
2022-11-21,,87.76599999999999,96.27,69.82
2022-11-22,,87.53999999999999,96.16,69.53
2022-11-23,,87.287,96.05,69.02
2022-11-24,,86.996,95.91,68.46
2022-11-25,,86.639,95.73,67.87
2022-11-26,,86.241,95.63,67.31
2022-11-27,,85.876,95.63,66.86
2022-11-28,,85.45,95.45,66.41
2022-11-29,,84.949,95.34,65.7
2022-11-30,,84.34,95.24,65.12
2022-12-01,,83.9,95.08,64.73
2022-12-02,,83.42699999999999,95.09,64.15
2022-12-03,,82.865,94.9,63.57
2022-12-04,,82.351,94.75,63.21
2022-12-05,,81.887,94.43,62.86
2022-12-06,,81.356,94.01,62.2
2022-12-07,,80.862,93.66,61.63
2022-12-08,,80.447,93.43,61.04
2022-12-09,,79.97,93.22,60.36
2022-12-10,,79.461,93.02,59.78
2022-12-11,,78.96000000000001,92.71,59.44
2022-12-12,,78.451,92.45,59.27
2022-12-13,,77.911,92.01,58.92
2022-12-14,,77.447,91.68,58.54
2022-12-15,,77.041,91.04,58.21
2022-12-16,,76.67,90.69,57.94
2022-12-17,,76.306,90.43,57.55
2022-12-18,,75.979,90.15,57.33
2022-12-19,,75.649,89.69,57.1
2022-12-20,,75.252,89.11,56.39
2022-12-21,,74.70599999999999,88.74,55.46
2022-12-22,,74.416,88.64,54.58
2022-12-23,,74.239,88.64,53.97
2022-12-24,,74.10799999999999,88.33,53.67
2022-12-25,,74.019,88.28,53.51
2022-12-26,,73.875,88.23,53.29
2022-12-27,,73.646,88.13,53.16
2022-12-28,,73.384,88.05,53.07
2022-12-29,,73.138,87.91,53.21
2022-12-30,,72.89,87.71,53.39
2022-12-31,,72.78099999999999,87.6,53.79
