date_datawrapper,2023,2022,Mittelwert,Maximum,Minimum
2023-01-01,84.28,58.31,66.23545454545454,85.1,51.26
2023-01-02,84.27,58.44,65.7009090909091,84.26,50.93
2023-01-03,83.9,58.3,65.13272727272728,83.66,50.57
2023-01-04,83.67,57.97,64.53,83.06,50.25
2023-01-05,83.26,57.33,63.89909090909091,82.4,49.9
2023-01-06,82.97,56.64,63.22818181818182,81.46,49.57
2023-01-07,82.76,55.84,62.554545454545455,80.51,49.16
2023-01-08,82.4,55.33,61.89818181818182,79.74,48.53
2023-01-09,81.94,54.73,61.26181818181818,78.99,47.87
2023-01-10,81.36,53.71,60.61181818181819,78.31,47.27
2023-01-11,80.89,52.66,59.947272727272725,77.61,46.69
2023-01-12,80.48,51.64,59.32545454545455,77.06,46.05
2023-01-13,80.03,50.52,58.70454545454545,76.34,45.46
2023-01-14,79.67,49.37,57.99363636363637,75.25,44.93
2023-01-15,79.2,48.46,57.27181818181818,74.2,44.32
2023-01-16,78.45,47.67,56.540000000000006,73.13,43.71
2023-01-17,77.58,46.62,55.76363636363636,72.05,43.02
2023-01-18,76.64,45.6,54.947272727272725,70.91,42.36
2023-01-19,75.65,44.76,54.14727272727273,69.7,41.68
2023-01-20,74.54,43.82,53.357272727272736,68.32,41.13
2023-01-21,73.63,42.9,52.53272727272727,66.82,40.58
2023-01-22,72.66,42.04,51.709090909090904,65.3,39.93
2023-01-23,71.65,41.22,50.90272727272727,63.78,39.33
2023-01-24,70.68,40.28,50.11727272727273,62.41,38.81
2023-01-25,69.74,39.32,49.34090909090909,61.95,38.17
2023-01-26,68.75,38.34,48.60272727272727,61.62,37.48
2023-01-27,67.72,37.4,47.91545454545455,61.08,36.91
2023-01-28,66.81,36.67,47.23818181818182,60.55,36.41
2023-01-29,65.94,36.18,46.58090909090909,59.98,35.78
2023-01-30,64.96,35.72,45.907272727272726,59.36,35.19
2023-01-31,64.3,34.98,45.25454545454546,58.84,34.58
2023-02-01,63.53,34.29,44.662727272727274,58.53,33.83
2023-02-02,62.66,33.66,44.01363636363636,57.75,33.03
2023-02-03,61.82,32.94,43.50363636363637,57.32,32.31
2023-02-04,61.16,32.49,42.836363636363636,57.37,31.62
2023-02-05,60.52,32.23,42.10181818181818,56.98,30.77
2023-02-06,59.43,32.03,41.38363636363636,56.63,29.92
2023-02-07,58.48,31.53,40.68727272727273,56.32,29.11
2023-02-08,57.42,30.97,39.96636363636364,56.07,28.21
2023-02-09,56.28,30.43,39.27727272727273,55.82,27.49
2023-02-10,55.14,29.85,38.548181818181824,55.42,26.94
2023-02-11,54.26,29.19,37.801818181818184,55.03,26.46
2023-02-12,53.44,28.52,37.07909090909091,54.66,25.76
2023-02-13,52.46,28.13,36.375454545454545,54.27,24.97
2023-02-14,51.45,27.59,35.74636363636363,53.95,24.29
2023-02-15,50.43,27.15,35.18272727272727,53.72,23.7
2023-02-16,49.78,26.84,34.67818181818182,53.5,23.21
2023-02-17,49.18,26.5,34.157272727272726,53.16,22.7
2023-02-18,48.75,26.26,33.59,52.85,22.17
2023-02-19,48.3,25.9,33.03,52.6,21.41
2023-02-20,47.57,25.63,32.56090909090909,52.34,20.86
2023-02-21,46.8,25.09,32.09909090909091,52.11,20.21
2023-02-22,46.11,24.61,31.63,51.94,19.46
2023-02-23,45.28,24.26,31.181818181818183,51.78,18.58
2023-02-24,44.46,23.93,30.774545454545454,51.54,17.94
