date,2022,Mittelwert,Maximum,Minimum
2022-07-07,66.35,55.541999999999994,81.87,41.54
2022-07-08,66.86,55.984,81.99,42.11
2022-07-09,67.54,56.444,82.13,42.7
2022-07-10,68.16,56.913,82.39,43.25
2022-07-11,68.37,57.384,82.84,43.79
2022-07-12,68.74,57.875,83.34,44.33
2022-07-13,69.15,58.376999999999995,83.73,44.91
2022-07-14,69.69,58.904999999999994,84.1,45.47
2022-07-15,70.27,59.371,84.3,45.95
2022-07-16,70.98,59.815999999999995,84.38,46.43
2022-07-17,71.6,60.236000000000004,84.44,46.89
2022-07-18,72.22,60.644000000000005,84.53,47.38
2022-07-19,72.54,61.047000000000004,84.65,47.92
2022-07-20,72.99,61.574,84.73,48.49
2022-07-21,73.47,62.034000000000006,84.7,49.06
2022-07-22,74.06,62.489,84.62,49.63
2022-07-23,74.74,62.951,84.57,50.18
2022-07-24,75.46,63.416999999999994,84.62,50.73
2022-07-25,76.11,63.875,84.74,51.31
2022-07-26,76.64,64.326,84.92,51.92
2022-07-27,77.19,64.756,85.01,52.45
2022-07-28,77.61,65.19,84.84,53.01
2022-07-29,78.1,65.646,84.87,53.5
2022-07-30,78.76,66.134,84.97,53.97
2022-07-31,79.35,66.396,82.8,54.5
2022-08-01,79.95,67.122,85.47,55.01
2022-08-02,80.45,67.62899999999999,85.84,55.5
2022-08-03,80.88,68.137,86.09,55.98
2022-08-04,81.31,68.63,86.33,56.48
2022-08-05,81.78,69.131,86.67,57.02
2022-08-06,82.4,69.649,87.07,57.58
2022-08-07,83.01,70.163,87.51,58.14
2022-08-08,83.52,70.689,88.02,58.7
2022-08-09,84.03,71.36,88.56,59.94
2022-08-10,84.54,71.729,89.05,59.67
2022-08-11,84.98,72.24199999999999,89.46,60.11
2022-08-12,85.42,72.74199999999999,89.8,60.49
2022-08-13,85.85,73.235,90.08,60.97
2022-08-14,86.24,73.726,90.37,61.41
2022-08-15,86.6,74.236,90.76,61.88
2022-08-16,87.02,74.725,91.15,62.37
2022-08-17,87.46,75.21900000000001,91.45,62.86
2022-08-18,87.92,75.70899999999999,91.74,63.35
2022-08-19,88.4,76.194,92.22,63.8
2022-08-20,88.97,76.666,92.76,64.24
2022-08-21,89.51,77.13199999999999,93.31,64.58
2022-08-22,89.81,77.598,93.88,64.92
2022-08-23,90.06,77.983,93.49,65.4
2022-08-24,90.34,78.426,93.77,65.89
2022-08-25,90.58,78.861,94.25,66.38
2022-08-26,90.81,79.149,93.95,66.77
2022-08-27,91.14,79.521,94.1,67.18
2022-08-28,91.47,79.876,94.21,67.59
2022-08-29,91.54,80.244,94.38,68.0
2022-08-30,91.68,80.638,94.58,68.42
2022-08-31,91.89,81.02799999999999,94.65,68.88
2022-09-01,91.45,81.342,95.0,69.27
2022-09-02,91.76,81.65299999999999,95.19,69.6
2022-09-03,92.16,81.973,95.33,69.98
2022-09-04,92.56,82.292,95.42,70.19
2022-09-05,92.82,82.576,95.5,70.25
2022-09-06,93.01,82.84,95.69,70.44
2022-09-07,93.25,83.102,95.81,70.73
2022-09-08,93.54,83.341,95.89,70.92
2022-09-09,93.62,83.564,96.02,71.09
2022-09-10,93.81,83.82,96.21,71.28
2022-09-11,94.04,84.07000000000001,96.37,71.36
2022-09-12,94.2,84.308,96.69,71.45
2022-09-13,94.39,84.481,96.9,71.59
2022-09-14,94.57,84.796,96.96,71.63
2022-09-15,94.77,85.037,97.3,71.6
2022-09-16,95.07,85.262,97.46,71.72
2022-09-17,95.27,85.489,97.65,71.83
2022-09-18,95.56,85.707,97.79,71.77
2022-09-19,95.66,85.896,97.78,71.79
2022-09-20,95.81,86.084,97.8,71.85
2022-09-21,95.9,86.303,98.02,71.9
2022-09-22,95.98,86.53,98.26,71.93
2022-09-23,96.14,86.721,98.28,72.08
2022-09-24,96.36,86.884,98.28,72.27
2022-09-25,96.6,86.988,98.02,72.24
2022-09-26,96.76,87.12100000000001,97.92,72.31
2022-09-27,96.83,87.294,97.98,72.42
2022-09-28,96.68,87.487,98.2,72.55
2022-09-29,96.96,87.686,98.46,72.75
2022-09-30,97.04,87.856,98.63,73.03
2022-10-01,97.28,87.806,98.09,73.23
2022-10-02,97.39,87.977,98.31,73.37
2022-10-03,97.5,88.15299999999999,98.37,73.54
2022-10-04,97.43,88.346,98.46,73.66
2022-10-05,97.45,88.535,98.69,73.72
2022-10-06,97.48,88.678,99.0,73.87
2022-10-07,97.62,88.795,98.98,74.06
2022-10-08,97.8,88.9,98.79,74.28
2022-10-09,97.98,88.978,98.57,74.28
2022-10-10,98.14,89.089,98.44,74.29
2022-10-11,98.27,89.224,98.47,74.35
2022-10-12,98.35,89.348,98.83,74.34
2022-10-13,98.39,89.485,99.3,74.28
2022-10-14,98.46,89.572,99.47,74.43
2022-10-15,98.67,89.62,99.6,74.61
2022-10-16,98.91,89.662,99.67,74.73
2022-10-17,99.1,89.723,99.68,74.84
2022-10-18,99.26,89.8,99.65,74.86
2022-10-19,99.37,89.862,99.72,74.85
2022-10-20,99.37,89.86,98.7,74.94
2022-10-21,99.43,89.97200000000001,98.64,75.05
2022-10-22,,90.01599999999999,98.56,75.11
2022-10-23,,90.107,98.56,75.03
2022-10-24,,90.231,98.56,75.02
2022-10-25,,90.37,98.6,75.08
2022-10-26,,90.474,98.86,75.06
2022-10-27,,90.539,99.03,75.08
2022-10-28,,90.53999999999999,98.94,75.13
2022-10-29,,90.467,98.72,75.19
2022-10-30,,90.41499999999999,98.59,75.09
2022-10-31,,90.397,98.18,74.91
2022-11-01,,90.58500000000001,100.0,74.84
2022-11-02,,90.512,100.0,74.72
2022-11-03,,90.409,100.0,74.67
2022-11-04,,90.321,100.0,74.64
2022-11-05,,90.174,100.0,74.54
2022-11-06,,90.032,99.78,74.32
2022-11-07,,89.838,99.81,73.98
2022-11-08,,89.61,99.91,73.68
2022-11-09,,89.385,99.63,73.41
2022-11-10,,89.164,99.21,73.16
2022-11-11,,88.995,99.02,73.03
2022-11-12,,88.726,98.62,72.86
2022-11-13,,88.461,98.37,72.48
2022-11-14,,88.15599999999999,98.44,71.99
2022-11-15,,87.857,98.55,71.53
2022-11-16,,87.524,98.34,71.11
2022-11-17,,87.184,98.06,70.71
2022-11-18,,86.867,97.93,70.4
2022-11-19,,86.486,97.68,70.06
2022-11-20,,86.034,97.17,69.66
2022-11-21,,85.577,96.85,69.34
2022-11-22,,85.12,96.46,69.1
2022-11-23,,84.707,95.84,68.88
2022-11-24,,84.31,95.13,68.66
2022-11-25,,83.877,94.44,68.46
2022-11-26,,83.419,93.74,68.15
2022-11-27,,82.951,93.31,67.61
2022-11-28,,82.474,93.42,67.09
2022-11-29,,82.013,93.42,66.49
2022-11-30,,81.514,93.49,65.86
2022-12-01,,80.978,93.49,65.22
2022-12-02,,80.41,92.89,64.61
2022-12-03,,79.80799999999999,92.12,64.02
2022-12-04,,79.231,91.39,63.35
2022-12-05,,78.655,90.68,62.79
2022-12-06,,78.108,90.25,62.16
2022-12-07,,77.574,90.16,61.5
2022-12-08,,77.098,90.29,60.96
2022-12-09,,76.497,89.87,60.37
2022-12-10,,75.853,89.35,59.96
2022-12-11,,75.193,88.57,59.44
2022-12-12,,74.487,87.86,58.75
2022-12-13,,73.87100000000001,87.52,58.15
2022-12-14,,73.315,87.69,57.67
2022-12-15,,72.827,87.9,57.12
2022-12-16,,72.364,87.77,56.76
2022-12-17,,71.9,87.64,56.38
2022-12-18,,71.41,87.51,55.83
2022-12-19,,70.959,87.5,55.24
2022-12-20,,70.527,87.5,54.73
2022-12-21,,70.14500000000001,87.6,54.3
2022-12-22,,69.829,87.75,53.95
2022-12-23,,69.54299999999999,87.65,53.75
2022-12-24,,69.283,87.69,53.54
2022-12-25,,69.034,87.73,53.29
2022-12-26,,68.689,87.68,52.96
2022-12-27,,68.301,87.53,52.61
2022-12-28,,67.842,87.37,52.11
2022-12-29,,67.36699999999999,86.95,51.7
2022-12-30,,66.93100000000001,86.3,51.58
2022-12-31,,66.53099999999999,85.75,51.45
