date_datawrapper,2023,2022,Mittelwert,Maximum,Minimum
2023-01-01,84.28,58.31,66.21545454545455,85.1,51.26
2023-01-02,84.27,58.44,65.68181818181819,84.26,50.93
2023-01-03,83.9,58.3,65.11272727272727,83.66,50.57
2023-01-04,83.67,57.97,64.51181818181819,83.06,50.25
2023-01-05,83.26,57.33,63.88090909090909,82.4,49.9
2023-01-06,82.97,56.64,63.2109090909091,81.46,49.57
2023-01-07,82.76,55.84,62.53727272727272,80.51,49.16
2023-01-08,82.4,55.33,61.88181818181818,79.74,48.53
2023-01-09,81.94,54.73,61.24545454545455,78.99,47.87
2023-01-10,81.36,53.71,60.596363636363634,78.31,47.27
2023-01-11,80.89,52.66,59.93090909090909,77.61,46.69
2023-01-12,80.48,51.64,59.309999999999995,77.06,46.05
2023-01-13,80.03,50.52,58.690000000000005,76.34,45.46
2023-01-14,79.67,49.37,57.97909090909091,75.25,44.93
2023-01-15,79.2,48.46,57.25727272727273,74.2,44.32
2023-01-16,78.45,47.67,56.525454545454544,73.13,43.71
2023-01-17,77.58,46.62,55.75,72.05,43.02
2023-01-18,76.64,45.6,54.93454545454545,70.91,42.36
2023-01-19,75.65,44.76,54.13545454545454,69.7,41.68
2023-01-20,74.54,43.82,53.345454545454544,68.32,41.13
2023-01-21,73.63,42.9,52.52181818181818,66.82,40.58
2023-01-22,72.66,42.04,51.698181818181816,65.3,39.93
2023-01-23,71.65,41.22,50.892727272727264,63.78,39.33
2023-01-24,70.68,40.28,50.10727272727272,62.41,38.81
2023-01-25,69.74,39.32,49.33181818181818,61.95,38.17
2023-01-26,68.75,38.34,48.593636363636364,61.62,37.48
2023-01-27,67.72,37.4,47.906363636363636,61.08,36.91
2023-01-28,66.81,36.67,47.23,60.55,36.41
2023-01-29,65.94,36.18,46.57272727272727,59.98,35.78
2023-01-30,64.96,35.72,45.89909090909091,59.36,35.19
2023-01-31,64.3,34.98,45.24636363636363,58.84,34.58
2023-02-01,63.53,34.29,44.653636363636366,58.53,33.83
2023-02-02,62.66,33.66,44.00545454545455,57.75,33.03
2023-02-03,61.82,32.94,43.49545454545454,57.32,32.31
2023-02-04,61.16,32.49,42.82909090909091,57.37,31.62
2023-02-05,60.52,32.23,42.094545454545454,56.98,30.77
2023-02-06,59.43,32.03,41.376363636363635,56.63,29.92
2023-02-07,58.48,31.53,40.68,56.32,29.11
2023-02-08,57.42,30.97,39.96,56.07,28.21
2023-02-09,56.28,30.43,39.27090909090909,55.82,27.49
2023-02-10,55.14,29.85,38.541818181818186,55.42,26.94
2023-02-11,54.26,29.19,37.79636363636364,55.03,26.46
2023-02-12,53.44,28.52,37.07272727272727,54.66,25.76
2023-02-13,52.46,28.13,36.37,54.27,24.97
2023-02-14,51.45,27.59,35.74090909090909,53.95,24.29
2023-02-15,50.43,27.15,35.17727272727273,53.72,23.7
2023-02-16,49.78,26.84,34.67272727272727,53.5,23.21
2023-02-17,49.18,26.5,34.152727272727276,53.16,22.7
2023-02-18,48.75,26.26,33.585454545454546,52.85,22.17
2023-02-19,48.3,25.9,33.025454545454544,52.6,21.41
2023-02-20,47.57,25.63,32.556363636363635,52.34,20.86
2023-02-21,46.8,25.09,32.093636363636364,52.11,20.21
2023-02-22,46.11,24.61,31.625454545454545,51.94,19.46
2023-02-23,45.28,24.26,31.177272727272726,51.78,18.58
2023-02-24,44.46,23.93,30.770000000000003,51.54,17.94
2023-02-25,43.94,23.34,30.279090909090908,51.29,17.27
2023-02-26,43.31,22.94,29.745454545454546,51.02,16.35
2023-02-27,42.37,22.61,29.254545454545454,50.75,15.42
2023-02-28,41.52,22.04,28.734545454545454,50.46,14.45
2023-03-01,40.64,21.64,28.19909090909091,50.42,13.52
2023-03-02,39.81,21.25,27.84272727272727,50.25,12.66
2023-03-03,38.9,20.91,27.468181818181815,50.0,12.09
2023-03-04,38.23,20.72,27.087272727272726,49.72,11.61
2023-03-05,37.55,20.52,26.69090909090909,49.49,11.06
2023-03-06,36.46,20.26,26.34,49.28,10.51
2023-03-07,35.48,19.66,26.007272727272724,49.14,9.96
2023-03-08,34.7,19.2,25.717272727272725,49.06,9.45
2023-03-09,33.96,18.86,25.451818181818183,49.03,9.17
2023-03-10,33.2,18.73,25.271818181818183,48.93,9.04
2023-03-11,32.49,18.77,25.09090909090909,48.78,8.93
2023-03-12,32.02,19.04,24.913636363636364,48.64,8.66
2023-03-13,31.62,19.16,24.64181818181818,48.46,8.36
2023-03-14,30.95,18.85,24.41818181818182,48.4,7.99
2023-03-15,30.1,18.77,24.24909090909091,48.4,7.65
2023-03-16,29.55,18.81,24.060000000000002,48.43,7.27
2023-03-17,29.26,18.96,23.886363636363637,48.38,6.95
2023-03-18,29.17,19.23,23.677272727272726,48.36,6.5
2023-03-19,29.02,19.78,23.467272727272725,48.34,5.9
2023-03-20,28.61,20.24,23.30818181818182,48.36,5.29
2023-03-21,28.45,20.51,23.14363636363636,48.4,4.77
2023-03-22,28.36,20.82,22.99909090909091,48.44,4.31
2023-03-23,28.23,21.18,22.86909090909091,48.29,3.88
2023-03-24,28.42,21.54,22.78818181818182,48.14,3.75
2023-03-25,28.57,22.14,22.68090909090909,47.9,3.7
2023-03-26,28.61,22.81,22.59090909090909,47.7,3.52
2023-03-27,28.24,23.44,22.527272727272727,47.56,3.32
2023-03-28,27.61,23.81,22.502727272727274,47.52,3.16
2023-03-29,27.46,24.09,22.55090909090909,47.61,3.04
2023-03-30,27.55,24.07,22.59272727272727,47.76,2.97
2023-03-31,27.66,23.66,22.14636363636364,47.84,2.9
2023-04-01,27.92,23.31,22.53090909090909,47.96,2.85
2023-04-02,28.09,23.07,23.01,47.99,2.82
2023-04-03,27.96,22.86,23.124545454545455,47.81,2.82
2023-04-04,27.75,22.58,23.274545454545454,47.93,2.88
2023-04-05,27.6,22.45,23.422727272727272,48.13,2.85
2023-04-06,27.42,22.56,23.614545454545453,48.36,2.95
2023-04-07,27.47,22.79,23.75181818181818,48.62,3.12
2023-04-08,27.62,22.77,23.90818181818182,48.77,3.31
2023-04-09,27.93,22.9,24.097272727272728,48.88,3.28
2023-04-10,28.27,23.09,24.293636363636367,48.98,3.27
2023-04-11,28.43,23.45,24.465454545454545,49.09,3.31
2023-04-12,28.52,23.91,24.611818181818183,49.29,3.31
2023-04-13,28.39,24.43,24.786363636363635,49.49,3.37
2023-04-14,28.52,24.77,24.968181818181815,49.65,3.45
2023-04-15,28.9,25.42,25.15,49.71,3.8
2023-04-16,29.26,26.15,25.325454545454544,49.8,3.99
2023-04-17,29.54,26.9,25.561818181818182,49.93,4.32
2023-04-18,29.93,27.64,25.85272727272727,50.1,4.72
