date,2022,Mittelwert,Maximum,Minimum
2022-01-01,50.59,75.46545454545455,96.91,60.74
2022-01-02,50.81,75.13818181818182,96.53,60.56
2022-01-03,50.86,74.75090909090909,96.28,60.16
2022-01-04,50.72,74.34636363636363,96.12,59.46
2022-01-05,50.26,73.89272727272727,95.94,58.79
2022-01-06,49.75,73.46363636363637,95.63,58.31
2022-01-07,49.23,72.99636363636364,95.25,57.99
2022-01-08,48.85,72.59818181818181,94.86,58.08
2022-01-09,48.48,72.20181818181818,94.69,58.27
2022-01-10,47.62,71.77,94.54,57.89
2022-01-11,46.7,71.29818181818182,94.34,57.47
2022-01-12,45.84,70.85181818181819,94.09,56.91
2022-01-13,45.07,70.43363636363637,93.83,56.09
2022-01-14,44.29,69.98636363636363,93.64,55.51
2022-01-15,43.8,69.47727272727273,93.43,54.83
2022-01-16,43.43,68.95818181818181,93.19,53.75
2022-01-17,42.87,68.34272727272727,92.92,52.55
2022-01-18,42.09,67.64999999999999,92.64,51.26
2022-01-19,41.48,66.99,92.26,50.09
2022-01-20,40.77,66.32727272727273,91.6,49.0
2022-01-21,39.92,65.68,90.91,48.26
2022-01-22,39.38,65.05000000000001,90.27,47.46
2022-01-23,38.88,64.43454545454546,89.56,46.32
2022-01-24,38.04,63.845454545454544,88.86,45.17
2022-01-25,37.17,63.29909090909091,88.37,43.93
2022-01-26,36.43,62.77090909090909,87.98,42.87
2022-01-27,35.89,62.27909090909091,87.59,41.98
2022-01-28,35.3,61.81272727272728,87.02,41.38
2022-01-29,35.11,61.36363636363637,86.51,40.84
2022-01-30,34.91,60.83909090909091,86.04,40.19
2022-01-31,34.4,60.31636363636364,85.88,39.52
2022-02-01,34.08,59.804545454545455,85.84,39.04
2022-02-02,33.73,59.27454545454545,85.77,38.57
2022-02-03,33.48,58.71454545454546,85.46,38.2
2022-02-04,33.3,58.157272727272726,85.08,37.97
2022-02-05,33.23,57.58909090909091,84.59,37.69
2022-02-06,33.16,56.99181818181818,83.83,37.11
2022-02-07,32.85,56.38272727272727,83.39,36.5
2022-02-08,32.62,55.75,83.04,35.8
2022-02-09,32.42,55.08363636363636,82.91,34.83
2022-02-10,32.03,54.47818181818182,82.69,33.83
2022-02-11,31.68,53.86636363636364,82.38,33.28
2022-02-12,31.45,53.28636363636363,81.98,33.07
2022-02-13,31.35,52.70636363636363,81.59,32.4
2022-02-14,31.19,52.18363636363636,81.34,31.78
2022-02-15,30.97,51.78454545454545,81.29,31.49
2022-02-16,30.78,51.42090909090909,81.31,31.1
2022-02-17,30.6,51.095454545454544,81.13,30.68
2022-02-18,30.43,50.76090909090909,80.89,30.45
2022-02-19,30.23,50.58636363636364,80.68,30.23
2022-02-20,30.12,50.224545454545456,80.48,29.96
2022-02-21,29.84,49.57545454545455,80.28,29.78
2022-02-22,29.51,49.16181818181818,80.22,29.59
2022-02-23,29.29,48.77090909090909,80.18,29.38
2022-02-24,29.2,48.358181818181826,79.95,29.07
2022-02-25,28.93,47.95636363636363,79.76,28.85
2022-02-26,28.74,47.56181818181819,79.34,28.69
2022-02-27,28.59,47.15909090909091,78.73,28.37
2022-02-28,28.18,46.74363636363637,78.17,26.88
2022-03-01,27.63,46.331818181818186,77.95,25.56
2022-03-02,27.17,45.96909090909091,77.36,24.21
2022-03-03,26.78,45.64181818181818,77.1,23.31
2022-03-04,26.41,45.34,76.78,22.71
2022-03-05,26.19,45.03909090909091,76.39,22.13
2022-03-06,25.97,44.805454545454545,76.16,21.57
2022-03-07,25.48,44.49909090909091,75.98,21.04
2022-03-08,25.06,44.27,75.94,20.48
2022-03-09,24.77,44.09,75.71,20.23
2022-03-10,24.9,43.97727272727273,75.56,20.12
2022-03-11,24.89,43.833636363636366,75.51,20.09
2022-03-12,24.99,43.67,75.48,19.92
2022-03-13,25.15,43.51090909090909,75.31,19.71
2022-03-14,25.1,43.32363636363636,75.12,19.39
2022-03-15,24.99,43.194545454545455,75.06,19.2
2022-03-16,24.98,43.099090909090904,74.94,18.95
2022-03-17,24.93,42.98,74.83,18.54
2022-03-18,24.86,42.81090909090909,74.76,18.06
2022-03-19,25.08,42.625454545454545,74.59,17.36
2022-03-20,25.24,42.450909090909086,74.44,16.74
2022-03-21,24.52,42.35636363636364,74.28,16.11
2022-03-22,24.55,42.20636363636363,74.12,15.54
2022-03-23,24.65,42.016363636363636,73.72,15.18
2022-03-24,25.04,41.96727272727273,73.39,15.03
2022-03-25,25.16,41.81909090909091,73.03,14.93
2022-03-26,25.55,41.74636363636363,72.7,14.75
2022-03-27,25.88,41.68363636363636,72.55,14.6
2022-03-28,26.09,41.68909090909091,72.59,14.47
2022-03-29,26.28,41.655454545454546,72.52,14.33
2022-03-30,26.39,41.71181818181818,72.14,14.31
2022-03-31,26.27,41.67545454545455,71.55,14.46
2022-04-01,26.97,42.43818181818182,72.53,14.29
2022-04-02,27.0,42.35181818181818,72.37,14.25
2022-04-03,26.99,42.42,72.26,14.26
2022-04-04,26.94,42.43454545454545,72.33,14.36
2022-04-05,26.8,42.43181818181818,72.5,14.37
2022-04-06,27.11,42.49909090909091,72.66,14.41
2022-04-07,27.42,42.53363636363636,72.82,14.6
2022-04-08,27.8,42.583636363636366,72.98,14.88
2022-04-09,28.1,42.66,73.19,15.05
2022-04-10,28.43,42.74727272727272,73.46,15.15
2022-04-11,28.61,42.75181818181818,73.78,15.26
2022-04-12,28.92,42.82,74.17,15.4
2022-04-13,29.29,42.85727272727273,74.42,15.48
2022-04-14,29.71,42.902727272727276,74.42,15.67
2022-04-15,30.1,42.96909090909091,74.45,15.9
2022-04-16,30.57,43.09090909090909,74.6,16.0
2022-04-17,31.07,43.23454545454546,74.78,16.27
2022-04-18,31.5,43.405454545454546,75.2,16.62
2022-04-19,31.89,43.60454545454546,75.61,17.07
2022-04-20,32.11,43.81181818181818,75.84,17.48
2022-04-21,32.38,44.07909090909091,76.11,18.01
2022-04-22,32.72,44.35272727272727,76.38,18.66
2022-04-23,33.18,44.56909090909091,76.58,19.0
2022-04-24,33.66,44.800909090909094,76.83,19.33
2022-04-25,33.81,45.03363636363636,77.14,19.67
2022-04-26,33.93,45.083636363636366,77.42,19.99
2022-04-27,34.02,45.24545454545455,77.54,20.19
2022-04-28,34.33,45.39545454545455,77.68,20.58
2022-04-29,34.6,45.57636363636364,77.9,21.03
2022-04-30,35.12,45.802727272727275,78.18,21.35
2022-05-01,35.74,45.89,78.48,21.62
2022-05-02,36.12,46.10090909090909,78.78,21.8
2022-05-03,36.5,46.28909090909091,79.06,22.02
2022-05-04,36.94,46.49636363636364,79.2,22.29
2022-05-05,37.39,46.709090909090904,79.3,22.69
2022-05-06,37.7,46.92363636363636,79.4,23.17
2022-05-07,38.21,47.18090909090909,79.58,23.66
2022-05-08,38.7,47.49,79.97,24.2
2022-05-09,39.05,47.842727272727274,80.47,24.73
2022-05-10,39.29,48.20545454545454,80.99,25.33
2022-05-11,39.64,48.53545454545454,81.25,25.92
2022-05-12,39.86,48.78363636363636,81.11,26.6
2022-05-13,40.52,49.07181818181818,81.13,26.94
2022-05-14,41.13,49.369090909090914,81.17,27.22
2022-05-15,41.79,49.622727272727275,81.27,27.49
2022-05-16,42.23,49.88363636363636,81.52,27.77
2022-05-17,42.66,50.18272727272727,81.87,27.9
2022-05-18,43.13,50.49727272727273,82.11,27.98
2022-05-19,43.55,50.83454545454546,82.28,28.08
2022-05-20,43.97,51.18,82.46,28.35
2022-05-21,44.72,51.53818181818181,82.78,28.7
2022-05-22,45.39,51.89090909090908,83.19,28.98
2022-05-23,45.95,52.21727272727273,83.55,29.27
2022-05-24,46.34,52.50636363636364,83.84,29.55
2022-05-25,46.8,52.83272727272727,84.12,29.65
2022-05-26,47.29,53.154545454545456,84.27,29.77
2022-05-27,47.85,53.45727272727272,84.27,29.8
2022-05-28,48.33,53.74727272727273,84.22,29.95
2022-05-29,48.8,54.06636363636364,84.28,30.29
2022-05-30,49.0,54.155454545454546,84.53,30.71
2022-05-31,49.17,54.60545454545454,84.77,31.04
2022-06-01,49.52,55.02181818181818,85.03,31.45
2022-06-02,49.95,55.35727272727272,85.17,31.95
2022-06-03,50.48,55.68181818181818,85.31,32.41
2022-06-04,51.18,55.99545454545455,85.43,32.83
2022-06-05,51.86,56.29454545454546,85.5,33.34
2022-06-06,52.53,56.60363636363636,85.71,33.84
2022-06-07,52.97,56.93181818181818,85.9,34.14
2022-06-08,53.23,57.22545454545455,85.69,34.4
2022-06-09,53.46,57.50909090909091,85.73,34.54
2022-06-10,53.84,57.81545454545455,85.72,34.76
2022-06-11,54.51,58.10909090909092,85.85,35.0
2022-06-12,55.2,58.4,86.03,35.38
2022-06-13,55.53,58.70363636363636,86.32,35.78
2022-06-14,55.91,59.00909090909091,86.65,36.1
2022-06-15,56.26,59.25727272727273,86.83,36.29
2022-06-16,56.66,59.50454545454545,86.92,36.51
2022-06-17,56.99,59.76636363636363,86.98,36.8
2022-06-18,57.53,60.040909090909096,87.05,37.15
2022-06-19,58.05,60.304545454545455,87.15,37.62
2022-06-20,58.38,60.56363636363637,87.39,38.03
2022-06-21,58.95,60.83636363636364,87.67,38.42
2022-06-22,59.24,61.1109090909091,87.77,38.58
2022-06-23,59.55,61.358181818181826,87.87,38.78
2022-06-24,59.82,61.60090909090909,87.94,38.97
2022-06-25,60.2,61.89727272727273,88.03,39.22
2022-06-26,60.53,62.16818181818182,88.15,39.57
2022-06-27,60.73,62.29909090909091,88.37,39.97
2022-06-28,60.9,62.592727272727274,88.59,40.25
2022-06-29,61.03,62.95636363636363,88.7,40.54
2022-06-30,61.22,63.28272727272727,88.85,40.8
2022-07-01,61.47,63.56909090909091,88.94,41.13
2022-07-02,61.85,63.97,88.98,41.37
2022-07-03,62.27,64.32363636363635,89.25,41.83
2022-07-04,62.58,64.66,89.58,42.27
2022-07-05,62.88,65.01363636363637,89.91,42.65
2022-07-06,63.14,65.42818181818183,89.95,42.87
2022-07-07,63.39,65.75454545454545,89.92,43.01
2022-07-08,63.65,66.07090909090908,89.89,43.12
2022-07-09,64.06,66.36545454545454,89.8,43.39
2022-07-10,64.51,66.64818181818181,89.85,43.77
2022-07-11,64.59,66.87727272727273,89.98,44.15
2022-07-12,64.53,67.18363636363637,90.2,44.41
2022-07-13,64.53,67.5,90.33,44.45
2022-07-14,64.58,67.80363636363637,90.25,44.44
2022-07-15,64.62,68.09,90.09,44.61
2022-07-16,64.81,68.34636363636363,89.93,44.83
2022-07-17,65.06,68.59454545454545,89.8,45.02
2022-07-18,65.05,68.81272727272727,89.72,45.22
2022-07-19,65.1,69.03909090909092,89.66,45.34
2022-07-20,65.22,69.3,89.51,45.45
2022-07-21,65.31,69.55181818181818,89.27,45.48
2022-07-22,65.51,69.78272727272727,88.94,45.48
2022-07-23,65.89,70.06727272727272,88.72,45.81
2022-07-24,66.35,70.33818181818182,88.55,46.26
2022-07-25,66.75,70.59636363636363,88.42,46.62
2022-07-26,67.15,70.89545454545454,88.63,46.92
2022-07-27,67.45,71.23636363636363,88.7,47.27
2022-07-28,67.79,71.55,88.76,47.64
2022-07-29,68.12,71.88363636363637,88.87,48.0
2022-07-30,68.55,72.21272727272728,88.88,48.3
2022-07-31,69.04,72.52545454545454,88.95,48.63
2022-08-01,69.43,72.89272727272727,89.17,49.01
2022-08-02,69.93,73.18,89.39,49.36
2022-08-03,70.39,73.54454545454546,89.52,49.6
2022-08-04,70.84,73.94727272727272,89.61,49.88
2022-08-05,71.34,74.17727272727274,89.78,50.14
2022-08-06,72.0,74.55090909090909,89.88,50.57
2022-08-07,72.65,74.90636363636364,90.04,50.9
2022-08-08,73.19,75.41909090909091,90.29,51.23
2022-08-09,73.77,75.74727272727273,90.53,51.46
2022-08-10,74.4,76.07454545454544,90.71,51.68
2022-08-11,74.94,76.39272727272727,91.16,51.88
2022-08-12,75.44,76.69909090909091,91.44,52.04
2022-08-13,76.12,76.99909090909091,91.64,52.28
2022-08-14,76.8,77.29363636363637,91.8,52.6
2022-08-15,77.32,77.6009090909091,92.05,52.9
2022-08-16,77.79,77.92727272727274,92.33,53.24
2022-08-17,78.2,78.24818181818182,92.73,53.46
2022-08-18,78.46,78.56454545454545,93.13,53.63
2022-08-19,78.91,78.8690909090909,93.49,53.79
2022-08-20,79.54,79.18,93.73,54.04
2022-08-21,80.14,79.45545454545454,93.94,54.35
2022-08-22,80.65,79.73272727272727,94.13,54.66
2022-08-23,81.08,80.02363636363636,94.36,55.01
2022-08-24,81.28,80.2890909090909,94.61,55.37
2022-08-25,81.78,80.55636363636364,94.88,55.66
2022-08-26,82.21,80.81636363636363,95.0,56.0
2022-08-27,82.75,81.06,95.17,56.37
2022-08-28,83.27,81.2990909090909,95.29,56.76
2022-08-29,83.67,81.52454545454545,95.27,57.13
2022-08-30,84.03,81.77727272727272,95.43,57.46
2022-08-31,84.26,82.00090909090909,95.72,57.67
2022-09-01,84.53,82.22818181818182,96.0,57.93
2022-09-02,85.02,82.45,96.16,58.11
2022-09-03,85.56,82.65090909090908,96.34,58.32
2022-09-04,86.1,82.86090909090909,96.51,58.63
2022-09-05,86.5,83.0909090909091,96.61,58.94
2022-09-06,86.84,83.29363636363637,96.62,59.15
2022-09-07,86.95,83.49909090909091,96.66,59.31
2022-09-08,87.23,83.70727272727272,96.72,59.58
2022-09-09,87.55,83.90636363636364,96.64,59.88
2022-09-10,87.94,84.10181818181819,96.67,60.13
2022-09-11,88.31,84.26636363636364,96.7,60.45
2022-09-12,88.47,84.45,96.77,60.79
2022-09-13,88.71,84.63727272727273,96.83,61.0
2022-09-14,88.85,84.80818181818182,96.96,61.15
2022-09-15,89.07,84.97181818181818,97.12,61.26
2022-09-16,89.37,85.14181818181818,97.18,61.35
2022-09-17,89.74,85.27727272727272,97.22,61.49
2022-09-18,90.06,85.43272727272728,97.22,61.76
2022-09-19,90.29,85.55272727272728,97.15,62.03
2022-09-20,90.41,85.68636363636364,97.15,62.13
2022-09-21,90.53,85.80818181818182,97.24,62.27
2022-09-22,90.63,85.93,97.36,62.36
2022-09-23,90.78,86.06,97.4,62.57
2022-09-24,91.02,86.19363636363636,97.41,62.82
