date_datawrapper,2023,2022,Mittelwert,Maximum,Minimum
2023-01-01,84.28,58.31,66.02636363636363,85.1,51.26
2023-01-02,84.27,58.44,65.5190909090909,84.26,50.93
2023-01-03,83.9,58.3,64.97181818181818,83.66,50.57
2023-01-04,83.67,57.97,64.38454545454546,83.06,50.25
2023-01-05,83.26,57.33,63.75636363636364,82.4,49.9
2023-01-06,82.97,56.64,63.11636363636364,81.46,49.57
2023-01-07,82.76,55.84,62.47818181818182,80.51,49.16
2023-01-08,82.4,55.33,61.86545454545455,79.74,48.53
2023-01-09,81.94,54.73,61.26363636363636,78.99,47.87
2023-01-10,81.36,53.71,60.64090909090908,78.31,47.27
2023-01-11,80.89,52.66,60.01090909090909,77.61,46.69
2023-01-12,80.48,51.64,59.42454545454545,77.06,46.05
2023-01-13,80.03,50.52,58.84909090909091,76.34,45.46
2023-01-14,79.67,49.37,58.17545454545455,75.25,44.93
2023-01-15,79.2,48.46,57.48636363636364,74.2,44.32
2023-01-16,78.45,47.67,56.78,73.57,43.71
2023-01-17,77.58,46.62,56.01545454545454,72.94,43.02
2023-01-18,76.64,45.6,55.20272727272727,72.33,42.36
2023-01-19,75.65,44.76,54.404545454545456,71.81,41.68
2023-01-20,74.54,43.82,53.625454545454545,71.39,41.13
2023-01-21,73.63,42.9,52.82181818181818,71.11,40.58
2023-01-22,72.66,42.04,52.01636363636363,70.86,39.93
2023-01-23,71.65,41.22,51.22909090909091,70.47,39.33
2023-01-24,70.68,40.28,50.46454545454546,70.02,38.81
2023-01-25,69.74,39.32,49.70454545454545,69.59,38.17
2023-01-26,68.75,38.34,48.98,69.11,37.48
2023-01-27,67.72,37.4,48.306363636363635,68.64,36.91
2023-01-28,66.81,36.67,47.64545454545455,68.23,36.41
2023-01-29,65.94,36.18,47.01363636363636,67.82,35.78
2023-01-30,64.96,35.72,46.36454545454546,67.21,35.19
2023-01-31,64.3,34.98,45.72090909090909,66.43,34.58
2023-02-01,63.53,34.29,45.11545454545455,65.57,33.83
2023-02-02,62.66,33.66,44.49090909090909,64.62,33.03
2023-02-03,61.82,32.94,43.97909090909091,63.6,32.31
2023-02-04,61.16,32.49,43.27363636363636,62.59,31.62
2023-02-05,60.52,32.23,42.53818181818182,61.65,30.77
2023-02-06,59.43,32.03,41.81545454545455,60.63,29.92
2023-02-07,58.48,31.53,41.10818181818182,59.59,29.11
2023-02-08,57.42,30.97,40.37909090909091,58.58,28.21
2023-02-09,56.28,30.43,39.68,57.59,27.49
2023-02-10,55.14,29.85,38.943636363636365,56.65,26.94
2023-02-11,54.26,29.19,38.197272727272725,55.78,26.46
2023-02-12,53.44,28.52,37.46636363636364,54.97,25.76
2023-02-13,52.46,28.13,36.74363636363636,54.07,24.97
2023-02-14,51.45,27.59,36.10363636363636,53.34,24.29
2023-02-15,50.43,27.15,35.53363636363636,52.78,23.7
2023-02-16,49.78,26.84,35.02454545454545,52.3,23.21
2023-02-17,49.18,26.5,34.50727272727273,51.94,22.7
2023-02-18,48.75,26.26,33.95272727272727,51.71,22.17
2023-02-19,48.3,25.9,33.407272727272726,51.48,21.41
2023-02-20,47.57,25.63,32.944545454545455,51.05,20.86
2023-02-21,46.8,25.09,32.49454545454545,50.67,20.21
2023-02-22,46.11,24.61,32.03545454545455,50.34,19.46
2023-02-23,45.28,24.26,31.59272727272727,50.06,18.58
2023-02-24,44.46,23.93,31.19454545454545,49.85,17.94
2023-02-25,43.94,23.34,30.71363636363636,49.75,17.27
2023-02-26,43.31,22.94,30.189999999999998,49.65,16.35
2023-02-27,42.37,22.61,29.69454545454545,49.39,15.42
2023-02-28,41.52,22.04,29.16090909090909,49.13,14.45
2023-03-01,40.64,21.64,28.62181818181818,48.72,13.52
2023-03-02,39.81,21.25,28.270000000000003,48.59,12.66
2023-03-03,38.9,20.91,27.89636363636364,48.52,12.09
2023-03-04,38.23,20.72,27.519999999999996,48.42,11.61
2023-03-05,37.55,20.52,27.126363636363635,48.17,11.06
2023-03-06,36.46,20.26,26.775454545454547,47.86,10.51
2023-03-07,35.48,19.66,26.427272727272726,47.43,9.96
2023-03-08,34.7,19.2,26.14090909090909,47.18,9.45
2023-03-09,33.96,18.86,25.88,46.99,9.17
2023-03-10,33.2,18.73,25.71181818181818,46.88,9.04
2023-03-11,32.49,18.77,25.55,46.82,8.93
2023-03-12,32.02,19.04,25.374545454545455,46.68,8.66
2023-03-13,31.62,19.16,25.10818181818182,46.57,8.36
2023-03-14,30.95,18.85,24.873636363636365,46.47,7.99
2023-03-15,30.1,18.77,24.70090909090909,46.4,7.65
2023-03-16,29.55,18.81,24.512727272727272,46.38,7.27
2023-03-17,29.26,18.96,24.34363636363636,46.43,6.95
2023-03-18,29.17,19.23,24.14818181818182,46.47,6.5
2023-03-19,29.02,19.78,23.94363636363636,46.42,5.9
2023-03-20,28.61,20.24,23.794545454545457,46.39,5.29
2023-03-21,28.45,20.51,23.64363636363636,46.44,4.77
2023-03-22,28.36,20.82,23.50181818181818,46.46,4.31
2023-03-23,28.23,21.18,23.38272727272727,46.53,3.88
2023-03-24,28.42,21.54,23.28818181818182,46.64,3.75
2023-03-25,28.57,22.14,23.181818181818183,46.78,3.7
2023-03-26,28.61,22.81,23.08909090909091,46.85,3.52
2023-03-27,28.24,23.44,22.98818181818182,46.9,3.32
2023-03-28,27.61,23.81,22.922727272727272,46.96,3.16
2023-03-29,27.46,24.09,22.94363636363636,47.04,3.04
2023-03-30,27.55,24.07,22.965454545454545,47.15,2.97
2023-03-31,27.66,23.66,22.504545454545454,47.25,2.9
2023-04-01,27.92,23.31,22.48909090909091,43.17,2.85
2023-04-02,28.09,23.07,22.98,43.19,2.82
2023-04-03,27.96,22.86,23.12,43.27,2.82
2023-04-04,27.75,22.58,23.27,43.34,2.88
2023-04-05,27.6,22.45,23.427272727272726,43.42,2.85
2023-04-06,27.42,22.56,23.63090909090909,43.56,2.95
2023-04-07,27.47,22.79,23.777272727272727,43.72,3.12
2023-04-08,27.62,22.77,23.939090909090908,43.85,3.31
2023-04-09,27.93,22.9,24.124545454545455,43.96,3.28
