date,2022,Mittelwert,Maximum,Minimum
2022-04-22,32.72,43.474000000000004,76.38,18.66
2022-04-23,33.18,43.699,76.58,19.0
2022-04-24,33.66,43.947,76.83,19.33
2022-04-25,33.81,44.206,77.14,19.67
2022-04-26,33.93,44.45,77.42,19.99
2022-04-27,34.02,44.647000000000006,77.54,20.19
2022-04-28,34.33,44.824,77.68,20.58
2022-04-29,34.6,45.03,77.9,21.03
2022-04-30,35.12,45.268,78.18,21.35
2022-05-01,35.74,45.348,78.48,21.62
2022-05-02,36.12,45.567,78.78,21.8
2022-05-03,36.5,45.757999999999996,79.06,22.02
2022-05-04,36.94,45.967,79.2,22.29
2022-05-05,37.39,46.163,79.3,22.69
2022-05-06,37.7,46.356,79.4,23.17
2022-05-07,38.21,46.583,79.58,23.66
2022-05-08,38.7,46.872,79.97,24.2
2022-05-09,39.05,47.217,80.47,24.73
2022-05-10,39.29,47.573,80.99,25.33
2022-05-11,39.64,47.898,81.25,25.92
2022-05-12,39.86,48.131,81.11,26.6
2022-05-13,40.52,48.411,81.13,26.89
2022-05-14,41.13,48.697,81.17,27.17
2022-05-15,41.79,48.951,81.27,27.44
2022-05-16,42.23,49.213,81.52,27.71
2022-05-17,42.66,49.521,81.87,27.84
2022-05-18,43.13,49.841,82.11,27.91
2022-05-19,43.55,50.185,82.28,28.01
2022-05-20,43.97,50.535000000000004,82.46,28.28
2022-05-21,44.72,50.884,82.78,28.65
2022-05-22,45.39,51.223,83.19,28.93
2022-05-23,45.95,51.553999999999995,83.55,29.24
2022-05-24,46.34,51.851,83.84,29.52
2022-05-25,46.8,52.188,84.12,29.62
2022-05-26,47.29,52.504999999999995,84.27,29.73
2022-05-27,47.85,52.80499999999999,84.27,29.75
2022-05-28,48.33,53.096000000000004,84.22,29.89
2022-05-29,48.8,53.419000000000004,84.28,30.25
2022-05-30,49.0,53.771,84.53,30.69
2022-05-31,49.17,54.121,84.77,31.04
2022-06-01,49.52,54.379,85.03,31.46
2022-06-02,49.95,54.738,85.17,31.98
2022-06-03,50.48,55.086,85.31,32.47
2022-06-04,51.18,55.410000000000004,85.43,32.92
2022-06-05,51.86,55.721000000000004,85.5,33.47
2022-06-06,52.53,56.049,85.71,33.99
2022-06-07,52.97,56.397000000000006,85.9,34.31
2022-06-08,53.23,56.708000000000006,85.69,34.58
2022-06-09,53.46,57.0,85.73,34.74
2022-06-10,53.84,57.321000000000005,85.72,34.97
2022-06-11,54.51,57.616,85.85,35.23
2022-06-12,55.2,57.913,86.03,35.64
2022-06-13,55.53,58.217999999999996,86.32,36.07
2022-06-14,55.91,58.529999999999994,86.65,36.41
2022-06-15,56.26,58.775999999999996,86.83,36.61
2022-06-16,56.66,59.022000000000006,86.92,36.83
2022-06-17,56.99,59.284000000000006,86.98,37.15
2022-06-18,57.53,59.553999999999995,87.05,37.52
2022-06-19,58.05,59.81699999999999,87.15,38.0
2022-06-20,58.38,60.075,87.39,38.43
2022-06-21,58.95,60.347,87.67,38.83
2022-06-22,59.24,60.617999999999995,87.77,38.99
2022-06-23,59.55,60.858000000000004,87.87,39.19
2022-06-24,59.82,61.09400000000001,87.94,39.39
2022-06-25,60.2,61.378,88.03,39.65
2022-06-26,60.53,61.641999999999996,88.15,40.04
2022-06-27,60.73,61.753,88.37,40.47
2022-06-28,60.9,62.057,88.59,40.77
2022-06-29,61.03,62.434000000000005,88.7,41.09
2022-06-30,61.22,62.76800000000001,88.85,41.36
2022-07-01,61.47,63.052,88.94,41.71
2022-07-02,61.85,63.447,88.98,41.95
2022-07-03,62.27,63.798,89.25,42.45
2022-07-04,62.58,64.136,89.58,42.91
2022-07-05,62.88,64.491,89.91,43.3
2022-07-06,63.14,64.91499999999999,89.95,43.54
2022-07-07,63.39,65.245,89.92,43.71
2022-07-08,63.65,65.56,89.89,43.84
2022-07-09,64.06,65.839,89.8,44.13
2022-07-10,64.51,66.103,89.85,44.54
2022-07-11,64.59,66.321,89.98,44.95
2022-07-12,64.53,66.634,90.2,45.24
2022-07-13,64.53,66.94800000000001,90.33,45.28
2022-07-14,64.58,67.25399999999999,90.25,45.29
2022-07-15,64.62,67.534,90.09,45.47
2022-07-16,64.81,67.774,89.93,45.71
2022-07-17,65.06,68.003,89.8,45.94
2022-07-18,65.05,68.205,89.72,46.15
2022-07-19,65.1,68.425,89.66,46.29
2022-07-20,65.22,68.67699999999999,89.51,46.41
2022-07-21,65.31,68.92699999999999,89.27,46.45
2022-07-22,65.51,69.149,88.94,46.45
2022-07-23,65.89,69.423,88.72,46.8
2022-07-24,66.35,69.679,88.55,47.29
2022-07-25,66.75,69.939,88.42,47.68
2022-07-26,67.15,70.238,88.63,48.01
2022-07-27,67.45,70.589,88.7,48.39
2022-07-28,67.79,70.913,88.76,48.79
2022-07-29,68.12,71.251,88.87,49.16
2022-07-30,68.55,71.576,88.88,49.49
2022-07-31,69.04,71.87899999999999,88.95,49.84
2022-08-01,69.43,72.253,89.17,50.24
2022-08-02,69.93,72.541,89.39,50.6
2022-08-03,70.39,72.907,89.52,50.86
2022-08-04,70.84,73.315,89.61,51.16
2022-08-05,71.34,73.537,89.78,51.44
2022-08-06,72.0,73.90299999999999,89.88,51.89
2022-08-07,72.65,74.25,90.04,52.25
2022-08-08,73.19,74.783,90.29,52.59
2022-08-09,73.77,75.125,90.53,52.84
2022-08-10,74.4,75.469,90.71,53.09
2022-08-11,74.94,75.801,91.16,53.31
2022-08-12,75.44,76.116,91.44,53.49
2022-08-13,76.12,76.414,91.64,53.77
2022-08-14,76.8,76.707,91.8,54.15
2022-08-15,77.32,77.026,92.05,54.49
2022-08-16,77.79,77.352,92.33,54.78
2022-08-17,78.2,77.67699999999999,92.73,54.94
2022-08-18,78.46,78.003,93.13,55.13
2022-08-19,78.91,78.30699999999999,93.49,55.33
2022-08-20,79.54,78.608,93.73,55.62
2022-08-21,80.14,78.873,93.94,55.97
2022-08-22,80.65,79.162,94.13,56.34
2022-08-23,81.08,79.466,94.36,56.72
2022-08-24,81.28,79.74,94.61,57.11
2022-08-25,81.78,80.024,94.88,57.44
2022-08-26,82.21,80.292,95.0,57.81
2022-08-27,82.75,80.538,95.17,58.2
2022-08-28,83.27,80.776,95.29,58.62
2022-08-29,83.67,81.012,95.27,59.03
2022-08-30,84.03,81.275,95.43,59.39
2022-08-31,84.26,81.51,95.72,59.62
2022-09-01,84.53,81.742,96.0,59.83
2022-09-02,85.02,81.975,96.16,60.03
2022-09-03,85.56,82.17699999999999,96.34,60.26
2022-09-04,86.1,82.385,96.51,60.59
2022-09-05,86.5,82.62899999999999,96.61,60.94
2022-09-06,86.84,82.843,96.62,61.17
2022-09-07,86.95,83.063,96.66,61.36
2022-09-08,87.23,83.276,96.72,61.67
2022-09-09,87.55,83.48400000000001,96.64,61.99
2022-09-10,87.94,83.676,96.67,62.28
2022-09-11,88.31,83.83000000000001,96.7,62.63
2022-09-12,88.47,84.017,96.77,63.01
2022-09-13,88.71,84.204,96.83,63.25
2022-09-14,88.85,84.377,96.96,63.43
2022-09-15,89.07,84.542,97.12,63.57
2022-09-16,89.37,84.713,97.18,63.71
2022-09-17,89.74,84.845,97.22,63.88
2022-09-18,90.06,84.999,97.22,64.2
2022-09-19,90.29,85.124,97.15,64.51
2022-09-20,90.41,85.266,97.15,64.64
2022-09-21,90.53,85.383,97.24,64.8
2022-09-22,90.63,85.521,97.36,64.92
2022-09-23,90.78,85.656,97.4,65.2
2022-09-24,91.02,85.785,97.41,65.52
2022-09-25,91.32,85.91,97.38,66.06
2022-09-26,91.43,86.06,97.41,66.64
2022-09-27,91.5,86.23299999999999,97.5,67.06
2022-09-28,91.28,86.39399999999999,97.69,67.36
2022-09-29,91.36,86.58500000000001,97.92,67.73
2022-09-30,91.48,86.749,98.02,67.89
2022-10-01,91.79,87.262,98.37,68.21
2022-10-02,92.19,87.44800000000001,98.44,68.65
2022-10-03,92.58,87.699,98.49,69.25
2022-10-04,92.8,87.878,98.48,69.56
2022-10-05,93.07,88.09200000000001,98.56,70.05
2022-10-06,93.34,88.26899999999999,98.66,70.25
2022-10-07,93.64,88.398,98.67,70.21
2022-10-08,94.08,88.512,98.67,70.39
2022-10-09,94.44,88.635,98.68,70.75
2022-10-10,94.67,88.71799999999999,98.69,70.97
2022-10-11,94.83,88.836,98.69,70.94
2022-10-12,95.0,88.991,98.8,71.21
2022-10-13,95.09,89.118,98.97,71.08
2022-10-14,95.28,89.291,99.05,71.17
2022-10-15,,89.39,99.1,71.28
2022-10-16,,89.486,99.12,71.4
2022-10-17,,89.575,99.13,71.53
2022-10-18,,89.684,99.15,71.6
2022-10-19,,89.79400000000001,99.24,71.72
2022-10-20,,89.91,99.34,71.96
2022-10-21,,89.99600000000001,99.37,71.89
2022-10-22,,90.086,99.37,71.88
2022-10-23,,90.123,99.37,71.84
2022-10-24,,90.182,99.39,71.84
2022-10-25,,90.253,99.42,71.68
2022-10-26,,90.30699999999999,99.57,71.67
2022-10-27,,90.36,99.66,72.05
2022-10-28,,90.356,99.64,72.07
2022-10-29,,90.312,99.56,72.08
2022-10-30,,90.267,99.45,72.21
2022-10-31,,90.482,99.29,72.29
2022-11-01,,90.44,99.25,72.41
2022-11-02,,90.46900000000001,99.42,72.17
2022-11-03,,90.47,99.58,71.83
2022-11-04,,90.452,99.65,71.57
2022-11-05,,90.392,99.61,71.36
2022-11-06,,90.356,99.54,71.41
2022-11-07,,90.361,99.6,71.47
2022-11-08,,90.32000000000001,99.59,71.17
2022-11-09,,90.273,99.64,70.98
2022-11-10,,90.223,99.65,70.75
2022-11-11,,90.174,99.59,70.47
2022-11-12,,90.091,99.5,70.11
2022-11-13,,90.013,99.36,70.13
2022-11-14,,89.87899999999999,99.3,70.21
2022-11-15,,89.774,99.25,70.02
2022-11-16,,89.62100000000001,99.27,69.71
2022-11-17,,89.47999999999999,99.29,69.59
2022-11-18,,89.381,99.24,69.54
2022-11-19,,89.248,99.14,69.66
2022-11-20,,89.10600000000001,98.95,69.78
2022-11-21,,88.863,98.71,69.82
2022-11-22,,88.64500000000001,98.66,69.53
2022-11-23,,88.419,98.74,69.02
2022-11-24,,88.164,98.81,68.46
2022-11-25,,87.84200000000001,98.74,67.87
2022-11-26,,87.474,98.71,67.31
2022-11-27,,87.149,98.78,66.86
2022-11-28,,86.81,98.84,66.41
2022-11-29,,86.409,98.83,65.7
2022-11-30,,85.88300000000001,98.73,65.12
2022-12-01,,85.497,98.59,64.73
2022-12-02,,85.08000000000001,98.47,64.15
2022-12-03,,84.576,98.43,63.57
2022-12-04,,84.125,98.36,63.21
2022-12-05,,83.74,98.19,62.86
2022-12-06,,83.286,98.02,62.2
2022-12-07,,82.882,98.09,61.63
2022-12-08,,82.538,98.23,61.04
2022-12-09,,82.112,98.19,60.36
2022-12-10,,81.619,98.01,59.78
2022-12-11,,81.13,97.82,59.44
2022-12-12,,80.659,97.66,59.27
2022-12-13,,80.16900000000001,97.5,58.92
2022-12-14,,79.759,97.5,58.54
2022-12-15,,79.411,97.54,58.21
2022-12-16,,79.09,97.48,57.94
2022-12-17,,78.76599999999999,97.42,57.55
2022-12-18,,78.466,97.33,57.33
2022-12-19,,78.196,97.33,57.1
2022-12-20,,77.873,97.33,56.39
2022-12-21,,77.39500000000001,97.37,55.46
2022-12-22,,77.16,97.41,54.58
2022-12-23,,77.021,97.43,53.97
2022-12-24,,76.911,97.47,53.67
2022-12-25,,76.828,97.52,53.51
2022-12-26,,76.7,97.56,53.29
2022-12-27,,76.501,97.51,53.16
2022-12-28,,76.271,97.45,53.07
2022-12-29,,76.065,97.37,53.21
2022-12-30,,75.865,97.24,53.39
2022-12-31,,75.792,97.14,53.79
