date_datawrapper,2023,2022,Mittelwert,Maximum,Minimum
2023-01-01,90.52,50.42,75.46545454545455,96.91,60.74
2023-01-02,90.64,50.64,75.13818181818182,96.53,60.56
2023-01-03,90.72,50.69,74.75090909090909,96.28,60.16
2023-01-04,90.75,50.54,74.34636363636363,96.12,59.46
2023-01-05,90.81,50.09,73.89272727272727,95.94,58.79
2023-01-06,90.97,49.57,73.46363636363637,95.63,58.31
2023-01-07,91.09,49.05,72.99636363636364,95.25,57.99
2023-01-08,91.2,48.67,72.59818181818181,94.86,58.08
2023-01-09,91.11,48.3,72.20181818181818,94.69,58.27
2023-01-10,91.01,47.44,71.77,94.54,57.89
2023-01-11,90.73,46.52,71.29818181818182,94.34,57.47
2023-01-12,90.64,45.66,70.85181818181819,94.09,56.91
2023-01-13,90.53,44.89,70.43363636363637,93.83,56.09
2023-01-14,,44.11,69.98636363636363,93.64,55.51
2023-01-15,,43.61,69.47727272727273,93.43,54.83
2023-01-16,,43.24,68.95818181818181,93.19,53.75
2023-01-17,,42.68,68.34272727272727,92.92,52.55
2023-01-18,,41.91,67.64999999999999,92.64,51.26
2023-01-19,,41.3,66.99,92.26,50.09
2023-01-20,,40.58,66.32727272727273,91.6,49.0
2023-01-21,,39.73,65.68,90.91,48.26
2023-01-22,,39.19,65.05000000000001,90.27,47.46
2023-01-23,,38.69,64.43454545454546,89.56,46.32
2023-01-24,,37.85,63.845454545454544,88.86,45.17
2023-01-25,,36.98,63.29909090909091,88.37,43.93
2023-01-26,,36.23,62.77090909090909,87.98,42.87
2023-01-27,,35.7,62.27909090909091,87.59,41.98
2023-01-28,,35.11,61.81272727272728,87.02,41.38
2023-01-29,,34.91,61.36363636363637,86.51,40.84
2023-01-30,,34.72,60.83909090909091,86.04,40.19
2023-01-31,,34.21,60.31636363636364,85.88,39.52
2023-02-01,,33.88,59.804545454545455,85.84,39.04
2023-02-02,,33.53,59.27454545454545,85.77,38.57
2023-02-03,,33.29,58.71454545454546,85.46,38.2
2023-02-04,,33.11,58.157272727272726,85.08,37.97
2023-02-05,,33.03,57.58909090909091,84.59,37.69
2023-02-06,,32.96,56.99181818181818,83.83,37.11
2023-02-07,,32.65,56.38272727272727,83.39,36.5
2023-02-08,,32.42,55.75,83.04,35.8
2023-02-09,,32.22,55.08363636363636,82.91,34.83
2023-02-10,,31.83,54.47818181818182,82.69,33.83
2023-02-11,,31.48,53.86636363636364,82.38,33.28
2023-02-12,,31.24,53.28636363636363,81.98,33.07
2023-02-13,,31.15,52.70636363636363,81.59,32.4
2023-02-14,,30.99,52.18363636363636,81.34,31.78
2023-02-15,,30.77,51.78454545454545,81.29,31.49
2023-02-16,,30.56,51.42090909090909,81.31,31.1
2023-02-17,,30.39,51.095454545454544,81.13,30.68
2023-02-18,,30.22,50.76090909090909,80.89,30.45
2023-02-19,,30.02,50.58636363636364,80.68,30.23
2023-02-20,,29.91,50.224545454545456,80.48,29.96
2023-02-21,,29.63,49.57545454545455,80.28,29.78
2023-02-22,,29.3,49.16181818181818,80.22,29.59
2023-02-23,,29.08,48.77090909090909,80.18,29.38
2023-02-24,,28.98,48.358181818181826,79.95,29.07
2023-02-25,,28.72,47.95636363636363,79.76,28.85
2023-02-26,,28.52,47.56181818181819,79.34,28.69
2023-02-27,,28.38,47.15909090909091,78.73,28.37
2023-02-28,,27.97,46.74363636363637,78.17,26.88
2023-03-01,,27.41,46.331818181818186,77.95,25.56
2023-03-02,,26.95,45.96909090909091,77.36,24.21
2023-03-03,,26.56,45.64181818181818,77.1,23.31
2023-03-04,,26.19,45.34,76.78,22.71
2023-03-05,,25.97,45.03909090909091,76.39,22.13
2023-03-06,,25.75,44.805454545454545,76.16,21.57
2023-03-07,,25.26,44.49909090909091,75.98,21.04
2023-03-08,,24.84,44.27,75.94,20.48
2023-03-09,,24.55,44.09,75.71,20.23
2023-03-10,,24.68,43.97727272727273,75.56,20.12
2023-03-11,,24.66,43.833636363636366,75.51,20.09
2023-03-12,,24.76,43.67,75.48,19.92
2023-03-13,,24.93,43.51090909090909,75.31,19.71
2023-03-14,,24.87,43.32363636363636,75.12,19.39
2023-03-15,,24.76,43.194545454545455,75.06,19.2
2023-03-16,,24.75,43.099090909090904,74.94,18.95
2023-03-17,,24.7,42.98,74.83,18.54
2023-03-18,,24.63,42.81090909090909,74.76,18.06
2023-03-19,,24.85,42.625454545454545,74.59,17.36
2023-03-20,,25.01,42.450909090909086,74.44,16.74
2023-03-21,,24.52,42.35636363636364,74.28,16.11
2023-03-22,,24.55,42.20636363636363,74.12,15.54
2023-03-23,,24.65,42.016363636363636,73.72,15.18
2023-03-24,,25.04,41.96727272727273,73.39,15.03
2023-03-25,,25.16,41.81909090909091,73.03,14.93
2023-03-26,,25.55,41.74636363636363,72.7,14.75
2023-03-27,,25.88,41.68363636363636,72.55,14.6
2023-03-28,,26.08,41.68909090909091,72.59,14.47
2023-03-29,,26.28,41.655454545454546,72.52,14.33
2023-03-30,,26.38,41.71181818181818,72.14,14.31
2023-03-31,,26.27,41.67545454545455,71.55,14.46
2023-04-01,,26.97,42.43818181818182,72.53,14.29
2023-04-02,,27.0,42.35181818181818,72.37,14.25
2023-04-03,,26.99,42.42,72.26,14.26
2023-04-04,,26.93,42.43454545454545,72.33,14.36
2023-04-05,,26.8,42.43181818181818,72.5,14.37
2023-04-06,,27.11,42.49909090909091,72.66,14.41
2023-04-07,,27.42,42.53363636363636,72.82,14.6
2023-04-08,,27.8,42.583636363636366,72.98,14.88
2023-04-09,,28.1,42.66,73.19,15.05
2023-04-10,,28.43,42.74727272727272,73.46,15.15
2023-04-11,,28.61,42.75181818181818,73.78,15.26
2023-04-12,,28.92,42.82,74.17,15.4
2023-04-13,,29.29,42.85727272727273,74.42,15.48
2023-04-14,,29.71,42.902727272727276,74.42,15.67
2023-04-15,,30.1,42.96909090909091,74.45,15.9
2023-04-16,,30.57,43.09090909090909,74.6,16.0
2023-04-17,,31.07,43.23454545454546,74.78,16.27
2023-04-18,,31.5,43.405454545454546,75.2,16.62
2023-04-19,,31.89,43.60454545454546,75.61,17.07
