date,2022,Mittelwert,Maximum,Minimum
2022-04-03,22.86,20.352,30.66,2.82
2022-04-04,22.58,20.47,30.68,2.88
2022-04-05,22.45,20.583000000000002,30.82,2.85
2022-04-06,22.56,20.714,31.35,2.95
2022-04-07,22.79,20.814,31.94,3.12
2022-04-08,22.77,20.915,32.24,3.31
2022-04-09,22.9,21.047,32.5,3.28
2022-04-10,23.09,21.188,32.73,3.27
2022-04-11,23.45,21.3,32.9,3.31
2022-04-12,23.91,21.383,33.08,3.31
2022-04-13,24.43,21.5,33.4,3.37
2022-04-14,24.77,21.636,33.63,3.45
2022-04-15,25.42,21.765,33.99,3.8
2022-04-16,26.15,21.878999999999998,34.48,3.99
2022-04-17,26.9,22.066,35.07,4.32
2022-04-18,27.64,22.314,35.85,4.72
2022-04-19,28.12,22.509,36.65,5.16
2022-04-20,28.59,22.728,37.44,5.62
2022-04-21,29.04,22.994,38.24,6.12
2022-04-22,29.54,23.296,39.04,6.63
2022-04-23,30.14,23.563,39.77,7.05
2022-04-24,30.7,23.861,40.36,7.52
2022-04-25,31.02,24.173,40.83,7.97
2022-04-26,31.33,24.384,41.14,8.43
2022-04-27,31.71,24.577,41.58,8.91
2022-04-28,32.2,24.785999999999998,41.9,9.4
2022-04-29,32.72,24.993000000000002,42.08,9.85
2022-04-30,33.35,25.228,42.36,10.15
2022-05-01,33.94,25.582,43.09,10.55
2022-05-02,34.48,25.881,43.69,10.94
2022-05-03,35.1,26.192,44.26,11.31
2022-05-04,35.7,26.522000000000002,44.82,11.75
2022-05-05,36.26,26.843,45.25,12.31
2022-05-06,36.9,27.156,45.49,12.9
2022-05-07,37.57,27.523000000000003,45.91,13.46
2022-05-08,38.26,27.99,46.47,13.98
2022-05-09,38.83,28.401999999999997,46.73,14.43
2022-05-10,39.44,28.838,47.08,15.0
2022-05-11,39.71,29.262,47.45,15.56
2022-05-12,40.33,29.679000000000002,47.8,16.17
2022-05-13,40.92,30.068,47.9,16.67
2022-05-14,41.57,30.467000000000002,48.02,17.08
2022-05-15,42.24,30.825,48.05,17.5
2022-05-16,42.87,31.190999999999995,48.16,17.97
2022-05-17,43.51,31.558,48.38,18.46
2022-05-18,43.92,31.927,48.83,18.95
2022-05-19,44.41,32.342,49.35,19.6
2022-05-20,45.05,32.759,49.74,20.32
2022-05-21,45.79,33.189,50.17,21.01
2022-05-22,46.6,33.63,50.57,21.32
2022-05-23,47.2,34.049,51.11,21.53
2022-05-24,47.86,34.442,51.64,21.66
2022-05-25,48.48,34.842,52.17,21.89
2022-05-26,49.21,35.244,52.7,22.23
2022-05-27,49.94,35.644999999999996,53.06,22.48
2022-05-28,50.62,36.058,53.34,22.75
2022-05-29,51.24,36.492000000000004,53.7,23.03
2022-05-30,51.67,36.910000000000004,54.18,23.38
2022-05-31,52.04,37.289,54.65,23.74
2022-06-01,52.34,37.704,55.22,24.15
2022-06-02,52.71,38.169,55.79,24.6
2022-06-03,53.09,38.595,56.18,24.91
2022-06-04,53.55,39.028,56.59,25.35
2022-06-05,53.99,39.452999999999996,56.84,25.81
2022-06-06,54.37,39.910000000000004,57.4,26.3
2022-06-07,54.48,40.338,57.89,26.83
2022-06-08,54.47,40.763999999999996,58.4,27.33
2022-06-09,54.09,41.161,58.92,27.81
2022-06-10,53.44,41.562,59.43,28.22
2022-06-11,54.03,41.975,59.77,28.61
2022-06-12,54.65,42.434,60.19,29.02
2022-06-13,55.55,42.864,60.66,29.48
2022-06-14,55.88,43.233,61.15,29.94
2022-06-15,56.23,43.609,61.73,30.44
2022-06-16,56.61,44.024,62.32,30.92
2022-06-17,56.96,44.410000000000004,62.76,31.37
2022-06-18,57.4,44.815,63.24,31.85
2022-06-19,57.83,45.191,63.65,32.27
2022-06-20,58.13,45.554,64.1,32.75
2022-06-21,58.61,45.917,64.59,33.27
2022-06-22,58.97,46.286,65.14,33.8
2022-06-23,59.31,46.669,65.7,34.29
2022-06-24,59.8,47.064,66.16,34.77
2022-06-25,60.34,47.477,66.52,35.27
2022-06-26,60.86,47.885000000000005,66.95,35.81
2022-06-27,61.27,48.302,67.39,36.36
2022-06-28,61.67,48.727000000000004,67.87,36.84
2022-06-29,62.06,49.156,68.5,37.33
2022-06-30,62.42,49.571000000000005,69.15,37.82
2022-07-01,62.99,49.981,69.61,38.28
2022-07-02,63.6,50.399,70.07,38.78
2022-07-03,64.2,50.858,70.52,39.29
2022-07-04,64.7,51.3,71.03,39.81
2022-07-05,65.2,51.763,71.53,40.4
2022-07-06,65.74,52.19,72.07,40.97
2022-07-07,66.35,52.64,72.63,41.54
2022-07-08,66.86,53.114999999999995,73.06,42.11
2022-07-09,67.54,53.605999999999995,73.49,42.7
2022-07-10,68.16,54.10799999999999,73.92,43.25
2022-07-11,68.37,54.597,74.28,43.79
2022-07-12,68.74,55.085,74.72,44.33
2022-07-13,69.15,55.581999999999994,75.24,44.91
2022-07-14,69.69,56.117999999999995,75.72,45.47
2022-07-15,70.27,56.61,76.12,45.95
2022-07-16,70.98,57.089999999999996,76.43,46.43
2022-07-17,71.6,57.561,76.65,46.89
2022-07-18,72.22,58.021,77.02,47.38
2022-07-19,72.54,58.45399999999999,77.41,47.92
2022-07-20,72.99,59.010000000000005,77.89,48.49
2022-07-21,73.47,59.513,78.35,49.06
2022-07-22,74.06,60.021,78.68,49.63
2022-07-23,74.74,60.54299999999999,79.17,50.18
2022-07-24,75.46,61.056,79.63,50.73
2022-07-25,76.11,61.56,80.05,51.31
2022-07-26,76.64,62.039,80.45,51.92
2022-07-27,77.19,62.512,80.85,52.45
2022-07-28,77.61,63.016,81.31,53.01
2022-07-29,78.1,63.525999999999996,81.67,53.5
2022-07-30,78.76,64.063,82.09,53.97
2022-07-31,79.35,64.608,82.46,54.5
2022-08-01,79.95,65.13,82.77,55.01
2022-08-02,80.45,65.651,83.17,55.5
2022-08-03,80.88,66.191,83.65,55.98
2022-08-04,81.31,66.712,84.17,56.48
2022-08-05,81.78,67.24,84.59,57.02
2022-08-06,82.4,67.784,85.06,57.58
2022-08-07,83.01,68.324,85.52,58.14
2022-08-08,83.52,68.865,86.04,58.7
2022-08-09,84.03,69.546,86.86,59.94
2022-08-10,84.54,69.929,87.17,59.67
2022-08-11,84.98,70.458,87.73,60.11
2022-08-12,85.42,70.98400000000001,88.24,60.49
2022-08-13,85.85,71.512,88.76,60.97
2022-08-14,86.24,71.989,89.32,61.41
2022-08-15,86.6,72.58200000000001,89.93,61.88
2022-08-16,87.02,73.09400000000001,90.48,62.37
2022-08-17,87.46,73.616,91.08,62.86
2022-08-18,87.92,74.13399999999999,91.69,63.35
2022-08-19,88.4,74.64500000000001,92.22,63.8
2022-08-20,88.97,75.144,92.76,64.24
2022-08-21,89.51,75.637,93.31,64.58
2022-08-22,89.81,76.125,93.88,64.92
2022-08-23,90.06,76.525,93.28,65.4
2022-08-24,90.34,77.01,93.77,65.89
2022-08-25,90.58,77.485,94.25,66.38
2022-08-26,90.81,77.817,93.41,66.77
2022-08-27,91.14,78.232,93.66,67.18
2022-08-28,91.47,78.63,93.83,67.59
2022-08-29,91.54,79.035,93.96,68.0
2022-08-30,91.68,79.453,94.21,68.42
2022-08-31,91.89,79.881,94.6,68.88
2022-09-01,91.45,80.232,95.0,69.27
2022-09-02,91.76,80.56899999999999,95.19,69.6
2022-09-03,92.16,80.904,95.33,69.98
2022-09-04,92.56,81.248,95.42,70.19
2022-09-05,92.82,81.549,95.5,70.25
2022-09-06,93.01,81.815,95.5,70.44
2022-09-07,93.25,82.092,95.6,70.73
2022-09-08,93.54,82.352,95.69,70.92
2022-09-09,93.62,82.595,95.77,71.09
2022-09-10,93.81,82.862,95.93,71.28
2022-09-11,94.04,83.131,96.18,71.36
2022-09-12,94.2,83.376,96.48,71.45
2022-09-13,94.39,83.54299999999999,96.7,71.59
2022-09-14,94.57,83.87100000000001,96.96,71.63
2022-09-15,94.77,84.118,97.3,71.6
2022-09-16,95.07,84.356,97.46,71.72
2022-09-17,95.27,84.602,97.65,71.83
2022-09-18,95.56,84.863,97.79,71.77
2022-09-19,95.66,85.076,97.78,71.79
2022-09-20,95.81,85.284,97.8,71.85
2022-09-21,95.9,85.539,98.02,71.9
2022-09-22,95.98,85.78200000000001,98.26,71.93
2022-09-23,96.14,85.99199999999999,98.28,72.08
2022-09-24,96.36,86.173,98.28,72.27
2022-09-25,96.6,86.31,98.02,72.24
2022-09-26,96.76,86.469,97.92,72.31
2022-09-27,96.83,86.66,97.98,72.42
2022-09-28,96.68,86.882,98.2,72.55
2022-09-29,96.96,87.11699999999999,98.46,72.75
2022-09-30,97.04,87.328,98.63,73.03
2022-10-01,97.28,87.412,98.09,73.23
2022-10-02,97.39,87.622,98.31,73.37
2022-10-03,97.5,87.812,98.37,73.54
2022-10-04,97.43,87.994,98.46,73.66
2022-10-05,97.45,88.205,98.69,73.72
2022-10-06,97.48,88.361,99.0,73.87
2022-10-07,97.62,88.498,98.98,74.06
2022-10-08,97.8,88.615,98.79,74.28
2022-10-09,97.98,88.726,98.57,74.28
2022-10-10,98.14,88.846,98.44,74.29
2022-10-11,98.27,88.958,98.47,74.35
2022-10-12,98.35,89.09700000000001,98.83,74.34
2022-10-13,98.39,89.24,99.3,74.28
2022-10-14,98.46,89.337,99.47,74.43
2022-10-15,98.67,89.407,99.6,74.61
2022-10-16,98.91,89.50699999999999,99.67,74.73
2022-10-17,99.1,89.61,99.68,74.84
2022-10-18,99.26,89.684,99.65,74.86
2022-10-19,99.37,89.774,99.72,74.85
2022-10-20,99.37,89.816,98.7,74.94
2022-10-21,99.43,89.924,98.64,75.05
2022-10-22,99.51,89.949,98.56,75.11
2022-10-23,99.69,90.02000000000001,98.56,75.03
2022-10-24,99.77,90.099,98.56,75.02
2022-10-25,99.77,90.175,98.6,75.08
2022-10-26,99.69,90.247,98.86,75.06
2022-10-27,99.69,90.295,99.03,75.08
2022-10-28,99.67,90.281,98.94,75.13
2022-10-29,99.79,90.202,98.72,75.19
2022-10-30,99.9,90.147,98.59,75.09
2022-10-31,100.0,90.048,98.02,74.91
2022-11-01,100.0,90.03999999999999,98.45,74.84
2022-11-02,100.0,89.916,98.69,74.72
2022-11-03,99.94,89.744,98.88,74.67
2022-11-04,99.96,89.59299999999999,98.96,74.64
2022-11-05,99.93,89.377,98.88,74.54
2022-11-06,99.96,89.215,98.83,74.32
2022-11-07,99.92,88.987,98.74,73.98
2022-11-08,,88.686,98.61,73.68
2022-11-09,,88.422,98.63,73.41
2022-11-10,,88.178,98.61,73.16
2022-11-11,,87.963,98.47,73.03
2022-11-12,,87.66900000000001,98.21,72.86
2022-11-13,,87.376,97.96,72.48
2022-11-14,,87.024,97.53,71.99
2022-11-15,,86.648,97.08,71.53
2022-11-16,,86.276,96.71,71.11
2022-11-17,,85.902,96.35,70.71
2022-11-18,,85.54400000000001,95.83,70.4
2022-11-19,,85.136,95.18,70.06
2022-11-20,,84.69300000000001,94.37,69.66
2022-11-21,,84.223,93.55,69.34
2022-11-22,,83.731,93.08,69.1
2022-11-23,,83.303,93.16,68.88
2022-11-24,,82.887,93.21,68.66
2022-11-25,,82.44,93.08,68.46
2022-11-26,,81.974,93.11,68.15
2022-11-27,,81.513,93.31,67.61
2022-11-28,,81.027,93.42,67.09
2022-11-29,,80.53999999999999,93.42,66.49
2022-11-30,,80.04400000000001,93.49,65.86
2022-12-01,,79.54400000000001,93.49,65.22
2022-12-02,,78.983,92.89,64.61
2022-12-03,,78.381,92.12,64.02
2022-12-04,,77.84400000000001,91.39,63.35
2022-12-05,,77.275,90.68,62.79
2022-12-06,,76.703,90.25,62.16
2022-12-07,,76.176,90.16,61.5
2022-12-08,,75.706,90.29,60.96
2022-12-09,,75.138,89.87,60.37
2022-12-10,,74.5,89.35,59.96
2022-12-11,,73.842,88.57,59.44
2022-12-12,,73.144,87.86,58.75
2022-12-13,,72.497,87.52,58.15
2022-12-14,,71.934,87.69,57.67
2022-12-15,,71.429,87.9,57.12
2022-12-16,,70.95,87.77,56.76
2022-12-17,,70.471,87.64,56.38
2022-12-18,,69.973,87.51,55.83
2022-12-19,,69.48400000000001,87.5,55.24
2022-12-20,,68.988,87.5,54.73
2022-12-21,,68.547,87.6,54.3
2022-12-22,,68.14500000000001,87.75,53.95
2022-12-23,,67.79299999999999,87.65,53.75
2022-12-24,,67.545,87.69,53.54
2022-12-25,,67.339,87.73,53.29
2022-12-26,,67.034,87.68,52.96
2022-12-27,,66.689,87.53,52.61
2022-12-28,,66.30499999999999,87.37,52.11
2022-12-29,,65.914,86.95,51.7
2022-12-30,,65.576,86.3,51.58
2022-12-31,,65.274,85.75,51.45
